workload_id,rho,capacity,quantizer,arrival_scheduling_mode,configured_fine_deltas,positive_fine_deltas,zero_fine_deltas,min_included_delta,max_included_delta,status,exponent,intercept,r_squared
workload_8c839e6e66ebd4308c84dd4a,1.0,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9083564827411895,0.06800834147172433,0.9834736617764482
workload_8ca8767cef4a411021670712,0.5,1,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.7848258576777326,-1.8561612919332156,0.9591814355910062
workload_8ca8767cef4a411021670712,0.5,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9936573875699215,0.08727997960335696,0.9351918873361231
workload_8ca8767cef4a411021670712,0.5,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9126705070164786,-0.9983844274725958,0.881964154687985
workload_8cb8faafd8b4bade396f13d4,0.5,8,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.1550285784116843,0.7593295218896808,0.9755960365463995
workload_8cb8faafd8b4bade396f13d4,0.5,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.1898136793188911,1.8055719804626695,0.9905131751548174
workload_8cb8faafd8b4bade396f13d4,0.5,8,nearest,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.3344175764740007,2.4075988666944332,0.9795754830374214
workload_8d6867afba650f5be9110737,1.0,1,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.931768065835493,-0.11850130487358329,0.9968676419567234
workload_8d6867afba650f5be9110737,1.0,1,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0385624551423016,0.938333596956256,0.9734641558636566
workload_8d6867afba650f5be9110737,1.0,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9925252083420453,0.4144096822817759,0.9736066866544435
workload_8d6fdad7168df5cb8f1a6018,0.8,1,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1253648185203589,0.9151975151666427,0.9849577166159583
workload_8d6fdad7168df5cb8f1a6018,0.8,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.945968166232847,0.17177333027169678,0.9760982930505206
workload_8d6fdad7168df5cb8f1a6018,0.8,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9397361702096296,0.05667352047345629,0.9949955883837825
workload_8d9f650853334de568627031,1.25,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8259889265522521,-0.6394448637074835,0.9941736866379027
workload_8d9f650853334de568627031,1.25,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8232010085483472,-0.4457659246802218,0.9805590678711487
workload_8d9f650853334de568627031,1.25,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8271512346670399,-0.6335756816052215,0.9392866180655135
workload_8e160de300d7364957226098,0.8,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.876129331738801,-0.7413727610795054,0.9659000374534666
workload_8e160de300d7364957226098,0.8,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0328715144035352,0.810512597727952,0.9874071528924587
workload_8e160de300d7364957226098,0.8,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.8735233297882978,-0.40369614190262937,0.9964465712843948
workload_8e295b5102294be545b0cea7,1.0,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8591548945359407,-0.7147531338526424,0.9660554400069298
workload_8e295b5102294be545b0cea7,1.0,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8385013653563264,-0.14964934740357888,0.9934359996985734
workload_8e295b5102294be545b0cea7,1.0,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9124068639790177,0.15277094649847955,0.9582807861595672
workload_8e63d4f42966f132fdf95d38,0.8,4,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,0.9493183650405307,-0.3520561970941573,0.9781449504602838
workload_8e63d4f42966f132fdf95d38,0.8,4,floor,preload_all,6,6,0,1e-05,0.003,complete,1.069025447198901,0.9732057511202181,0.969356615889363
workload_8e63d4f42966f132fdf95d38,0.8,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9690501596225947,-0.007774498222242551,0.9658965325546752
workload_8f11abb00bc06a7716bfe323,0.8,8,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,0.9754836770411015,-0.07178668740088896,0.9911096046378591
workload_8f11abb00bc06a7716bfe323,0.8,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0252606612061284,1.0262011843503611,0.9992882970528236
workload_8f11abb00bc06a7716bfe323,0.8,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.9869322754906141,0.43450739531133364,0.9952514550912946
workload_8f5e3de866979a0e1ecc6b36,1.25,8,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.092502336277854,1.0756658135888741,0.9965837127682996
workload_8f5e3de866979a0e1ecc6b36,1.25,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.1967865325726161,2.2172055032020603,0.9631572425336968
workload_8f5e3de866979a0e1ecc6b36,1.25,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.298460697954295,2.560811182639111,0.9762166520026995
workload_8f85561bc498a32844d4be8a,1.25,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8456351284283657,-0.5581879481741533,0.9412128427151415
workload_8f85561bc498a32844d4be8a,1.25,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9784417558649251,0.7976656734887081,0.9734607305690709
workload_8f85561bc498a32844d4be8a,1.25,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9786022362774727,0.7364096191777941,0.9965511360194712
workload_8fcbbf73015f49936896d572,0.8,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8778113719335102,-0.756777240725984,0.9433920647968244
workload_8fcbbf73015f49936896d572,0.8,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8881051992516238,0.015923617276079712,0.9973746704770527
workload_8fcbbf73015f49936896d572,0.8,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9156377395087864,0.011349327090515648,0.9889094689022732
workload_8fe4d72c86085ded206ddd31,1.1,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9905808114689881,0.33856092319065256,0.9936797026268721
workload_8fe4d72c86085ded206ddd31,1.1,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9411749708136291,0.35866590818786465,0.9731986628600063
workload_8fe4d72c86085ded206ddd31,1.1,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9651886295446722,0.3354350005267333,0.9907407028993627
workload_8fef5861a738411ca2639e1d,0.5,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.0041415650099181,-0.4046238740662168,0.9992079922851186
workload_8fef5861a738411ca2639e1d,0.5,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,0.9025367374157732,-0.08344967555771367,0.9990956979592839
workload_8fef5861a738411ca2639e1d,0.5,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.9492614586256058,-0.07770529676897941,0.990570779955001
workload_90139e5583c00c527af0ad32,0.8,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8871345129098994,-0.5942672360302118,0.995390821552707
workload_90139e5583c00c527af0ad32,0.8,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8885608071407155,0.042495237279792326,0.996362040140815
workload_90139e5583c00c527af0ad32,0.8,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9014354511780645,-0.12826661320744878,0.9855922024298455
workload_905f276253206f4846281fc3,0.5,16,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,0.8868524329498371,-1.0686788813059778,0.997155424653153
workload_905f276253206f4846281fc3,0.5,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9458314932710212,0.11381004735892596,0.9886215975926792
workload_905f276253206f4846281fc3,0.5,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8988745322723326,-0.5125503058359503,0.9919307543123678
workload_9081671a8b207b0d4c816d92,1.1,16,ceiling,preload_all,6,5,1,1e-05,0.003,one_missing,0.9499694199519899,0.16852584557215453,0.9981178454492846
workload_9081671a8b207b0d4c816d92,1.1,16,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0775919555450448,1.4986193828573011,0.9933975384843997
workload_9081671a8b207b0d4c816d92,1.1,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.041634062109412,0.9477742352856947,0.9909689046786729
workload_91631f3f10efd26af1d2dd69,1.25,1,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9137473616092076,-0.08231727754487982,0.9458205055206035
workload_91631f3f10efd26af1d2dd69,1.25,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9648196350029009,0.6088733570117792,0.9993439113430078
workload_91631f3f10efd26af1d2dd69,1.25,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.0235218753559292,0.8760193593706229,0.9700985922189264
workload_91a0c2051af94044e3c1fba1,1.25,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1086380207585225,1.4460825605638505,0.9369792551046067
workload_91a0c2051af94044e3c1fba1,1.25,16,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0053099460902308,1.1131307710480622,0.988719480581399
workload_91a0c2051af94044e3c1fba1,1.25,16,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.9801657852832708,0.7717241826407883,0.9899144281825571
workload_920f275203cb62430f65441f,0.8,1,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.1128822318858416,0.8760084302755894,0.9942948798739958
workload_920f275203cb62430f65441f,0.8,1,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0126985144501015,0.6413832976733952,0.9990827298777173
workload_920f275203cb62430f65441f,0.8,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1038364903718538,1.1222625702297944,0.9918204696974604
workload_9263f0e715d7732117efab5a,1.0,1,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9887259478061797,0.32861299215252243,0.9727984221475205
workload_9263f0e715d7732117efab5a,1.0,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9568963268011804,0.4116775540206453,0.9950829677078326
workload_9263f0e715d7732117efab5a,1.0,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1092964294148635,1.376145521747688,0.9799292421729354
workload_92cc7e7213073c1a85c09cef,0.8,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9227486701435966,-0.32843101939485814,0.9961309988660557
workload_92cc7e7213073c1a85c09cef,0.8,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8404078409256392,-0.3403641837997276,0.9735260494343593
workload_92cc7e7213073c1a85c09cef,0.8,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9592012975815958,0.24102306300797924,0.9927821398827974
workload_92d190854f7232c8f672e350,1.25,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9554368595496068,0.3433257661766473,0.9981267000634095
workload_92d190854f7232c8f672e350,1.25,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8864750658897957,0.14766554317887914,0.9923642788828936
workload_92d190854f7232c8f672e350,1.25,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9756950326956497,0.49483661548526114,0.9542385510308382
workload_92ea28904e23fe0efd3eeb3a,1.0,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9032634802189243,-0.3216771992791435,0.9859697617205551
workload_92ea28904e23fe0efd3eeb3a,1.0,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.2239640968161738,2.3689025610160623,0.9810905989248878
workload_92ea28904e23fe0efd3eeb3a,1.0,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.993669426183161,0.43663480140591276,0.9933151783919109
workload_92ee8eb9735821ae1e61a4ec,0.8,16,ceiling,preload_all,6,5,1,1e-05,0.003,one_missing,0.8024598601774958,-1.1765823126936423,0.9707881040117003
workload_92ee8eb9735821ae1e61a4ec,0.8,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9728605312289532,0.5856326624777688,0.9922651328628159
workload_92ee8eb9735821ae1e61a4ec,0.8,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.0071062272559397,0.5781985632558685,0.9931648326816391
workload_92fac51977f411d80d646d9c,1.25,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1544205362416256,1.6596318563639743,0.9839330026475565
workload_92fac51977f411d80d646d9c,1.25,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,0.9392869965895341,0.6566461024267168,0.9911595795036593
workload_92fac51977f411d80d646d9c,1.25,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1284812209541097,1.6724403352270811,0.9828583581213571
workload_93a7907e4c65a058ffcc9456,0.5,1,ceiling,preload_all,6,3,3,0.0003,0.003,two_or_more_missing,1.4376127426316863,2.2068544624456927,0.9914854728031415
workload_93a7907e4c65a058ffcc9456,0.5,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.7847332239083101,-1.1527042103209013,0.9775945294833238
workload_93a7907e4c65a058ffcc9456,0.5,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8433738672524507,-1.0672155688248488,0.9911577429261015
workload_93c3a0acf59dae007ebd66e1,1.0,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,1.0086069227038248,0.31282000980724284,0.9731528558082163
workload_93c3a0acf59dae007ebd66e1,1.0,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0934453769843338,1.5237043661494112,0.991005142172318
workload_93c3a0acf59dae007ebd66e1,1.0,16,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1978662494887677,2.059308633985866,0.979350940509081
workload_93e311b6f56e874884cbe0ac,0.95,1,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.8569480160200484,-0.8048038428357448,0.9125910732311687
workload_93e311b6f56e874884cbe0ac,0.95,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9630607990140386,0.46951589814313377,0.9930873706155178
workload_93e311b6f56e874884cbe0ac,0.95,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.0093416597576974,0.4325067389960912,0.9578119899632034
workload_954166e5def9f2e5ccf89bb5,0.95,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8379014086219672,-1.028496875622369,0.9420180967362118
workload_954166e5def9f2e5ccf89bb5,0.95,4,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0454034709388094,1.01186411964684,0.9909800401940732
workload_954166e5def9f2e5ccf89bb5,0.95,4,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.057659812188731,0.8534033212302333,0.9941809886896793
workload_964a8135dd9d22bd2023f872,0.95,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9316864920278388,-0.12453904938543275,0.99464660904549
workload_964a8135dd9d22bd2023f872,0.95,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8670314832448869,-0.14513473461703283,0.9730987963592531
workload_964a8135dd9d22bd2023f872,0.95,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9408097537523199,0.26711536255049145,0.9718465572000403
workload_974eeda9e9617a3db79282fd,0.5,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8168350727358621,-1.6024187232221563,0.9492888825636353
workload_974eeda9e9617a3db79282fd,0.5,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9700512077327756,0.28457253451554276,0.983212718751291
workload_974eeda9e9617a3db79282fd,0.5,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.829443629781226,-0.8838562072973211,0.9872867774661627
workload_97dad8bde192d102687fd0c2,1.25,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.2353104047059174,2.055119668457973,0.9954741143460456
workload_97dad8bde192d102687fd0c2,1.25,4,floor,preload_all,6,5,1,1e-05,0.003,one_missing,1.0346919056171762,1.1467628286212252,0.9973858439789473
workload_97dad8bde192d102687fd0c2,1.25,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.015403630244199,0.8889216570003043,0.9950987237741853
workload_986694c410477b690fef811d,0.8,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.973132584606718,0.0978066278373969,0.9575223043789033
workload_986694c410477b690fef811d,0.8,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9537729300613076,0.4576702294428886,0.9717765419002004
workload_986694c410477b690fef811d,0.8,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8491701093411402,-0.564999283918727,0.9869986565076256
workload_9875960c13ad46aa721f3eeb,1.1,1,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.0629443923979356,0.7163801839598449,0.9872089330753969
workload_9875960c13ad46aa721f3eeb,1.1,1,floor,preload_all,6,5,1,3e-05,0.003,one_missing,0.9172652589491772,0.1947776887949649,0.9969631061669189
workload_9875960c13ad46aa721f3eeb,1.1,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.0139218842651718,0.6899865097685254,0.999376468220376
workload_987bea4f2e230273c5ad521a,0.95,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9737706552933242,0.04639494637661033,0.9968738709702529
workload_987bea4f2e230273c5ad521a,0.95,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9668270938162242,0.4762545016764199,0.9777545301337329
workload_987bea4f2e230273c5ad521a,0.95,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9510897418611385,0.09084506245316173,0.921073264756358
workload_988c744335e2399ebccbe454,1.1,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1790560600568831,1.6878109825100314,0.9883245573064449
workload_988c744335e2399ebccbe454,1.1,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9283282716273249,0.3998436382540488,0.9894592540931368
workload_988c744335e2399ebccbe454,1.1,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.052307286999181,0.9283791282189822,0.9645527835924387
workload_98b8b3289683ba624f8ad135,0.5,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8846445803446111,-1.0978615983713575,0.9698490978106257
workload_98b8b3289683ba624f8ad135,0.5,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9475292303278956,0.28009274717284166,0.9954406899627498
workload_98b8b3289683ba624f8ad135,0.5,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8423616582375252,-0.925405585717609,0.9691118440986758
workload_993314217a21d356783461eb,1.0,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.0467293637455746,0.761626285935432,0.9945318299109356
workload_993314217a21d356783461eb,1.0,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9920385385879134,0.8375514088513366,0.997887507910048
workload_993314217a21d356783461eb,1.0,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8689937757307368,-0.26404574424342026,0.9879962547223472
workload_9934e379730d59eece5da3e7,0.5,1,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.286388225424865,1.1526193048588944,0.9800119002511687
workload_9934e379730d59eece5da3e7,0.5,1,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0576818931015357,0.6157091359778577,0.9811137943482883
workload_9934e379730d59eece5da3e7,0.5,1,nearest,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.1782119033477796,1.1095302461128813,0.9849838222158439
workload_9982053969626b2b2765497b,1.1,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.8917306301656063,-0.23870289205649153,0.9832564009218989
workload_9982053969626b2b2765497b,1.1,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.083426800580255,1.4616496038529199,0.9900278319576333
workload_9982053969626b2b2765497b,1.1,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.2384437499304293,2.2136082493112976,0.9927175853626962
workload_99d8e62c689ffe322a442c0e,0.8,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1134956338407485,0.9151930779864358,0.9897194896114454
workload_99d8e62c689ffe322a442c0e,0.8,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.984625481411997,0.6934232100660366,0.9965365017510148
workload_99d8e62c689ffe322a442c0e,0.8,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.0024592229542715,0.535498639135565,0.9953549725290167
workload_9a2753adfbf6c829a8160bf9,1.0,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9470010629133948,-0.2064098041471933,0.9241478282997166
workload_9a2753adfbf6c829a8160bf9,1.0,8,floor,preload_all,6,5,1,1e-05,0.003,one_missing,1.0207893829054995,0.9771697645671001,0.999364959674337
workload_9a2753adfbf6c829a8160bf9,1.0,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.0463599032817275,0.8570597428013184,0.97071770040056
workload_9aa74fdc895edf1204900605,1.25,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.0385989463164707,0.7340544010185891,0.9952882907045314
workload_9aa74fdc895edf1204900605,1.25,4,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.076445435992951,1.4453877573793747,0.9909580601670909
workload_9aa74fdc895edf1204900605,1.25,4,nearest,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.0885190112437204,1.3403483039424293,0.9837758262424512
workload_9baa89ac7ae8c2294891d2f3,0.5,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.7359956731776085,-2.2599090606973697,0.9488972477353141
workload_9baa89ac7ae8c2294891d2f3,0.5,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9902122209445844,0.5009830427346977,0.9907133063247572
workload_9baa89ac7ae8c2294891d2f3,0.5,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8456791742109645,-0.8004681259536672,0.969436361873226
workload_9bb23724c794d2584106fd48,0.8,1,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.8613719120819887,-0.8166405737259116,0.9928991080207848
workload_9bb23724c794d2584106fd48,0.8,1,floor,preload_all,6,5,1,3e-05,0.003,one_missing,0.7409457984895842,-1.1244755269958024,0.9945714442562616
workload_9bb23724c794d2584106fd48,0.8,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.0915193219648907,1.0418700820732014,0.9835371457026253
workload_9bb81b3f63499f8a23bde694,1.1,1,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8900460487431746,-0.2986468897749081,0.9953439719352498
workload_9bb81b3f63499f8a23bde694,1.1,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8679263800890148,-0.16469795557174327,0.973386740917525
workload_9bb81b3f63499f8a23bde694,1.1,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9451836784482142,0.27091094253669395,0.986572451093112
workload_9c87f96a4cdbfa83e5ad7d20,0.95,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8857274699635211,-0.39676662211990144,0.9752630707168864
workload_9c87f96a4cdbfa83e5ad7d20,0.95,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8773206906358054,0.1331863129163243,0.9980882800162799
workload_9c87f96a4cdbfa83e5ad7d20,0.95,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8740293935422261,-0.2888909863933412,0.8581580156831407
workload_9c9e132d9f3edc22f3f32275,1.1,1,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.0885187044355773,1.1342204131549853,0.9822551787829868
workload_9c9e132d9f3edc22f3f32275,1.1,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.931359876009322,0.5324096265995456,0.9890239047890399
workload_9c9e132d9f3edc22f3f32275,1.1,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.9272155669320783,0.2926489606046561,0.998769241857236
workload_9cf17a2c83fe2a7bcc68c7b3,1.0,1,ceiling,preload_all,6,5,1,1e-05,0.003,one_missing,0.9242926380971025,-0.4230717610769274,0.9307190558788717
workload_9cf17a2c83fe2a7bcc68c7b3,1.0,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9267129958016654,0.2609509436782437,0.993973140380642
workload_9cf17a2c83fe2a7bcc68c7b3,1.0,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9182197747398222,-0.02663498322196376,0.9938457211880102
workload_9d12061671d29a5337f63b31,0.5,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8581283486085878,-1.3784476664150953,0.9667165159956452
workload_9d12061671d29a5337f63b31,0.5,4,floor,preload_all,6,6,0,1e-05,0.003,complete,1.005531006366875,0.590689715357889,0.9959423149441032
workload_9d12061671d29a5337f63b31,0.5,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9768469581872322,-0.030519044362140164,0.9736890456560742
workload_9d34c06c52197f5bbfb75f22,0.8,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.7803281221111018,-1.3048340666474114,0.9770856507339086
workload_9d34c06c52197f5bbfb75f22,0.8,4,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0071740491694046,0.9251966171560928,0.9976023501092793
workload_9d34c06c52197f5bbfb75f22,0.8,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9191294758485948,-0.061828575138758335,0.988428638640146
workload_9db047729e722634b857f7c6,0.8,1,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.1479603637890923,0.7628941377472236,0.9973438620398426
workload_9db047729e722634b857f7c6,0.8,1,floor,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.2956180751672188,2.327173286817559,0.978003886948694
workload_9db047729e722634b857f7c6,0.8,1,nearest,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.2530058242642976,1.862928853202098,0.9854912109183865
workload_9e08aced0a389cb02fcfe54b,0.95,4,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,0.9934850347906401,0.3487899167805236,0.9997117962751981
workload_9e08aced0a389cb02fcfe54b,0.95,4,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.2152347279969806,2.37883796368252,0.9736671731728187
workload_9e08aced0a389cb02fcfe54b,0.95,4,nearest,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.1373901885309408,1.5825857613005758,0.9806082898852185
workload_9e52c20edaeabd98cf1dfde7,0.95,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.7865688056906276,-1.282989538959322,0.9717388653950759
workload_9e52c20edaeabd98cf1dfde7,0.95,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9486869282217232,0.4195301500622764,0.9784761883502533
workload_9e52c20edaeabd98cf1dfde7,0.95,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9518545647160359,0.28967213570976763,0.9806634324028861
workload_9f78f35677fb39f38b4ad129,1.25,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1965194232044265,1.6681492808236595,0.9941990357841524
workload_9f78f35677fb39f38b4ad129,1.25,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9531710724585676,0.4994366391529286,0.9741677986167124
workload_9f78f35677fb39f38b4ad129,1.25,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9725157227010275,0.4536826329567361,0.9975549075340105
workload_9fc6a8ab7ca8872097a4a42d,1.1,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9468494749318135,0.17715508038836966,0.9971561112245527
workload_9fc6a8ab7ca8872097a4a42d,1.1,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.998411215949462,0.8721618544871631,0.9979140942039588
workload_9fc6a8ab7ca8872097a4a42d,1.1,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8565780018517892,-0.24989317343322326,0.9923021188680148
