analysis_configuration_id,rho,capacity,delta,quantizer,arrival_scheduling_mode,n_workloads,absolute_policy_gap,total_collision_rate,mixed_collision_rate,critical_collision_rate,inverse_capacity,policy_gap_bootstrap_ci95_low,policy_gap_bootstrap_ci95_high,aggregation,bootstrap_unit
analysis_configuration_458b72a63c15a9aa0c79bd6d,0.5,4,0.01,floor,preload_all,30,0.00017466666666666683,0.01700929247693881,0.009803000000000001,0.00032366666666666666,0.25,0.00015466666666666604,0.0001960000000000001,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_464bb0cc782491f93e238a49,0.95,4,0.003,ceiling,preload_all,30,0.00012933333333333316,0.004248295049473538,0.002387666666666667,0.0005873333333333334,0.25,9.999999999999546e-05,0.00016200000000000104,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_464bf4b4be31b45192e52d08,1.1,16,0.01,nearest,preload_all,30,0.0004206666666666655,0.02069017013248455,0.009773,0.0011103333333333334,0.0625,0.00030799999999999854,0.0005486666666666654,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_46c39263d93746a3be1d5f94,0.5,1,0.0001,ceiling,preload_all,30,2.1333333333332464e-05,6.242472437100327e-05,3.4e-05,3.4e-05,1.0,1.5333333333332013e-05,2.7333333333340314e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_475852e4ba8909959dec6b35,1.1,16,1e-05,ceiling,preload_all,30,6.666666666668708e-07,1.4827581251074155e-05,8.666666666666668e-06,1.3333333333333334e-06,0.0625,0.0,2.0000000000006123e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_47b90b3b2501bbbc29df7a9c,1.1,16,0.03,ceiling,preload_all,30,0.0007746666666666661,0.047296381899279434,0.02832933333333333,0.003559,0.0625,0.0006080000000000007,0.0009493333333333326,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_47e9c5cf8e32eda596e9473c,0.5,1,1e-05,floor,preload_all,30,6.666666666673334e-07,1.6811155281433994e-05,1.2e-05,2.0000000000000003e-06,1.0,0.0,2.000000000002e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4823475a7889a17d2c814f9b,1.25,1,0.0001,floor,preload_all,30,3.3999999999997e-05,0.00021510612923350157,9.933333333333334e-05,5.333333333333333e-05,1.0,2.466666666666173e-05,4.466666666665583e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4a5a2ce4511f37d7ddd854c6,0.8,16,0.03,ceiling,preload_all,30,5.8666666666666645e-05,0.03525453028247647,0.023360666666666665,0.00019466666666666666,0.0625,4.466666666666661e-05,7.400000000000002e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4a613e3e450d3d63197e3679,0.5,16,0.0003,ceiling,preload_all,30,0.0,0.00024500138338710023,0.00015733333333333335,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4a8ceb279b7c5ae16a88f6dd,0.8,4,0.03,floor,preload_all,30,0.0010933333333333327,0.060981348388976724,0.029343,0.0034679999999999997,0.25,0.0010026666666666652,0.0011886666666666662,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4b5edc73435685955ec26492,1.0,4,0.001,nearest,preload_all,30,7.266666666666532e-05,0.001931659922214525,0.0009163333333333333,0.00020066666666666667,0.25,5.266666666666753e-05,9.466666666666513e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4b74eadd90c56e5bba31933e,0.95,4,1e-05,nearest,preload_all,30,0.0,1.6118698147520044e-05,9.333333333333334e-06,6.666666666666667e-07,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4bbc54d7cba695ada2ab7c3e,0.8,1,3e-05,floor,preload_all,30,9.999999999998898e-06,5.485418726894249e-05,3.066666666666667e-05,1.3333333333333333e-05,1.0,4.6666666666694835e-06,1.599999999999565e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4cbe85ce11eafa717bfd9d48,0.5,16,0.01,ceiling,preload_all,30,0.0,0.007475711148453341,0.004986,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4d3dfe02e2f8378b0e9375fc,1.25,16,0.01,ceiling,preload_all,30,0.0009560000000000013,0.018015251923280306,0.009958999999999999,0.0020836666666666664,0.0625,0.0007139999999999998,0.0012199999999999989,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4d8b3dbbf9bfe0f7884bedc7,0.95,8,0.0003,floor,preload_all,30,2.199999999999841e-05,0.0007076609601982946,0.000288,1.866666666666667e-05,0.125,1.1316666666664201e-05,3.466666666666618e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4df903a4a9ad9162c237ab07,1.25,8,0.0001,ceiling,preload_all,30,3.0000000000002247e-05,0.00018025690860966144,8.8e-05,2.5333333333333334e-05,0.125,1.800000000000135e-05,4.400000000000054e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4dfd1a03c6a515e14a2d8cfd,1.1,1,0.03,nearest,preload_all,30,0.007410000000000016,0.05165879452299434,0.022007333333333334,0.015137333333333334,1.0,0.007214000000000021,0.007609350000000026,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4e26e0d99226be2c1f4350cf,1.25,8,1e-05,nearest,preload_all,30,2.00000000000015e-06,2.789705392735282e-05,1.4e-05,2.666666666666667e-06,0.125,0.0,5.333333333333116e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4e9f5f9f5c5a61c67811c600,1.0,4,0.01,nearest,preload_all,30,0.00043866666666666777,0.018702097971509898,0.008968666666666668,0.002032333333333333,0.25,0.00035133333333333495,0.0005313333333333355,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4eb751bc9ce9632a648362dc,0.95,4,1e-05,ceiling,preload_all,30,3.333333333332966e-06,2.1975831382441422e-05,1.5333333333333334e-05,3.3333333333333333e-06,0.25,0.0,7.999999999999674e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4eeb0e3667c5581e29b051e3,1.25,1,0.01,nearest,preload_all,30,0.002393999999999981,0.019078924906508296,0.00762,0.005462333333333334,1.0,0.002267333333333321,0.0025159999999999814,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4f905b53b46b47cc25ef7d21,1.25,1,3e-05,ceiling,preload_all,30,1.3333333333328165e-05,5.538892663655046e-05,2e-05,2e-05,1.0,8.66666666665683e-06,1.866666666665203e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4fa64c08ddf26a0f01d8e720,1.1,8,1e-05,floor,preload_all,30,0.0,2.6045006282142967e-05,1e-05,6.666666666666667e-07,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4fecaceb1dd31e6d417f1ef8,0.95,4,0.001,floor,preload_all,30,6.933333333333699e-05,0.0023054600023941847,0.0009883333333333333,0.00018466666666666666,0.25,5.1333333333336544e-05,9.06666666666713e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_500d640a36f22535aa46c566,1.0,16,0.001,nearest,preload_all,30,5.9999999999999866e-05,0.0019426922925489924,0.0009196666666666666,5.866666666666667e-05,0.0625,4.1333333333333035e-05,8.066666666666593e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_502dc52c95ef866e5ff70979,0.8,4,0.03,ceiling,preload_all,30,0.0010500000000000004,0.03406260185282985,0.020479666666666667,0.0036826666666666666,0.25,0.0009520000000000015,0.0011493333333333355,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5067c875b633f93f6744a3fd,0.8,4,0.03,nearest,preload_all,30,0.0011206666666666648,0.04774569529243088,0.024897333333333334,0.0035673333333333334,0.25,0.0010353333333333321,0.0012086666666666647,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5087328c8465dbc20b8ae48b,0.5,16,0.03,floor,preload_all,30,0.0,0.05102270905747907,0.029396,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_50884b0ff99f8f920e18c08b,1.0,16,1e-05,ceiling,preload_all,30,0.0,2.4056339609418507e-05,1.0666666666666667e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_509478b7b29749e9bcf81556,1.25,8,1e-05,floor,preload_all,30,4.666666666667633e-06,2.488050651827514e-05,1.3333333333333333e-05,4.000000000000001e-06,0.125,0.0,1.1333333333333566e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_50991bfa6e35f3d48b1e99d3,0.8,4,1e-05,nearest,preload_all,30,0.0,1.3483774420114584e-05,8e-06,1.3333333333333334e-06,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_50af89c389833fff75dfd0e7,0.8,8,1e-05,ceiling,preload_all,30,0.0,1.155338974738618e-05,8.000000000000001e-06,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_50c8233704f51227b3da2300,1.0,4,0.001,ceiling,preload_all,30,5.466666666666768e-05,0.0014524924928944617,0.000782,0.00020366666666666667,0.25,3.9333333333332884e-05,7.133333333332973e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_51592730935c3b370951bb30,1.1,4,1e-05,ceiling,preload_all,30,0.0,1.4386328211715873e-05,6.666666666666667e-06,6.666666666666667e-07,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_516241787500288d41b4b6c8,1.25,4,0.0001,ceiling,preload_all,30,1.866666666666498e-05,0.00016524209324033243,8.733333333333333e-05,2.6000000000000002e-05,0.25,1.1333333333329864e-05,2.733333333332921e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5233be8c6551be95b67867d0,1.0,1,0.001,nearest,preload_all,30,0.00026799999999999974,0.0016663878690941255,0.0007336666666666668,0.0004890000000000001,1.0,0.00023198333333331985,0.0003066666666666736,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_526bb13787f798e540fb17fd,1.0,16,0.1,ceiling,preload_all,30,0.0006366666666666663,0.13892938503735996,0.08750666666666666,0.007932666666666666,0.0625,0.0004719999999999997,0.0008133333333333321,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_529de22189103c2fe88e9370,1.25,16,0.03,ceiling,preload_all,30,0.001133333333333337,0.05261331244596302,0.028957333333333335,0.006376666666666667,0.0625,0.0008360000000000024,0.0014653500000000063,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_52a9344dacd5b7766e478ec3,0.8,1,0.0001,floor,preload_all,30,2.8666666666674982e-05,0.00016801241040823855,9.6e-05,4.0666666666666675e-05,1.0,2.066666666667438e-05,3.8000000000002896e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_52f4c3151a6ee6377308dc76,1.25,4,1e-05,nearest,preload_all,30,1.333333333330966e-06,1.409342416326755e-05,6e-06,2.666666666666667e-06,0.25,0.0,3.333333333327415e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_52f7b02c3cd41f7822c8406a,0.5,4,0.0001,nearest,preload_all,30,2.00000000000015e-06,0.0001301101876640742,6.8e-05,3.3333333333333333e-06,0.25,0.0,4.000000000000762e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5446832293e1d1d151aeec18,1.0,8,0.1,floor,preload_all,30,0.0013640000000000013,0.21311054859100065,0.090783,0.009171333333333333,0.125,0.0011640000000000016,0.001568000000000002,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_546444a8cc6b9127d51cfa97,0.8,8,0.1,nearest,preload_all,30,0.0008693333333333335,0.1547423385244752,0.08141466666666666,0.0037486666666666666,0.125,0.0007653333333333331,0.0009740000000000004,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5535442e7db977c32fca614d,0.8,1,0.0003,floor,preload_all,30,6.533333333334131e-05,0.0005160301722497415,0.0003013333333333333,0.00013000000000000002,1.0,5.1333333333342067e-05,8.000000000001154e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5542198aced8d7727d716ce6,1.0,16,3e-05,ceiling,preload_all,30,8.666666666666544e-06,4.947454760855552e-05,2.4666666666666665e-05,3.3333333333333333e-06,0.0625,0.0,2.4666666666666357e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5649e581bc16655703a3db5f,1.1,1,0.003,ceiling,preload_all,30,0.0007566666666666647,0.004460489153699566,0.001584,0.001584,1.0,0.0006933333333333495,0.0008193333333333237,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_56e58a46956714656275cf43,0.95,1,0.0001,nearest,preload_all,30,2.8666666666673132e-05,0.0001595271222743537,7.733333333333333e-05,5.133333333333334e-05,1.0,1.9999999999997796e-05,3.80000000000121e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_56fa5945b61a8c3b405002e9,1.1,4,3e-05,ceiling,preload_all,30,7.99999999999875e-06,4.619303823876959e-05,2.2666666666666668e-05,1e-05,0.25,1.9999999999992245e-06,1.7333333333334013e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5739249369c9b17fc3ca7931,0.8,16,0.0001,ceiling,preload_all,30,1.3333333333333368e-06,0.00012705017276927228,9.066666666666667e-05,1.3333333333333334e-06,0.0625,0.0,3.3333333333333422e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_57ca705cde55b60d890c25b4,1.1,8,3e-05,floor,preload_all,30,1.0666666666666232e-05,7.958927345124852e-05,3.066666666666667e-05,4.666666666666667e-06,0.125,1.3333333333328165e-06,2.666666666666558e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_57ddfef16d952bcf0e53a509,1.0,4,0.003,nearest,preload_all,30,0.00018133333333333334,0.0057161781700383035,0.0027326666666666667,0.000629,0.25,0.0001446666666666661,0.00021933333333333155,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5854f5dcbfda042443f05118,0.95,4,0.001,ceiling,preload_all,30,6.733333333333035e-05,0.001405636187307813,0.0007813333333333333,0.000176,0.25,5.066666666666368e-05,8.599999999999442e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_58fb48691099b6142d5ac7f0,0.95,4,0.1,ceiling,preload_all,30,0.003664666666666666,0.12923296427145234,0.07289999999999999,0.01844166666666667,0.25,0.0034793333333333325,0.0038533333333333327,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5910a904675dfc06ba2413c8,1.0,16,1e-05,floor,preload_all,30,6.666666666666395e-07,3.8487852431477604e-05,1.0666666666666667e-05,6.666666666666667e-07,0.0625,0.0,1.9999999999999186e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5933dd1283ea81c930c0d7fe,0.8,4,0.003,ceiling,preload_all,30,0.00011666666666666816,0.003528956321811228,0.0021260000000000003,0.000362,0.25,9.333333333333508e-05,0.00014066666666666717,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_596baebbd5b00690343cf7a4,1.0,16,0.001,floor,preload_all,30,6.600000000000009e-05,0.0024593611915672124,0.0009836666666666668,5.2333333333333336e-05,0.0625,4.064999999999887e-05,9.46666666666672e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_59b28a12429624db496e5775,1.25,1,1e-05,ceiling,preload_all,30,1.9999999999982995e-06,1.661685350080733e-05,2.666666666666667e-06,2.666666666666667e-06,1.0,0.0,5.3333333333275645e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_59c05209ed6aa45d7eb1ce72,0.8,4,1e-05,floor,preload_all,30,0.0,2.0585312255314447e-05,1.1333333333333334e-05,1.3333333333333334e-06,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5a527c17e748e4ca319cb83d,1.0,1,0.0001,nearest,preload_all,30,1.999999999999965e-05,0.00017155836450305457,7.066666666666666e-05,4.5333333333333335e-05,1.0,1.3999999999999198e-05,2.666666666666188e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5aa2109d0d24db458e32fc26,1.1,8,1e-05,nearest,preload_all,30,6.666666666664083e-07,2.169838319875266e-05,9.333333333333334e-06,1.3333333333333334e-06,0.125,0.0,1.9999999999992245e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5adb2106173d65897704e858,0.95,16,0.1,nearest,preload_all,30,0.0004926666666666672,0.1736262977972994,0.08714333333333334,0.0035419999999999996,0.0625,0.0003920000000000009,0.0006100000000000001,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5be020c1282bae8109c779e7,0.95,1,3e-05,ceiling,preload_all,30,1.5333333333339416e-05,4.936230504780027e-05,1.866666666666667e-05,1.866666666666667e-05,1.0,9.333333333337117e-06,2.200000000000535e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5c59c7012839d1b9f3943b35,1.25,4,0.001,ceiling,preload_all,30,0.00012666666666666566,0.001795490356687152,0.0008926666666666667,0.0002946666666666667,0.25,9.066666666666667e-05,0.0001666666666666631,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5c644aeba41a3ccd9672ac5a,0.8,4,0.0001,nearest,preload_all,30,2.6666666666660955e-06,0.00014907699744487856,7.8e-05,8.666666666666668e-06,0.25,6.666666666664083e-07,5.333333333332191e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5c768e1fcc6432b492372b38,1.0,16,0.003,ceiling,preload_all,30,0.00011600000000000037,0.0044492171973134756,0.00283,0.0001756666666666667,0.0625,8.866666666666699e-05,0.00014666666666666718,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5c9dae63055d0a8d04c5d286,0.95,16,0.0001,nearest,preload_all,30,8.666666666666544e-06,0.00019226090535568339,9.933333333333334e-05,4.000000000000001e-06,0.0625,1.333333333333279e-06,2.000000000000011e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5cf69cbd7c7b0f7d49682f92,0.8,8,0.03,ceiling,preload_all,30,0.00024800000000000077,0.035064326701509725,0.022556333333333334,0.0012029999999999999,0.125,0.00020133333333333415,0.0002980000000000008,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5d484905359fbf912be4266b,0.5,4,0.003,nearest,preload_all,30,5.7333333333333654e-05,0.003669037892253783,0.002157,0.00010700000000000001,0.25,4.7333333333333255e-05,6.733333333333417e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5e0e98096de689a6602e00b0,0.8,8,1e-05,floor,preload_all,30,0.0,2.379920655903925e-05,1.1333333333333334e-05,1.3333333333333334e-06,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5e53ec29b1d3c0a0da460f9b,1.0,16,0.0003,floor,preload_all,30,1.9333333333334397e-05,0.0007204223230403031,0.00029299999999999997,1.6666666666666667e-05,0.0625,8.666666666667007e-06,3.200000000000147e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5f5a1352f4b5f270752afeac,1.1,1,1e-05,nearest,preload_all,30,1.3333333333346669e-06,1.8061756995326102e-05,6.666666666666667e-06,3.3333333333333333e-06,1.0,0.0,3.333333333336667e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_60f886f4c8b41eeafb294498,1.0,8,0.0001,ceiling,preload_all,30,9.333333333333416e-06,0.00013979821486212118,8.466666666666667e-05,8.666666666666668e-06,0.125,1.3333333333328165e-06,1.9333333333333703e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_622ba87f59516051ee852329,1.0,16,3e-05,floor,preload_all,30,2.6666666666667892e-06,8.039987453075833e-05,2.6000000000000002e-05,2.666666666666667e-06,0.0625,0.0,6.000000000000912e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_62843a9be39833aa066b627c,0.95,8,1e-05,floor,preload_all,30,1.333333333333279e-06,2.233315830046429e-05,9.333333333333334e-06,1.3333333333333334e-06,0.125,0.0,3.999999999999837e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_629ebd4254d8dbd3191e2c0b,0.5,4,0.01,nearest,preload_all,30,0.00016000000000000007,0.012281907150591707,0.007286,0.00031033333333333336,0.25,0.00013733333333333376,0.00018466666666666656,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_62a11b78f92898cb0538c052,1.1,1,0.003,floor,preload_all,30,0.0007859999999999941,0.006453140270197688,0.0030566666666666667,0.0015926666666666667,1.0,0.0007306499999999837,0.0008419999999999948,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_62b83b6aa448e9cdf6a6810b,1.0,4,0.0003,floor,preload_all,30,2.3333333333330764e-05,0.0007046326732001961,0.000292,5.933333333333334e-05,0.25,1.4000000000000123e-05,3.399999999999515e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_632c37514b048279d3f0f418,1.1,4,0.001,nearest,preload_all,30,8.733333333333463e-05,0.001958836562136084,0.000905,0.00023,0.25,6.333333333333747e-05,0.00011466666666666572,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_64030db418a4e741e71b6865,0.5,8,0.001,ceiling,preload_all,30,0.0,0.0007323853309868093,0.0004893333333333334,1.3333333333333334e-06,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_643323e1c00c12b1f0f59df5,1.25,1,0.1,nearest,preload_all,30,0.023765999999999995,0.17608915595349225,0.069858,0.04960066666666666,1.0,0.02344331666666665,0.02408801666666667,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_647b3e2f3fbcef93d9ae8249,0.95,16,0.0003,nearest,preload_all,30,1.1333333333333566e-05,0.0005853016812641906,0.000315,1.2e-05,0.0625,3.3333333333334286e-06,2.2666666666666905e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6521e55a72f5f72b8c28c4e0,0.8,8,0.001,floor,preload_all,30,1.999999999999988e-05,0.002160227314138118,0.0010043333333333334,4.0666666666666675e-05,0.125,1.3999999999999891e-05,2.6000000000000327e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_652b58c2f69451a098787746,1.25,4,0.01,ceiling,preload_all,30,0.00040733333333333176,0.017568899950835642,0.008696333333333334,0.0029536666666666665,0.25,0.00029599999999999814,0.0005266833333333341,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_65c605727f9983cc0fee55d4,0.5,8,1e-05,floor,preload_all,30,0.0,1.6682802798337e-05,6e-06,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_65d87abf4f017d3ad84deea0,0.95,8,0.0003,nearest,preload_all,30,1.4666666666666995e-05,0.0005823872174653762,0.0002883333333333333,2.9333333333333336e-05,0.125,8.66666666666747e-06,2.0666666666668367e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_681d5fcec04963f99e353fd2,1.25,1,0.001,floor,preload_all,30,0.00025800000000001007,0.0021831576062950253,0.0009816666666666667,0.0005736666666666667,1.0,0.0002139999999999957,0.00030000000000001515,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_684dfc684cf6da8d5bcfad16,0.5,1,3e-05,ceiling,preload_all,30,6.666666666662232e-06,1.599870022479363e-05,6.666666666666667e-06,6.666666666666667e-06,1.0,2.666666666665633e-06,1.1333333333326165e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6971c93371011685cd9453c7,0.95,4,0.003,floor,preload_all,30,0.00014133333333333313,0.006874773866500221,0.003013,0.0005503333333333333,0.25,0.00010533333333333595,0.00017733333333333216,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_69723736b8a50a51c19e8a60,0.8,16,0.0001,nearest,preload_all,30,0.0,0.00016649300750169675,9.266666666666668e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_69c2303aa9c1b0fa724d914e,0.95,4,0.0001,floor,preload_all,30,2.133333333333154e-05,0.00025207532839038107,0.00011266666666666668,2.4e-05,0.25,1.1999999999997198e-05,3.2666666666663255e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6a3a23c8a59a1c38d9bc77d5,0.8,4,0.1,floor,preload_all,30,0.003614666666666666,0.18897104821083213,0.09181299999999999,0.010996333333333334,0.25,0.0034686666666666663,0.00375735,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6a509f60154629ab550ea1f6,1.25,1,3e-05,floor,preload_all,30,1.0666666666669933e-05,6.74031594665418e-05,2.866666666666667e-05,1.6e-05,1.0,6.666666666658531e-06,1.5333333333337566e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6ad96eb7b005c66aeaea4ed0,0.8,16,0.001,nearest,preload_all,30,3.3333333333333422e-06,0.0016710425803192993,0.0008843333333333334,6.666666666666667e-06,0.0625,6.666666666666684e-07,6.000000000000015e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6aee6dbd77326bc080cdfadd,0.5,8,0.1,floor,preload_all,30,8.600000000000002e-05,0.159265198684381,0.09272133333333334,0.000164,0.125,6.933333333333334e-05,0.00010333333333333336,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6b3668e87f3ecdecd94cf96c,1.1,16,0.003,floor,preload_all,30,0.00031999999999999943,0.007622641353060645,0.0030043333333333332,0.00032933333333333333,0.0625,0.00024066666666666635,0.00040600000000000033,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6b779cb47a725151c8788387,1.1,4,0.003,floor,preload_all,30,0.000145999999999998,0.007231309511360884,0.0029463333333333334,0.0007570000000000001,0.25,0.00010133333333333106,0.00019600000000000083,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6b83106a03b19db3d6d10522,0.95,8,0.003,ceiling,preload_all,30,0.00010333333333333306,0.00414877578720133,0.002541,0.0002606666666666667,0.125,7.399999999999905e-05,0.00013533333333333268,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6b992bf37bcc89aae11f628d,1.1,16,3e-05,floor,preload_all,30,1.933333333333324e-05,7.027094836595245e-05,2.7000000000000002e-05,5.333333333333334e-06,0.0625,4.666666666666708e-06,3.799999999999961e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6c4f9ced696f4891f7f96884,1.25,1,0.0003,floor,preload_all,30,7.733333333333665e-05,0.0006516579574231474,0.0002986666666666667,0.0001726666666666667,1.0,5.9999999999978494e-05,9.533333333334356e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6cc92d6a4bbc0f72439b7fcc,0.5,4,0.03,floor,preload_all,30,0.000496,0.050345652267939384,0.029156,0.0009466666666666667,0.25,0.0004526666666666667,0.0005393333333333336,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6cd59949da872e6e9f813fed,0.95,8,0.001,nearest,preload_all,30,5.399999999999942e-05,0.0018945006701675258,0.0009266666666666667,9.6e-05,0.125,3.533333333333351e-05,7.535000000000054e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6dabbabe4468ed4d3cfbff5b,1.0,4,1e-05,floor,preload_all,30,2.666666666666558e-06,1.9982369722951273e-05,8.000000000000001e-06,3.3333333333333333e-06,0.25,0.0,6.000000000000449e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6e8262d1dba1d945ff293063,1.25,8,0.0003,nearest,preload_all,30,8.199999999999874e-05,0.0006617626032174175,0.0002936666666666667,6.266666666666667e-05,0.125,5.3999999999996644e-05,0.00011400000000000024,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6f80a5df6d5a5a512640a03b,1.0,8,1e-05,nearest,preload_all,30,9.999999999999825e-06,1.9765439787827396e-05,8.666666666666668e-06,2.0000000000000003e-06,0.125,0.0,2.8666666666666193e-05,mean of workload-paired AF/DF estimates,workload replication
