rho,capacity,delta,quantizer,policy,n,mean_packet_loss,sd_packet_loss,mean_throughput,mean_waiting_time,mean_collision_rate,mean_critical_rate,se_packet_loss,ci95_low_packet_loss,ci95_high_packet_loss
0.5,32,0.001,floor,exact_within_tick,20,0.0,0.0,0.5005132694560454,0.9944139290000036,0.0016277272727272727,0.0,0.0,0.0,0.0
0.5,32,0.001,floor,insertion_order,20,0.0,0.0,0.5005132694560454,0.9944139290000036,0.0016277272727272727,0.0,0.0,0.0,0.0
0.5,32,0.01,floor,arrival_first,20,0.0,0.0,0.5005132687784538,0.9855724100000026,0.015935454545454544,0.0,0.0,0.0,0.0
0.5,32,0.01,floor,departure_first,20,0.0,0.0,0.5005132687784537,0.9855724100000026,0.015935454545454544,0.0,0.0,0.0,0.0
0.5,32,0.01,floor,exact_within_tick,20,0.0,0.0,0.5005132687784537,0.9855724100000026,0.015935454545454544,0.0,0.0,0.0,0.0
0.5,32,0.01,floor,insertion_order,20,0.0,0.0,0.5005132687784538,0.9855724100000026,0.015935454545454548,0.0,0.0,0.0,0.0
0.5,32,0.03,floor,arrival_first,20,0.0,0.0,0.5005132638935914,0.966293700000001,0.04654318181818182,0.0,0.0,0.0,0.0
0.5,32,0.03,floor,departure_first,20,0.0,0.0,0.5005132638935914,0.966293700000001,0.04654318181818182,0.0,0.0,0.0,0.0
0.5,32,0.03,floor,exact_within_tick,20,0.0,0.0,0.5005132638935914,0.966293700000001,0.04654318181818182,0.0,0.0,0.0,0.0
0.5,32,0.03,floor,insertion_order,20,0.0,0.0,0.5005132638935914,0.966293700000001,0.04654318181818182,0.0,0.0,0.0,0.0
0.5,32,0.1,floor,arrival_first,20,0.0,0.0,0.5005132783733972,0.9034625999999966,0.14493227272727274,0.0,0.0,0.0,0.0
0.5,32,0.1,floor,departure_first,20,0.0,0.0,0.5005132783733972,0.9034625999999966,0.14493227272727274,0.0,0.0,0.0,0.0
0.5,32,0.1,floor,exact_within_tick,20,0.0,0.0,0.5005132783733972,0.9034625999999966,0.14493227272727274,0.0,0.0,0.0,0.0
0.5,32,0.1,floor,insertion_order,20,0.0,0.0,0.5005132783733972,0.9034625999999966,0.14493227272727274,0.0,0.0,0.0,0.0
0.8,4,0.0001,floor,arrival_first,20,0.12221699999999999,0.002770128440875507,0.7025540088282238,1.225261639517114,0.00018105495373436914,1.7e-05,0.000619419550020314,0.12100293768196017,0.12343106231803981
0.8,4,0.0001,floor,departure_first,20,0.122211,0.0027700083602381935,0.7025588062684313,1.2252932158757637,0.00018105411052311195,1.7e-05,0.0006193926991735326,0.12099699030961987,0.12342500969038013
0.8,4,0.0001,floor,exact_within_tick,20,0.122214,0.0027691237451203687,0.7025563984016642,1.225267962415191,0.0001810545413537256,1.7e-05,0.0006191948932197946,0.1210003780092892,0.1234276219907108
0.8,4,0.0001,floor,insertion_order,20,0.12221699999999999,0.002770128440875506,0.7025540088282238,1.225261639517114,0.00018105495373436914,1.7e-05,0.0006194195500203138,0.12100293768196017,0.12343106231803981
0.8,4,0.001,floor,arrival_first,20,0.12215500000000001,0.002746334399081611,0.7026036420340712,1.2242921084361613,0.0019005085154958957,0.00011,0.0006140990405292518,0.12095136588056268,0.12335863411943734
0.8,4,0.001,floor,departure_first,20,0.122126,0.002746305460834709,0.7026268296639694,1.2244487889595255,0.0019004811198444008,0.00011,0.0006140925697405295,0.12092237856330856,0.12332962143669143
0.8,4,0.001,floor,exact_within_tick,20,0.12213700000000001,0.00274357642119686,0.7026180422907828,1.224321055815595,0.0019004916985423666,0.00011,0.0006134823379261774,0.1209345746176647,0.12333942538233532
0.8,4,0.001,floor,insertion_order,20,0.12215499999999999,0.0027463343990816107,0.7026036420340712,1.2242921084361613,0.0019005085154958957,0.00011,0.0006140990405292517,0.12095136588056266,0.12335863411943732
0.8,4,0.01,floor,arrival_first,20,0.121543,0.00268907556019184,0.7030935042919754,1.2144715087345996,0.01899669882311331,0.001182,0.0006012955749222282,0.12036446067315243,0.12272153932684757
0.8,4,0.01,floor,departure_first,20,0.121232,0.0026890452228488667,0.7033423989569685,1.217051644438984,0.01900742871292359,0.00119,0.0006012887912861136,0.12005347396907923,0.12241052603092079
0.8,4,0.01,floor,exact_within_tick,20,0.121384,0.0026799104462649492,0.7032207779834454,1.2156936560536906,0.018997998351588725,0.0011899999999999999,0.0005992461931460224,0.1202094774614338,0.12255852253856621
0.8,4,0.01,floor,insertion_order,20,0.121543,0.00268907556019184,0.7030935042919754,1.2144715087345996,0.01899669882311331,0.001182,0.0006012955749222282,0.12036446067315243,0.12272153932684757
0.8,4,0.03,floor,arrival_first,20,0.120036,0.0026728388220057424,0.7042997835991086,1.1931646473825237,0.05573896478097684,0.003424,0.0005976649298905301,0.11886457673741456,0.12120742326258545
0.8,4,0.03,floor,departure_first,20,0.11898899999999998,0.0026749085572171766,0.7051376345803846,1.2000256389134165,0.05578012203851176,0.0035369999999999998,0.0005981277367533492,0.11781666963596342,0.12016133036403655
0.8,4,0.03,floor,exact_within_tick,20,0.119483,0.0026526830508790634,0.7047424145676832,1.1967205102817766,0.05572509977348,0.003484,0.0005931579624527119,0.11832041039359269,0.12064558960640732
0.8,4,0.03,floor,insertion_order,20,0.120036,0.0026728388220057424,0.7042997835991086,1.1931646473825237,0.05573896478097684,0.003424,0.0005976649298905301,0.11886457673741456,0.12120742326258545
0.8,4,0.1,floor,arrival_first,20,0.115148,0.002446113135912605,0.7082118570197661,1.1216339788647631,0.17191456705477548,0.010485,0.0005469675252555766,0.11407594365049907,0.11622005634950093
0.8,4,0.1,floor,departure_first,20,0.11146199999999999,0.0024475715139275233,0.7111618998942509,1.143917914717902,0.17222682291531205,0.011163,0.0005472936284934015,0.11038930448815293,0.11253469551184705
0.8,4,0.1,floor,exact_within_tick,20,0.11333200000000002,0.002393028471029524,0.7096652902967218,1.1327611179685975,0.17210270874032502,0.010832,0.0005350974333314402,0.11228320903067039,0.11438079096932964
0.8,4,0.1,floor,insertion_order,20,0.115148,0.002446113135912607,0.7082118570197661,1.1216339788647631,0.17191456705477548,0.010485,0.0005469675252555771,0.11407594365049907,0.11622005634950093
0.8,8,0.0001,floor,arrival_first,20,0.03889,0.001784995945742117,0.768862085283758,2.390942837379891,0.00019655436002978568,5e-06,0.00039913722742408996,0.03810769103424878,0.03967230896575122
0.8,8,0.0001,floor,departure_first,20,0.038889,0.0017828478106079266,0.7688628888125246,2.390946861376997,0.00019655420487812758,5e-06,0.00039865688980559943,0.03810763249598102,0.03967036750401898
0.8,8,0.0001,floor,exact_within_tick,20,0.03889,0.0017849959457421165,0.768862085283758,2.3909435459791135,0.00019655436002978568,5e-06,0.00039913722742408985,0.03810769103424878,0.03967230896575122
0.8,8,0.0001,floor,insertion_order,20,0.03889,0.0017849959457421156,0.768862085283758,2.390942837379891,0.00019655436002978568,5e-06,0.0003991372274240897,0.03810769103424878,0.03967230896575122
0.8,8,0.001,floor,arrival_first,20,0.038807999999999995,0.0017883176451626254,0.768927624487968,2.3878685054634405,0.002024226100029461,4.6e-05,0.0003998799819945978,0.03802423523529058,0.03959176476470941
0.8,8,0.001,floor,departure_first,20,0.038796,0.001778924571638424,0.768937226906894,2.388192215855989,0.0020242136022903872,4.6e-05,0.000397779626902821,0.03801635193127047,0.03957564806872953
