quantizer,rho,capacity,delta,policy,arrival_quantization_error_signed_mean,arrival_quantization_error_absolute_mean,arrival_quantization_error_median,arrival_quantization_error_p05,arrival_quantization_error_p95,arrival_quantization_error_minimum,arrival_quantization_error_maximum,arrival_quantization_error_zero_fraction,arrival_quantization_error_shortened_fraction,arrival_quantization_error_lengthened_fraction,arrival_quantization_error_accumulated_signed_error,service_quantization_error_signed_mean,service_quantization_error_absolute_mean,service_quantization_error_median,service_quantization_error_p05,service_quantization_error_p95,service_quantization_error_minimum,service_quantization_error_maximum,service_quantization_error_zero_fraction,service_quantization_error_shortened_fraction,service_quantization_error_lengthened_fraction,service_quantization_error_accumulated_signed_error
floor,1.25,4,0.0001,arrival_first,-5.0029461329017676e-05,5.0029461329017676e-05,-5.004516339492208e-05,-9.500967606982157e-05,-4.986244415097956e-06,-9.999819433990828e-05,-1.8301458718876044e-09,0.0,1.0,0.0,-2.5014730664508837,-4.999994653169373e-05,4.999994653169373e-05,-5.001145546615025e-05,-9.499642130082044e-05,-5.019000237080807e-06,-9.999708509556887e-05,-2.5688324250168944e-09,0.0,1.0,0.0,-1.7561722207700363
floor,1.25,4,0.0001,departure_first,-5.0029461329017676e-05,5.0029461329017676e-05,-5.004516339492208e-05,-9.500967606982157e-05,-4.986244415097956e-06,-9.999819433990828e-05,-1.8301458718876044e-09,0.0,1.0,0.0,-2.5014730664508837,-5.0000056492384496e-05,5.0000056492384496e-05,-5.001284035002958e-05,-9.499634343480576e-05,-5.018821666917327e-06,-9.999708509556887e-05,-2.5688324250168944e-09,0.0,1.0,0.0,-1.7561843980657137
floor,1.25,4,0.0001,insertion_order,-5.0029461329017676e-05,5.0029461329017676e-05,-5.004516339492208e-05,-9.500967606982157e-05,-4.986244415097956e-06,-9.999819433990828e-05,-1.8301458718876044e-09,0.0,1.0,0.0,-2.5014730664508837,-4.999994653169373e-05,4.999994653169373e-05,-5.001145546615025e-05,-9.499642130082044e-05,-5.019000237080807e-06,-9.999708509556887e-05,-2.5688324250168944e-09,0.0,1.0,0.0,-1.7561722207700363
floor,1.25,4,0.0003,arrival_first,-0.00015000639791598738,0.00015000639791598738,-0.00015002394560118166,-0.00028495086018817044,-1.502325275547873e-05,-0.0002999954288497975,-5.6409286723161735e-09,0.0,1.0,0.0,-7.500319895799369,-0.00014992613026213941,0.00014992613026213941,-0.0001498901236127703,-0.0002850184012906539,-1.4985176350671462e-05,-0.00029999152406856117,-1.411587470384612e-08,0.0,1.0,0.0,-5.266309366942837
floor,1.25,4,0.0003,departure_first,-0.00015000639791598738,0.00015000639791598738,-0.00015002394560118166,-0.00028495086018817044,-1.502325275547873e-05,-0.0002999954288497975,-5.6409286723161735e-09,0.0,1.0,0.0,-7.500319895799369,-0.0001499285191053889,0.0001499285191053889,-0.0001498883590521514,-0.00028501917405889275,-1.499197254162456e-05,-0.00029999152406856117,-1.411587470384612e-08,0.0,1.0,0.0,-5.2664776747660795
floor,1.25,4,0.0003,insertion_order,-0.00015000639791598738,0.00015000639791598738,-0.00015002394560118166,-0.00028495086018817044,-1.502325275547873e-05,-0.0002999954288497975,-5.6409286723161735e-09,0.0,1.0,0.0,-7.500319895799369,-0.00014992613026213941,0.00014992613026213941,-0.0001498901236127703,-0.0002850184012906539,-1.4985176350671462e-05,-0.00029999152406856117,-1.411587470384612e-08,0.0,1.0,0.0,-5.266309366942837
floor,1.25,4,0.001,arrival_first,-0.00049980479531056,0.00049980479531056,-0.000499987230205079,-0.000949836024757739,-4.97052834915243e-05,-0.0009999764505967809,-2.1655432647094132e-08,0.0,1.0,0.0,-24.990239765528,-0.0004998309280897646,0.0004998309280897646,-0.0004995884907398693,-0.0009498870380386173,-5.016099815619945e-05,-0.0009999782512721883,-3.3169040989516896e-08,0.0,1.0,0.0,-17.559126868653557
floor,1.25,4,0.001,departure_first,-0.00049980479531056,0.00049980479531056,-0.000499987230205079,-0.000949836024757739,-4.97052834915243e-05,-0.0009999764505967809,-2.1655432647094132e-08,0.0,1.0,0.0,-24.990239765528,-0.0004998654576006023,0.0004998654576006023,-0.0004996742922562511,-0.00094988818637092,-5.016036385697563e-05,-0.0009999782512721883,-3.3169040989516896e-08,0.0,1.0,0.0,-17.56133737047985
floor,1.25,4,0.001,insertion_order,-0.00049980479531056,0.00049980479531056,-0.000499987230205079,-0.000949836024757739,-4.97052834915243e-05,-0.0009999764505967809,-2.1655432647094132e-08,0.0,1.0,0.0,-24.990239765528,-0.0004998309280897646,0.0004998309280897646,-0.0004995884907398693,-0.0009498870380386173,-5.016099815619945e-05,-0.0009999782512721883,-3.3169040989516896e-08,0.0,1.0,0.0,-17.559126868653557
floor,1.25,4,0.003,arrival_first,-0.0014988627953111773,0.0014988627953111773,-0.0014980958010407145,-0.0028499440973412974,-0.0001494021413858114,-0.002999940666904877,-5.990089751624813e-08,0.0,1.0,0.0,-74.94313976555887,-0.001499740062217717,0.001499740062217717,-0.0014992660572917423,-0.0028495286839195417,-0.00014991824599857882,-0.0029999206623449234,-6.127788558687834e-08,0.0,1.0,0.0,-52.70978371138259
floor,1.25,4,0.003,departure_first,-0.0014988627953111773,0.0014988627953111773,-0.0014980958010407145,-0.0028499440973412974,-0.0001494021413858114,-0.002999940666904877,-5.990089751624813e-08,0.0,1.0,0.0,-74.94313976555887,-0.0014998153965916907,0.0014998153965916907,-0.0014993682792236935,-0.002849628631271736,-0.0001499117161273713,-0.0029999206623449234,-6.127788558687834e-08,0.0,1.0,0.0,-52.72036582315738
floor,1.25,4,0.003,insertion_order,-0.0014988627953111773,0.0014988627953111773,-0.0014980958010407145,-0.0028499440973412974,-0.0001494021413858114,-0.002999940666904877,-5.990089751624813e-08,0.0,1.0,0.0,-74.94313976555887,-0.001499740062217717,0.001499740062217717,-0.0014992660572917423,-0.0028495286839195417,-0.00014991824599857882,-0.0029999206623449234,-6.127788558687834e-08,0.0,1.0,0.0,-52.70978371138259
floor,1.25,4,0.01,arrival_first,-0.005001344795305869,0.005001344795305869,-0.005001987046580325,-0.00949916987097519,-0.0005004417910337612,-0.00999981684820644,-2.448022617803266e-07,0.0,1.0,0.0,-250.06723976529346,-0.004988593422021527,0.004988593422021527,-0.004978452072630049,-0.009496433433766752,-0.0004989222776435633,-0.00999970716108934,-2.307638120951916e-07,0.0,1.0,0.0,-175.6063116313456
floor,1.25,4,0.01,departure_first,-0.005001344795305869,0.005001344795305869,-0.005001987046580325,-0.00949916987097519,-0.0005004417910337612,-0.00999981684820644,-2.448022617803266e-07,0.0,1.0,0.0,-250.06723976529346,-0.004988670547273499,0.004988670547273499,-0.00497831479179635,-0.009496529146910347,-0.0004987657621428243,-0.009999690229189657,-2.307638120951916e-07,0.0,1.0,0.0,-175.6815717353216
floor,1.25,4,0.01,insertion_order,-0.005001344795305869,0.005001344795305869,-0.005001987046580325,-0.00949916987097519,-0.0005004417910337612,-0.00999981684820644,-2.448022617803266e-07,0.0,1.0,0.0,-250.06723976529346,-0.004988593422021527,0.004988593422021527,-0.004978452072630049,-0.009496433433766752,-0.0004989222776435633,-0.00999970716108934,-2.307638120951916e-07,0.0,1.0,0.0,-175.6063116313456
floor,1.25,4,0.03,arrival_first,-0.015001244796696619,0.015001244796696619,-0.014994308536536967,-0.02850595464918721,-0.0015044470984942894,-0.02999930378600766,-7.954934820493994e-07,0.0,1.0,0.0,-750.062239834831,-0.014913278700999172,0.014913278700999172,-0.014861363623835758,-0.028470874806346254,-0.0014795199536011723,-0.029999146778141632,-7.903610067124505e-07,0.0,1.0,0.0,-527.3633343234907
floor,1.25,4,0.03,departure_first,-0.015001244796696619,0.015001244796696619,-0.014994308536536967,-0.02850595464918721,-0.0015044470984942894,-0.02999930378600766,-7.954934820493994e-07,0.0,1.0,0.0,-750.062239834831,-0.01491371319336865,0.01491371319336865,-0.01486322021054819,-0.02847295692962566,-0.0014771080065851645,-0.029999146778141632,-7.444280428936838e-07,0.0,1.0,0.0,-528.1104932978674
floor,1.25,4,0.03,insertion_order,-0.015001244796696619,0.015001244796696619,-0.014994308536536967,-0.02850595464918721,-0.0015044470984942894,-0.02999930378600766,-7.954934820493994e-07,0.0,1.0,0.0,-750.062239834831,-0.014913278700999172,0.014913278700999172,-0.014861363623835758,-0.028470874806346254,-0.0014795199536011723,-0.029999146778141632,-7.903610067124505e-07,0.0,1.0,0.0,-527.3633343234907
floor,1.25,4,0.1,arrival_first,-0.049977664794526276,0.049977664794526276,-0.04994867991405651,-0.0949891243610288,-0.00500246626330258,-0.09999768340088243,-2.382425251804913e-06,0.0,1.0,0.0,-2498.8832397263136,-0.049120417902321425,0.049120417902321425,-0.048700679650519135,-0.09473178895838143,-0.004734957263085302,-0.09999693895238483,-2.2729428820914704e-06,0.0,1.0,0.0,-1763.1402174501766
floor,1.25,4,0.1,departure_first,-0.049977664794526276,0.049977664794526276,-0.04994867991405651,-0.0949891243610288,-0.00500246626330258,-0.09999768340088243,-2.382425251804913e-06,0.0,1.0,0.0,-2498.8832397263136,-0.049122037761981104,0.049122037761981104,-0.04869671428206881,-0.09473972093618015,-0.004731202720422098,-0.0999970423650564,-2.0835241374202226e-06,0.0,1.0,0.0,-1773.0001283891047
floor,1.25,4,0.1,insertion_order,-0.049977664794526276,0.049977664794526276,-0.04994867991405651,-0.0949891243610288,-0.00500246626330258,-0.09999768340088243,-2.382425251804913e-06,0.0,1.0,0.0,-2498.8832397263136,-0.049120417902321425,0.049120417902321425,-0.048700679650519135,-0.09473178895838143,-0.004734957263085302,-0.09999693895238483,-2.27294288209147e-06,0.0,1.0,0.0,-1763.1402174501766
floor,1.25,8,1e-05,arrival_first,-4.998058024821755e-06,4.998058024821755e-06,-4.997089005579862e-06,-9.499580103996171e-06,-4.983690935963151e-07,-9.99981363444628e-06,-1.900237596904238e-10,6.666666666666667e-07,0.9999993333333334,0.0,-0.24990290124108772,-4.998402614668232e-06,4.998402614668737e-06,-4.997728852635192e-06,-9.50120991332002e-06,-5.000731481670722e-07,-9.999789788424276e-06,-1.666191755747559e-10,8.730345808997494e-07,0.999999126965419,0.0,-0.19195004123763665
floor,1.25,8,1e-05,departure_first,-4.998058024821755e-06,4.998058024821755e-06,-4.997089005579862e-06,-9.499580103996171e-06,-4.983690935963151e-07,-9.99981363444628e-06,-1.900237596904238e-10,6.666666666666667e-07,0.9999993333333334,0.0,-0.24990290124108772,-4.998425360962134e-06,4.998425360962639e-06,-4.9977153185298745e-06,-9.501201074222096e-06,-5.000992358752696e-07,-9.999789788424276e-06,-1.666191755747559e-10,8.730345808997494e-07,0.999999126965419,0.0,-0.1919500894874477
floor,1.25,8,1e-05,insertion_order,-4.998058024821755e-06,4.998058024821755e-06,-4.997089005579862e-06,-9.499580103996171e-06,-4.983690935963151e-07,-9.99981363444628e-06,-1.900237596904238e-10,6.666666666666667e-07,0.9999993333333334,0.0,-0.24990290124108772,-4.998402614668232e-06,4.998402614668737e-06,-4.997728852635192e-06,-9.50120991332002e-06,-5.000731481670722e-07,-9.999789788424276e-06,-1.666191755747559e-10,8.730345808997494e-07,0.999999126965419,0.0,-0.19195004123763665
floor,1.25,8,3e-05,arrival_first,-1.4998126045456654e-05,1.4998126045456654e-05,-1.5006193113246506e-05,-2.8499455042947373e-05,-1.496607039067994e-06,-2.9999490440483593e-05,-4.99433857233574e-10,0.0,1.0,0.0,-0.7499063022728326,-1.4992458830125225e-05,1.4992458830125225e-05,-1.4982824782398703e-05,-2.849390596546272e-05,-1.4993145068240105e-06,-2.999925288502079e-05,-8.93241192933177e-10,0.0,1.0,0.0,-0.5758022551487592
floor,1.25,8,3e-05,departure_first,-1.4998126045456654e-05,1.4998126045456654e-05,-1.5006193113246506e-05,-2.8499455042947373e-05,-1.496607039067994e-06,-2.9999490440483593e-05,-4.99433857233574e-10,0.0,1.0,0.0,-0.7499063022728326,-1.499240245715856e-05,1.499240245715856e-05,-1.4982731167767494e-05,-2.8493800008452567e-05,-1.4994413155927387e-06,-2.999925288502079e-05,-8.93241192933177e-10,0.0,1.0,0.0,-0.5758045623132084
floor,1.25,8,3e-05,insertion_order,-1.4998126045456654e-05,1.4998126045456654e-05,-1.5006193113246506e-05,-2.8499455042947373e-05,-1.496607039067994e-06,-2.9999490440483593e-05,-4.99433857233574e-10,0.0,1.0,0.0,-0.7499063022728326,-1.4992458830125225e-05,1.4992458830125225e-05,-1.4982824782398703e-05,-2.849390596546272e-05,-1.4993145068240105e-06,-2.999925288502079e-05,-8.93241192933177e-10,0.0,1.0,0.0,-0.5758022551487592
floor,1.25,8,0.0001,arrival_first,-5.0001465505744816e-05,5.0001465505744816e-05,-4.995825788682851e-05,-9.50321512861289e-05,-4.999347884222526e-06,-9.999819400642688e-05,-1.6010138400209446e-09,6.666666666666667e-07,0.9999993333333334,0.0,-2.500073275287241,-4.996744011251159e-05,4.996744011251159e-05,-4.997861801892756e-05,-9.50062886806911e-05,-4.9805145264504915e-06,-9.999770681428582e-05,-3.047489312016487e-09,0.0,1.0,0.0,-1.9191337808926805
floor,1.25,8,0.0001,departure_first,-5.0001465505744816e-05,5.0001465505744816e-05,-4.995825788682851e-05,-9.50321512861289e-05,-4.999347884222526e-06,-9.999819400642688e-05,-1.6010138400209446e-09,6.666666666666667e-07,0.9999993333333334,0.0,-2.500073275287241,-4.9967630331330715e-05,4.9967630331330715e-05,-4.997936538613451e-05,-9.500626143518527e-05,-4.980020394715592e-06,-9.999770681428582e-05,-3.047489312016487e-09,0.0,1.0,0.0,-1.919117526650283
floor,1.25,8,0.0001,insertion_order,-5.0001465505744816e-05,5.0001465505744816e-05,-4.995825788682851e-05,-9.50321512861289e-05,-4.999347884222526e-06,-9.999819400642688e-05,-1.6010138400209446e-09,6.666666666666667e-07,0.9999993333333334,0.0,-2.500073275287241,-4.996744011251159e-05,4.996744011251159e-05,-4.997861801892756e-05,-9.50062886806911e-05,-4.9805145264504915e-06,-9.999770681428582e-05,-3.047489312016487e-09,0.0,1.0,0.0,-1.9191337808926805
floor,1.25,8,0.0003,arrival_first,-0.0001499738687554215,0.0001499738687554215,-0.000149934193154877,-0.00028498222276539313,-1.5060087668340833e-05,-0.0002999936922909304,-4.7699662294083584e-09,6.666666666666667e-07,0.9999993333333334,0.0,-7.498693437771075,-0.00014974302001284897,0.00014974302001284897,-0.00014963901085884065,-0.00028488670795355123,-1.4966932592596791e-05,-0.00029999151501091564,-5.721110513575341e-09,0.0,1.0,0.0,-5.752850372427267
floor,1.25,8,0.0003,departure_first,-0.0001499738687554215,0.0001499738687554215,-0.000149934193154877,-0.00028498222276539313,-1.5060087668340833e-05,-0.0002999936922909304,-4.7699662294083584e-09,6.666666666666667e-07,0.9999993333333334,0.0,-7.498693437771075,-0.0001497418556013805,0.0001497418556013805,-0.00014963655230669688,-0.00028488950099759045,-1.4965197134408346e-05,-0.00029999151501091564,-5.721110513575341e-09,0.0,1.0,0.0,-5.752745217945989
floor,1.25,8,0.0003,insertion_order,-0.0001499738687554215,0.0001499738687554215,-0.000149934193154877,-0.00028498222276539313,-1.5060087668340833e-05,-0.0002999936922909304,-4.7699662294083584e-09,6.666666666666667e-07,0.9999993333333334,0.0,-7.498693437771075,-0.00014974302001284897,0.00014974302001284897,-0.00014963901085884065,-0.00028488670795355123,-1.4966932592596791e-05,-0.00029999151501091564,-5.721110513575341e-09,0.0,1.0,0.0,-5.752850372427267
floor,1.25,8,0.001,arrival_first,-0.0005001913328205319,0.0005001913328205319,-0.0005003145144200971,-0.0009500671896042454,-5.0185892655463356e-05,-0.0009999837559007574,-2.1831965568708256e-08,0.0,1.0,0.0,-25.009566641026595,-0.0005002981548850638,0.0005002981548850638,-0.0005004046940420561,-0.0009496947985418108,-5.0653095862947616e-05,-0.0009999700275537507,-2.258092433288517e-08,0.0,1.0,0.0,-19.221404082344183
floor,1.25,8,0.001,departure_first,-0.0005001913328205319,0.0005001913328205319,-0.0005003145144200971,-0.0009500671896042454,-5.0185892655463356e-05,-0.0009999837559007574,-2.1831965568708256e-08,0.0,1.0,0.0,-25.009566641026595,-0.0005003085030971054,0.0005003085030971054,-0.0005003891701207998,-0.0009496735324246841,-5.066669464671907e-05,-0.0009999700275537507,-2.258092433288517e-08,0.0,1.0,0.0,-19.222118503255967
floor,1.25,8,0.001,insertion_order,-0.0005001913328205319,0.0005001913328205319,-0.0005003145144200971,-0.0009500671896042454,-5.0185892655463356e-05,-0.0009999837559007574,-2.1831965568708256e-08,0.0,1.0,0.0,-25.009566641026595,-0.0005002981548850638,0.0005002981548850638,-0.0005004046940420561,-0.0009496947985418108,-5.0653095862947616e-05,-0.0009999700275537507,-2.258092433288517e-08,0.0,1.0,0.0,-19.221404082344183
floor,1.25,8,0.003,arrival_first,-0.0015006646661545875,0.0015006646661545875,-0.0015008370901038385,-0.002850139809717499,-0.00015097726485691995,-0.0029999584679292943,-4.5388514990918336e-08,0.0,1.0,0.0,-75.03323330772938,-0.0015002093878462104,0.0015002093878462104,-0.0015002903781707142,-0.002849949027766461,-0.00015057801610599144,-0.002999942044829735,-6.532603004641078e-08,0.0,1.0,0.0,-57.67520495682283
floor,1.25,8,0.003,departure_first,-0.0015006646661545875,0.0015006646661545875,-0.0015008370901038385,-0.002850139809717499,-0.00015097726485691995,-0.0029999584679292943,-4.5388514990918336e-08,0.0,1.0,0.0,-75.03323330772938,-0.0015001871498234504,0.0015001871498234504,-0.0015002906205339916,-0.002849956884524787,-0.00015067265217967642,-0.002999939108907287,-6.530096794586775e-08,0.0,1.0,0.0,-57.68346274140541
floor,1.25,8,0.003,insertion_order,-0.0015006646661545875,0.0015006646661545875,-0.0015008370901038385,-0.002850139809717499,-0.00015097726485691995,-0.0029999584679292943,-4.5388514990918336e-08,0.0,1.0,0.0,-75.03323330772938,-0.0015002093878462104,0.0015002093878462104,-0.0015002903781707142,-0.002849949027766461,-0.00015057801610599144,-0.002999942044829735,-6.532603004641078e-08,0.0,1.0,0.0,-57.67520495682283
floor,1.25,8,0.01,arrival_first,-0.005000337999482163,0.005000337999482163,-0.004998614543061801,-0.009503346965270795,-0.0004987377191446293,-0.009999770989603954,-2.3745797079754992e-07,0.0,1.0,0.0,-250.01689997410818,-0.004986405283469785,0.004986405283469785,-0.00498125539201565,-0.009499217799866098,-0.0004953246651945109,-0.009999674201170398,-2.599836361577915e-07,0.0,1.0,0.0,-192.21382139008736
floor,1.25,8,0.01,departure_first,-0.005000337999482163,0.005000337999482163,-0.004998614543061801,-0.009503346965270795,-0.0004987377191446293,-0.009999770989603954,-2.3745797079754992e-07,0.0,1.0,0.0,-250.01689997410818,-0.004986630695374774,0.004986630695374774,-0.004981093966209411,-0.009498299661278518,-0.0004952947031993788,-0.00999967221191402,-2.5394538879786043e-07,0.0,1.0,0.0,-192.26330715888085
floor,1.25,8,0.01,insertion_order,-0.005000337999482163,0.005000337999482163,-0.004998614543061801,-0.009503346965270795,-0.0004987377191446293,-0.009999770989603954,-2.3745797079754992e-07,0.0,1.0,0.0,-250.01689997410818,-0.004986405283469785,0.004986405283469785,-0.00498125539201565,-0.009499217799866098,-0.0004953246651945109,-0.009999674201170398,-2.599836361577915e-07,0.0,1.0,0.0,-192.21382139008736
floor,1.25,8,0.03,arrival_first,-0.01500152466753561,0.01500152466753561,-0.015007502570521561,-0.028498603963874606,-0.0015004499623091781,-0.029999405227439033,-6.462099918280728e-07,0.0,1.0,0.0,-750.0762333767805,-0.014910277576748012,0.014910277576748012,-0.014861552416942697,-0.028474528741435752,-0.0014724902520861086,-0.02999907750767418,-7.556130080484576e-07,0.0,1.0,0.0,-578.3191018684482
floor,1.25,8,0.03,departure_first,-0.01500152466753561,0.01500152466753561,-0.015007502570521561,-0.028498603963874606,-0.0015004499623091781,-0.029999405227439033,-6.462099918280728e-07,0.0,1.0,0.0,-750.0762333767805,-0.014907557753244935,0.014907557753244935,-0.014857274401424947,-0.028474251584665915,-0.0014728591380083562,-0.029999179163091506,-7.879557267396568e-07,0.0,1.0,0.0,-578.2889838831835
floor,1.25,8,0.03,insertion_order,-0.01500152466753561,0.01500152466753561,-0.015007502570521561,-0.028498603963874606,-0.0015004499623091781,-0.029999405227439033,-6.462099918280728e-07,0.0,1.0,0.0,-750.0762333767805,-0.014910277576748012,0.014910277576748012,-0.014861552416942697,-0.028474528741435752,-0.0014724902520861086,-0.02999907750767418,-7.556130080484576e-07,0.0,1.0,0.0,-578.3191018684482
floor,1.25,8,0.1,arrival_first,-0.05000699133204136,0.05000699133204136,-0.05004356619833743,-0.09496379198949702,-0.004991719156882942,-0.09999812434813672,-2.334269599183851e-06,0.0,1.0,0.0,-2500.349566602068,-0.04918075962786739,0.04918075962786739,-0.04876681404548839,-0.09473167515899063,-0.004790284286851187,-0.09999743595117652,-2.2521591609087993e-06,0.0,1.0,0.0,-1951.1682194642017
floor,1.25,8,0.1,departure_first,-0.05000699133204136,0.05000699133204136,-0.05004356619833743,-0.09496379198949702,-0.004991719156882942,-0.09999812434813672,-2.334269599183851e-06,0.0,1.0,0.0,-2500.349566602068,-0.0491859322105216,0.0491859322105216,-0.04877013642450847,-0.0947288757277184,-0.0047952105520882035,-0.09999726620890453,-2.184606131814167e-06,0.0,1.0,0.0,-1954.8182428235755
floor,1.25,8,0.1,insertion_order,-0.05000699133204136,0.05000699133204136,-0.05004356619833743,-0.09496379198949702,-0.004991719156882942,-0.09999812434813672,-2.334269599183851e-06,0.0,1.0,0.0,-2500.349566602068,-0.04918075962786739,0.04918075962786739,-0.04876681404548839,-0.09473167515899063,-0.004790284286851187,-0.09999743595117652,-2.2521591609087993e-06,0.0,1.0,0.0,-1951.1682194642017
floor,1.25,16,1e-05,arrival_first,-4.996344522603674e-06,4.996344522603674e-06,-4.995708680629226e-06,-9.496282979550112e-06,-4.989024591850474e-07,-9.999811724507406e-06,-2.040906110778451e-10,6.666666666666667e-07,0.9999993333333334,0.0,-0.24981722613018367,-4.9976512712771055e-06,4.9976512712771055e-06,-4.992696685056599e-06,-9.501497767487777e-06,-5.018315053736609e-07,-9.999753874544044e-06,-2.509778771383105e-10,0.0,1.0,0.0,-0.1987488342168363
floor,1.25,16,1e-05,departure_first,-4.996344522603674e-06,4.996344522603674e-06,-4.995708680629226e-06,-9.496282979550112e-06,-4.989024591850474e-07,-9.999811724507406e-06,-2.040906110778451e-10,6.666666666666667e-07,0.9999993333333334,0.0,-0.24981722613018367,-4.997664799693008e-06,4.997664799693008e-06,-4.992731004282763e-06,-9.501510013373425e-06,-5.018246303867776e-07,-9.999753874544044e-06,-2.509778771383105e-10,0.0,1.0,0.0,-0.19875053514100577
floor,1.25,16,1e-05,insertion_order,-4.996344522603674e-06,4.996344522603674e-06,-4.995708680629226e-06,-9.496282979550112e-06,-4.989024591850474e-07,-9.999811724507406e-06,-2.040906110778451e-10,6.666666666666667e-07,0.9999993333333334,0.0,-0.24981722613018367,-4.9976512712771055e-06,4.9976512712771055e-06,-4.992696685056599e-06,-9.501497767487777e-06,-5.018315053736609e-07,-9.999753874544044e-06,-2.509778771383105e-10,0.0,1.0,0.0,-0.1987488342168363
floor,1.25,16,3e-05,arrival_first,-1.5004079213984065e-05,1.5004079213984065e-05,-1.5009795227645857e-05,-2.850232793662144e-05,-1.4868464768369479e-06,-2.999942704870288e-05,-5.048908254442116e-10,0.0,1.0,0.0,-0.7502039606992033,-1.5001024254136132e-05,1.5001024254136132e-05,-1.4990131072166196e-05,-2.849808127806573e-05,-1.4935086510274535e-06,-2.999934403953037e-05,-9.645600702416305e-10,0.0,1.0,0.0,-0.5966475817307668
floor,1.25,16,3e-05,departure_first,-1.5004079213984065e-05,1.5004079213984065e-05,-1.5009795227645857e-05,-2.850232793662144e-05,-1.4868464768369479e-06,-2.999942704870288e-05,-5.048908254442116e-10,0.0,1.0,0.0,-0.7502039606992033,-1.5000494930324922e-05,1.5000494930324922e-05,-1.4989132539803846e-05,-2.8498122660761743e-05,-1.4930580216556268e-06,-2.999934403953037e-05,-9.645600702416305e-10,0.0,1.0,0.0,-0.5966289323905457
floor,1.25,16,3e-05,insertion_order,-1.5004079213984065e-05,1.5004079213984065e-05,-1.5009795227645857e-05,-2.850232793662144e-05,-1.4868464768369479e-06,-2.999942704870288e-05,-5.048908254442116e-10,0.0,1.0,0.0,-0.7502039606992033,-1.5001024254136132e-05,1.5001024254136132e-05,-1.4990131072166196e-05,-2.849808127806573e-05,-1.4935086510274535e-06,-2.999934403953037e-05,-9.645600702416305e-10,0.0,1.0,0.0,-0.5966475817307668
floor,1.25,16,0.0001,arrival_first,-5.001319200446081e-05,5.001319200446081e-05,-5.0054126495524544e-05,-9.501725184691167e-05,-4.982692853445775e-06,-9.999791436712257e-05,-1.400773423180605e-09,0.0,1.0,0.0,-2.5006596002230403,-4.999224469189651e-05,4.999224469189651e-05,-5.000617569117979e-05,-9.500940924355954e-05,-4.99003757415688e-06,-9.999802600395921e-05,-3.6000044790115056e-09,0.0,1.0,0.0,-1.9884186388925573
floor,1.25,16,0.0001,departure_first,-5.001319200446081e-05,5.001319200446081e-05,-5.0054126495524544e-05,-9.501725184691167e-05,-4.982692853445775e-06,-9.999791436712257e-05,-1.400773423180605e-09,0.0,1.0,0.0,-2.5006596002230403,-4.999255809275866e-05,4.999255809275866e-05,-5.0007049997073096e-05,-9.500826205015394e-05,-4.988673165226443e-06,-9.999802600395921e-05,-3.6000044790115056e-09,0.0,1.0,0.0,-1.9886000373908708
floor,1.25,16,0.0001,insertion_order,-5.001319200446081e-05,5.001319200446081e-05,-5.0054126495524544e-05,-9.501725184691167e-05,-4.982692853445775e-06,-9.999791436712257e-05,-1.400773423180605e-09,0.0,1.0,0.0,-2.5006596002230403,-4.999224469189651e-05,4.999224469189651e-05,-5.000617569117979e-05,-9.500940924355954e-05,-4.99003757415688e-06,-9.999802600395921e-05,-3.6000044790115056e-09,0.0,1.0,0.0,-1.9884186388925573
floor,1.25,16,0.0003,arrival_first,-0.00014996746192296937,0.00014996746192296937,-0.000150018173440003,-0.0002850392550650819,-1.4900475195342275e-05,-0.000299992426425888,-4.762356790403525e-09,6.666666666666667e-07,0.9999993333333334,0.0,-7.498373096148468,-0.0001499757894058627,0.0001499757894058627,-0.000149893577191349,-0.0002850356411910725,-1.4918977802593024e-05,-0.0002999940799457381,-1.2734600333963453e-08,0.0,1.0,0.0,-5.965496531084413
floor,1.25,16,0.0003,departure_first,-0.00014996746192296937,0.00014996746192296937,-0.000150018173440003,-0.0002850392550650819,-1.4900475195342275e-05,-0.000299992426425888,-4.762356790403525e-09,6.666666666666667e-07,0.9999993333333334,0.0,-7.498373096148468,-0.000149968768304111,0.000149968768304111,-0.00014987982560941347,-0.00028503102615316263,-1.493100202638083e-05,-0.00029999407988510514,-1.273472159992369e-08,0.0,1.0,0.0,-5.965142252979663
floor,1.25,16,0.0003,insertion_order,-0.00014996746192296937,0.00014996746192296937,-0.000150018173440003,-0.0002850392550650819,-1.4900475195342275e-05,-0.000299992426425888,-4.762356790403525e-09,6.666666666666667e-07,0.9999993333333334,0.0,-7.498373096148468,-0.0001499757894058627,0.0001499757894058627,-0.000149893577191349,-0.0002850356411910725,-1.4918977802593024e-05,-0.0002999940799457381,-1.2734600333963453e-08,0.0,1.0,0.0,-5.965496531084413
floor,1.25,16,0.001,arrival_first,-0.0004998426593221672,0.0004998426593221672,-0.0004997037413280244,-0.0009499706738968901,-5.01219176400507e-05,-0.0009999810335708996,-2.538314826476077e-08,0.0,1.0,0.0,-24.99213296610836,-0.000500056559099238,0.000500056559099238,-0.00050031595996308,-0.0009501446803007388,-4.960195728788651e-05,-0.000999975077883105,-3.4327823030209464e-08,0.0,1.0,0.0,-19.896377695567473
