rho,capacity,delta,quantizer,preload_all_absolute_policy_gap,preload_all_critical_collision_rate,preload_all_total_collision_rate,schedule_next_after_transition_absolute_policy_gap,schedule_next_after_transition_critical_collision_rate,schedule_next_after_transition_total_collision_rate,robustness_difference_absolute_policy_gap,robustness_difference_critical_collision_rate,robustness_difference_total_collision_rate,comparison_label
1.1,16,0.003,floor,0.00031999999999999943,0.00032933333333333333,0.007622641353060645,0.00031999999999999943,0.00032933333333333333,0.007622641353060645,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.003,floor,0.000145999999999998,0.0007570000000000001,0.007231309511360884,0.000145999999999998,0.0007543333333333333,0.007231309511360884,0.0,-2.6666666666667676e-06,0.0,robustness only; not primary observations
0.95,8,0.003,ceiling,0.00010333333333333306,0.0002606666666666667,0.00414877578720133,0.00010333333333333306,0.00026,0.00414877578720133,0.0,-6.66666666666719e-07,0.0,robustness only; not primary observations
1.1,16,3e-05,floor,1.933333333333324e-05,5.333333333333334e-06,7.027094836595245e-05,1.933333333333324e-05,5.333333333333334e-06,7.027094836595245e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.0003,floor,7.733333333333665e-05,0.0001726666666666667,0.0006516579574231474,7.733333333333665e-05,0.0001726666666666667,0.0006516579574231474,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,0.03,floor,0.000496,0.0009466666666666667,0.050345652267939384,0.000496,0.0009326666666666667,0.050345652267939384,0.0,-1.4000000000000015e-05,0.0,robustness only; not primary observations
0.95,8,0.001,nearest,5.399999999999942e-05,9.6e-05,0.0018945006701675258,5.399999999999942e-05,9.6e-05,0.0018945006701675258,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,1e-05,floor,2.666666666666558e-06,3.3333333333333333e-06,1.9982369722951273e-05,2.666666666666558e-06,3.3333333333333333e-06,1.9982369722951266e-05,0.0,0.0,-6.776263578034403e-21,robustness only; not primary observations
1.25,8,0.0003,nearest,8.199999999999874e-05,6.266666666666667e-05,0.0006617626032174175,8.199999999999874e-05,6.266666666666667e-05,0.0006617626032174175,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,1e-05,nearest,9.999999999999825e-06,2.0000000000000003e-06,1.9765439787827396e-05,9.999999999999825e-06,2.0000000000000003e-06,1.9765439787827396e-05,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.0003,floor,4.000000000000022e-05,4.366666666666667e-05,0.0007281618473825478,4.000000000000022e-05,4.3666666666666666e-05,0.0007281618473825478,0.0,-6.776263578034403e-21,0.0,robustness only; not primary observations
1.1,1,0.0001,floor,3.533333333332796e-05,5.133333333333334e-05,0.00022040373111672666,3.533333333332796e-05,5.133333333333334e-05,0.00022040373111672666,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,0.0001,floor,6.000000000000449e-06,9.333333333333334e-06,0.00019734578100966487,6.000000000000449e-06,9.333333333333334e-06,0.00019734578100966487,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,0.0001,nearest,1.1999999999997198e-05,1.9333333333333333e-05,0.0001996319411816278,1.1999999999997198e-05,1.9333333333333333e-05,0.0001996319411816278,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.003,ceiling,0.0007393333333333335,0.000597,0.005394940071873607,0.0007393333333333335,0.000597,0.005394940071873607,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,1e-05,floor,4.666666666666708e-06,6.666666666666667e-07,3.34174830558835e-05,4.666666666666708e-06,6.666666666666667e-07,3.34174830558835e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,0.1,nearest,0.003976666666666671,0.017172666666666666,0.16709871093961068,0.003976666666666671,0.016349666666666665,0.16709871093961068,0.0,-0.0008230000000000008,0.0,robustness only; not primary observations
0.8,8,0.0003,floor,4.666666666666477e-06,7.333333333333334e-06,0.0006421425051261325,4.666666666666477e-06,7.333333333333334e-06,0.0006421425051261325,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,1e-05,floor,1.3333333333346669e-06,2.0000000000000003e-06,2.2703116574419828e-05,1.3333333333346669e-06,2.0000000000000003e-06,2.2703116574419828e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.003,nearest,0.0007420000000000094,0.001645,0.005724579273062562,0.0007420000000000094,0.001645,0.005724579273062562,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,0.0003,nearest,7.600000000000754e-05,0.00014333333333333334,0.0005031380175187226,7.600000000000754e-05,0.00014333333333333334,0.0005031380175187226,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,1e-05,nearest,0.0,0.0,1.1521260279512778e-05,0.0,0.0,1.1521260279512778e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,1e-05,nearest,2.00000000000015e-06,3.3333333333333333e-06,1.2853113403940634e-05,2.00000000000015e-06,3.3333333333333333e-06,1.2853113403940634e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.001,floor,0.00021066666666667012,0.0003206666666666667,0.001446352933434261,0.00021066666666667012,0.0003206666666666667,0.001446352933434261,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.01,floor,0.002529333333333341,0.004422333333333334,0.017810987793692598,0.002529333333333341,0.004422333333333334,0.017810987793692598,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,3e-05,ceiling,1.1999999999999973e-05,8.000000000000001e-06,4.825469492259201e-05,1.1999999999999973e-05,8.000000000000001e-06,4.825469492259201e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.0001,floor,1.866666666666498e-05,2.6000000000000002e-05,0.00022947273005840526,1.866666666666498e-05,2.6000000000000002e-05,0.00022947273005840526,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,0.0003,ceiling,3.8666666666665556e-05,7.000000000000001e-05,0.0004674462077167855,3.8666666666665556e-05,7.000000000000001e-05,0.0004674462077167855,0.0,0.0,0.0,robustness only; not primary observations
1.0,16,0.003,nearest,0.00012333333333333386,0.00018366666666666667,0.005962840847678694,0.00012333333333333386,0.00018366666666666667,0.005962840847678694,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.001,floor,0.0002466666666666654,0.0004313333333333333,0.0017840065941141874,0.0002466666666666654,0.0004313333333333333,0.0017840065941141874,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.003,floor,0.0007173333333333384,0.001325,0.00531004679378743,0.0007173333333333384,0.001325,0.00531004679378743,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,0.001,ceiling,1.5333333333333633e-05,3.933333333333334e-05,0.000724392963184126,1.5333333333333633e-05,3.933333333333334e-05,0.000724392963184126,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.0001,floor,2.3333333333332614e-05,1.6e-05,0.0002641421672248314,2.3333333333332614e-05,1.6000000000000003e-05,0.0002641421672248314,0.0,3.3881317890172014e-21,0.0,robustness only; not primary observations
0.95,1,0.0003,nearest,7.1999999999998e-05,0.00014366666666666667,0.00047546763847067144,7.1999999999998e-05,0.00014366666666666667,0.0004754676384706714,0.0,0.0,-5.421010862427522e-20,robustness only; not primary observations
0.95,4,3e-05,ceiling,4.666666666666708e-06,6.666666666666667e-06,4.3208838943012794e-05,4.666666666666708e-06,6.666666666666667e-06,4.3208838943012794e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.0003,floor,4.666666666666708e-05,5.266666666666667e-05,0.0007701825315367888,4.666666666666708e-05,5.266666666666667e-05,0.0007701825315367888,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,0.003,floor,0.000767333333333331,0.001506,0.006025327641935006,0.000767333333333331,0.001506,0.006025327641935006,0.0,0.0,0.0,robustness only; not primary observations
0.8,8,0.003,ceiling,4.1333333333332804e-05,0.00011933333333333334,0.003542155869798697,4.1333333333332804e-05,0.00011933333333333332,0.003542155869798697,0.0,-1.3552527156068805e-20,0.0,robustness only; not primary observations
1.25,1,0.01,floor,0.0024240000000000004,0.005404,0.021953544367002167,0.0024240000000000004,0.005404,0.021953544367002167,0.0,0.0,0.0,robustness only; not primary observations
1.0,16,0.0003,ceiling,1.9333333333333008e-05,1.2e-05,0.000422634512499049,1.9333333333333008e-05,1.2e-05,0.000422634512499049,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,0.1,nearest,8.999999999999999e-05,0.00019433333333333333,0.11726052205556377,8.999999999999999e-05,0.00018366666666666667,0.11726052205556377,0.0,-1.0666666666666664e-05,0.0,robustness only; not primary observations
0.5,16,0.1,floor,0.0,0.0,0.15930611447924484,0.0,0.0,0.15930611447924484,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,0.0003,ceiling,5.199999999999973e-05,3.066666666666667e-05,0.0004777636492679723,5.199999999999973e-05,3.066666666666667e-05,0.0004777636492679723,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,0.001,ceiling,0.00024199999999999406,0.000481,0.0013073002908021256,0.00024199999999999406,0.000481,0.0013073002908021256,0.0,0.0,0.0,robustness only; not primary observations
1.1,1,0.03,ceiling,0.007239333333333338,0.015080666666666666,0.04253686029533741,0.007239333333333338,0.015080666666666666,0.04253686029533741,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,0.001,nearest,7.533333333332911e-05,0.0001933333333333333,0.0018784520068179456,7.533333333332911e-05,0.0001933333333333333,0.0018784520068179456,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,0.003,nearest,3.3333333333333422e-06,4.000000000000001e-06,0.00369760206927023,3.3333333333333422e-06,4.000000000000001e-06,0.00369760206927023,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.01,floor,0.0022133333333333336,0.003274333333333333,0.014786771973836018,0.0022133333333333336,0.003274333333333333,0.014786771973836018,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,1e-05,nearest,0.0,0.0,1.8055306619464247e-05,0.0,0.0,1.8055306619464247e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,0.0001,ceiling,4.0000000000000684e-06,5.333333333333334e-06,7.725027476124356e-05,4.0000000000000684e-06,5.333333333333334e-06,7.725027476124356e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.0003,floor,0.00025666666666666893,5.366666666666667e-05,0.0008151681388720109,0.00025666666666666893,5.366666666666667e-05,0.0008151681388720109,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,3e-05,nearest,6.00000000000415e-06,5.333333333333334e-06,5.8726381006853075e-05,6.00000000000415e-06,5.333333333333334e-06,5.8726381006853075e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.0001,ceiling,3.0000000000002247e-05,4.5333333333333335e-05,0.0001028695504958996,3.0000000000002247e-05,4.5333333333333335e-05,0.0001028695504958996,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,3e-05,floor,1.3333333333339266e-05,2.1333333333333335e-05,7.377253888312672e-05,1.3333333333339266e-05,2.1333333333333335e-05,7.377253888312672e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.1,ceiling,0.023854000000000007,0.045317666666666666,0.11958276703644963,0.023854000000000007,0.045317666666666666,0.11958276703644963,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,0.0003,floor,1.3333333333333224e-06,2.0000000000000003e-06,0.0005371885715117745,1.3333333333333224e-06,2.0000000000000003e-06,0.0005371885715117745,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,0.01,floor,0.0005113333333333322,0.0022646666666666666,0.026306592912236734,0.0005113333333333322,0.002253666666666667,0.026306592912236734,0.0,-1.0999999999999725e-05,0.0,robustness only; not primary observations
1.0,16,1e-05,nearest,2.666666666666558e-06,6.666666666666667e-07,2.4048473219532737e-05,2.666666666666558e-06,6.666666666666667e-07,2.4048473219532737e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,0.03,floor,4.6666666666666584e-05,0.00014,0.0633959241206555,4.6666666666666584e-05,0.0001366666666666667,0.0633959241206555,0.0,-3.333333333333297e-06,0.0,robustness only; not primary observations
1.25,16,0.0003,nearest,0.000254666666666666,6.733333333333333e-05,0.0006961850492225512,0.000254666666666666,6.733333333333333e-05,0.0006961850492225512,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,3e-05,ceiling,2.666666666666558e-06,2.666666666666667e-06,3.4078413115544074e-05,2.666666666666558e-06,2.666666666666667e-06,3.4078413115544074e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,1e-05,ceiling,6.666666666673334e-07,6.666666666666667e-07,1.7456712380582313e-05,6.666666666673334e-07,6.666666666666667e-07,1.7456712380582313e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,8,0.1,nearest,0.0013353333333333342,0.008495666666666667,0.17094116840437418,0.0013353333333333342,0.008098,0.17094116840437418,0.0,-0.0003976666666666677,0.0,robustness only; not primary observations
0.5,1,0.1,floor,0.02178066666666667,0.029802,0.1393199795443204,0.02178066666666667,0.029802,0.1393199795443204,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,0.1,floor,0.004126000000000004,0.016029,0.20275375732501738,0.004126000000000004,0.015247,0.20275375732501738,0.0,-0.0007820000000000014,0.0,robustness only; not primary observations
0.95,1,0.0001,floor,2.6666666666671132e-05,4.466666666666667e-05,0.00018949097917446414,2.6666666666671132e-05,4.466666666666667e-05,0.00018949097917446414,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,3e-05,nearest,2.666666666665633e-06,6.666666666666667e-06,5.7023273107813836e-05,2.666666666665633e-06,6.666666666666667e-06,5.7023273107813836e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,1e-05,floor,3.333333333332966e-06,6e-06,3.0471278660941846e-05,3.333333333332966e-06,6e-06,3.0471278660941846e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.03,floor,0.006426666666666673,0.009553,0.043720955808608776,0.006426666666666673,0.009553,0.043720955808608776,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,1e-05,ceiling,4.666666666663932e-06,4.000000000000001e-06,1.801561272275985e-05,4.666666666663932e-06,4e-06,1.801561272275985e-05,0.0,-8.470329472543003e-22,0.0,robustness only; not primary observations
1.1,4,0.0003,ceiling,4.7333333333333485e-05,7.066666666666666e-05,0.0004416176521493603,4.7333333333333485e-05,7.066666666666666e-05,0.0004416176521493603,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,0.0001,nearest,0.0,0.0,0.0001520010467032669,0.0,0.0,0.0001520010467032669,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,3e-05,nearest,1.1333333333340967e-05,1.5333333333333334e-05,5.6319328283659894e-05,1.1333333333340967e-05,1.5333333333333334e-05,5.6319328283659894e-05,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,1e-05,nearest,3.333333333336667e-06,4.000000000000001e-06,1.8669018383965774e-05,3.333333333336667e-06,4.000000000000001e-06,1.8669018383965774e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.1,nearest,0.02146133333333334,0.030741333333333332,0.10339219558543884,0.02146133333333334,0.030741333333333332,0.10339219558543884,0.0,0.0,0.0,robustness only; not primary observations
0.8,8,0.003,nearest,3.799999999999961e-05,0.00012000000000000002,0.005042598973863449,3.799999999999961e-05,0.00012,0.005042598973863449,0.0,-1.3552527156068805e-20,0.0,robustness only; not primary observations
1.0,1,0.003,ceiling,0.000772666666666666,0.0014930000000000002,0.003959913198029984,0.000772666666666666,0.0014930000000000002,0.003959913198029984,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.01,ceiling,0.0004626666666666686,0.002415666666666667,0.01553920008428879,0.0004626666666666686,0.0024043333333333334,0.01553920008428879,0.0,-1.1333333333333681e-05,0.0,robustness only; not primary observations
0.8,16,0.0001,floor,6.666666666666684e-07,6.666666666666667e-07,0.00023403767321524934,6.666666666666684e-07,6.666666666666667e-07,0.00023403767321524934,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,0.001,ceiling,5.06666666666683e-05,0.00012066666666666667,0.001123789804130525,5.06666666666683e-05,0.00012066666666666667,0.001123789804130525,0.0,0.0,0.0,robustness only; not primary observations
1.1,1,0.0003,ceiling,8.466666666666993e-05,0.00015999999999999999,0.0004444853451918108,8.466666666666993e-05,0.00016,0.0004444853451918108,0.0,2.710505431213761e-20,0.0,robustness only; not primary observations
0.95,1,0.01,nearest,0.002524666666666666,0.0048653333333333335,0.01587853843696507,0.002524666666666666,0.0048653333333333335,0.015878538436965066,0.0,0.0,-3.469446951953614e-18,robustness only; not primary observations
0.8,1,0.0003,nearest,6.39999999999974e-05,0.00013233333333333334,0.00041190760160041893,6.39999999999974e-05,0.00013233333333333334,0.00041190760160041893,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,3e-05,floor,6.666666666673334e-07,5.333333333333334e-06,6.70340245875599e-05,6.666666666673334e-07,5.333333333333334e-06,6.70340245875599e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,1e-05,nearest,3.0000000000000397e-05,5.333333333333334e-06,2.6730043424864673e-05,3.0000000000000397e-05,5.333333333333334e-06,2.6730043424864673e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.03,floor,0.007514666666666666,0.014005,0.056449653600946136,0.007514666666666666,0.014005,0.056449653600946136,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,0.1,nearest,0.0036973333333333333,0.011684333333333333,0.15099776809438378,0.0036973333333333333,0.011141000000000002,0.15099776809438378,0.0,-0.0005433333333333314,0.0,robustness only; not primary observations
0.8,1,0.003,ceiling,0.0007746666666666661,0.001347,0.0032168103906278084,0.0007746666666666661,0.001347,0.0032168103906278084,0.0,0.0,0.0,robustness only; not primary observations
0.95,16,3e-05,ceiling,0.0,2.0000000000000003e-06,4.620334356037499e-05,0.0,2.0000000000000003e-06,4.6203343560375e-05,0.0,0.0,6.776263578034403e-21,robustness only; not primary observations
1.1,1,0.1,nearest,0.024274666666666674,0.04707133333333333,0.1622940125708335,0.024274666666666674,0.04707133333333333,0.1622940125708335,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.1,nearest,0.0013806666666666657,0.010594,0.17638533138117757,0.0013806666666666657,0.010065,0.17638533138117757,0.0,-0.000529,0.0,robustness only; not primary observations
0.95,8,0.003,floor,8.733333333333417e-05,0.00027566666666666663,0.006954050098579191,8.733333333333417e-05,0.000275,0.006954050098579191,0.0,-6.666666666666106e-07,0.0,robustness only; not primary observations
1.25,8,0.0003,floor,8.799999999999918e-05,6.4e-05,0.0007771100260527177,8.799999999999918e-05,6.4e-05,0.0007771100260527177,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,0.001,nearest,2.0000000000000225e-05,4e-05,0.001232626166421348,2.0000000000000225e-05,4e-05,0.001232626166421348,0.0,0.0,0.0,robustness only; not primary observations
0.95,16,0.01,floor,8.799999999999941e-05,0.0003263333333333333,0.023557227290457426,8.799999999999941e-05,0.0003263333333333333,0.023557227290457426,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,3e-05,nearest,4.333333333333411e-05,5.666666666666667e-06,7.649410330181494e-05,4.333333333333411e-05,5.666666666666667e-06,7.649410330181494e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,1e-05,nearest,0.0,0.0,1.5347613743895316e-05,0.0,0.0,1.5347613743895316e-05,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.03,ceiling,0.00047466666666666767,0.0034376666666666666,0.04312811901199285,0.00047466666666666767,0.0033836666666666668,0.04312811901199285,0.0,-5.3999999999999795e-05,0.0,robustness only; not primary observations
1.0,1,1e-05,ceiling,4.666666666667633e-06,4.666666666666667e-06,1.2435105372288681e-05,4.666666666667633e-06,4.666666666666667e-06,1.2435105372288681e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.01,ceiling,0.0023953333333333344,0.0043890000000000005,0.010787287838494197,0.0023953333333333344,0.0043890000000000005,0.010787287838494197,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.0001,nearest,2.4666666666666818e-05,1.5333333333333334e-05,0.0001892024283243559,2.4666666666666818e-05,1.5333333333333334e-05,0.0001892024283243559,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.1,ceiling,0.02140133333333333,0.03193033333333333,0.06734544693057551,0.02140133333333333,0.03193033333333333,0.06734544693057551,0.0,0.0,0.0,robustness only; not primary observations
0.95,16,1e-05,floor,0.0,0.0,2.582434704847625e-05,0.0,0.0,2.5824347048476253e-05,0.0,0.0,3.3881317890172014e-21,robustness only; not primary observations
0.5,4,0.03,nearest,0.0004859999999999997,0.000935,0.03613861079691629,0.0004859999999999997,0.0009209999999999999,0.03613861079691629,0.0,-1.4000000000000015e-05,0.0,robustness only; not primary observations
1.1,1,0.01,ceiling,0.002505333333333348,0.005204333333333333,0.014604825317273033,0.002505333333333348,0.005204333333333333,0.014604825317273033,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,0.0003,ceiling,0.00010399999999999947,8.1e-05,0.0005614428142653972,0.00010399999999999947,8.1e-05,0.0005614428142653972,0.0,0.0,0.0,robustness only; not primary observations
0.8,8,0.003,floor,3.533333333333351e-05,0.00011866666666666667,0.006440642510322123,3.533333333333351e-05,0.00011866666666666667,0.006440642510322123,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.0001,ceiling,9.33333333333249e-06,1.9333333333333333e-05,0.00015660361574001307,9.33333333333249e-06,1.9333333333333333e-05,0.00015660361574001307,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,1e-05,ceiling,2.00000000000015e-06,6.666666666666667e-07,1.5088772669150066e-05,2.00000000000015e-06,6.666666666666667e-07,1.5088772669150066e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.003,ceiling,0.0002073333333333316,0.000493,0.004953699324044947,0.0002073333333333316,0.000493,0.004953699324044947,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.0003,nearest,1.60000000000012e-05,5.666666666666667e-05,0.0005808993272530268,1.60000000000012e-05,5.666666666666667e-05,0.0005808993272530268,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,0.001,floor,0.0002453333333333215,0.0004983333333333334,0.001984700956163468,0.0002453333333333215,0.0004983333333333334,0.001984700956163468,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,3e-05,ceiling,5.333333333331266e-06,1.2e-05,4.268017048307613e-05,5.333333333331266e-06,1.2e-05,4.268017048307613e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,0.0001,ceiling,0.0,0.0,8.46672600220668e-05,0.0,0.0,8.46672600220668e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.0001,floor,1.9333333333334164e-05,2.466666666666667e-05,0.00013924880705595225,1.9333333333334164e-05,2.4666666666666665e-05,0.00013924880705595225,0.0,-3.3881317890172014e-21,0.0,robustness only; not primary observations
0.5,8,0.0001,ceiling,0.0,0.0,7.00683953334543e-05,0.0,0.0,7.00683953334543e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,8,0.01,ceiling,0.00010066666666666603,0.0004136666666666667,0.012028153927841503,0.00010066666666666603,0.00040899999999999997,0.012028153927841503,0.0,-4.666666666666708e-06,0.0,robustness only; not primary observations
0.5,8,0.003,floor,1.3333333333333368e-06,2.666666666666667e-06,0.005219065860315559,1.3333333333333368e-06,2.666666666666667e-06,0.005219065860315559,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,3e-05,nearest,0.0,0.0,3.795055223647433e-05,0.0,0.0,3.795055223647434e-05,0.0,0.0,6.776263578034403e-21,robustness only; not primary observations
0.95,16,0.001,ceiling,3.399999999999954e-05,3.6666666666666666e-05,0.0013918603580349335,3.399999999999954e-05,3.6666666666666666e-05,0.0013918603580349335,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.1,ceiling,0.023701333333333338,0.04178733333333333,0.10301142930403256,0.023701333333333338,0.04178733333333333,0.10301142930403256,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,0.01,nearest,0.0003493333333333311,0.0012176666666666666,0.01609666686524008,0.0003493333333333311,0.0012103333333333334,0.01609666686524008,0.0,-7.33333333333315e-06,0.0,robustness only; not primary observations
0.95,16,0.001,floor,2.600000000000102e-05,3.533333333333333e-05,0.002337614052638693,2.600000000000102e-05,3.5333333333333336e-05,0.002337614052638693,0.0,6.776263578034403e-21,0.0,robustness only; not primary observations
0.5,8,0.001,nearest,2.0000000000000054e-06,2.0000000000000003e-06,0.0012438760592773104,2.0000000000000054e-06,2.0000000000000003e-06,0.0012438760592773104,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,0.01,nearest,0.0,0.0,0.012480076786332846,0.0,0.0,0.012480076786332846,0.0,0.0,0.0,robustness only; not primary observations
1.1,1,3e-05,floor,8.666666666671633e-06,1.7333333333333336e-05,6.684850875804423e-05,8.666666666671633e-06,1.7333333333333336e-05,6.684850875804423e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,0.01,floor,0.0003666666666666624,0.0017339999999999999,0.02250007339788349,0.0003666666666666624,0.0017236666666666665,0.02250007339788349,0.0,-1.0333333333333332e-05,0.0,robustness only; not primary observations
1.25,4,0.0001,nearest,2.3333333333334464e-05,3.3333333333333335e-05,0.00023179029313248918,2.3333333333334464e-05,3.3333333333333335e-05,0.00023179029313248918,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.003,nearest,0.00012200000000000081,0.0003453333333333334,0.005733819609350254,0.00012200000000000081,0.0003446666666666667,0.005733819609350254,0.0,-6.66666666666719e-07,0.0,robustness only; not primary observations
1.0,8,3e-05,ceiling,7.333333333333266e-06,4.666666666666667e-06,4.44847146724358e-05,7.333333333333266e-06,4.666666666666667e-06,4.44847146724358e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,3e-05,ceiling,1.1999999999999048e-05,6.666666666666667e-06,4.5429461372556006e-05,1.1999999999999048e-05,6.666666666666667e-06,4.5429461372556006e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,0.0003,ceiling,8.000000000000484e-06,1.4e-05,0.00023309676933983204,8.000000000000484e-06,1.4e-05,0.00023309676933983204,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,0.001,nearest,0.0,0.0,0.0012893414703053683,0.0,0.0,0.0012893414703053683,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,0.001,ceiling,0.00014066666666666858,0.00021633333333333332,0.001839957552373802,0.00014066666666666858,0.00021633333333333332,0.001839957552373802,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.001,ceiling,0.0001053333333333332,0.00018666666666666666,0.001657588200285301,0.0001053333333333332,0.00018666666666666666,0.001657588200285301,0.0,0.0,0.0,robustness only; not primary observations
0.95,16,3e-05,floor,6.666666666666395e-07,1.3333333333333334e-06,7.132845821718642e-05,6.666666666666395e-07,1.3333333333333334e-06,7.132845821718642e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,0.001,floor,5.333333333333301e-05,0.00014000000000000001,0.002136216261840286,5.333333333333301e-05,0.00013933333333333332,0.002136216261840286,0.0,-6.666666666666919e-07,0.0,robustness only; not primary observations
1.1,1,1e-05,ceiling,3.333333333336667e-06,4.000000000000001e-06,1.715920800660553e-05,3.333333333336667e-06,4e-06,1.715920800660553e-05,0.0,-8.470329472543003e-22,0.0,robustness only; not primary observations
0.8,1,3e-05,ceiling,4.0000000000003e-06,6e-06,2.3142142223716192e-05,4.0000000000003e-06,6e-06,2.3142142223716192e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,8,0.001,ceiling,5.1333333333335636e-05,8.933333333333334e-05,0.0014517083340945512,5.1333333333335636e-05,8.933333333333334e-05,0.0014517083340945512,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,0.03,floor,0.0010040000000000012,0.008511333333333334,0.07466496430445035,0.0010040000000000012,0.008378,0.07466496430445035,0.0,-0.00013333333333333426,0.0,robustness only; not primary observations
