rho,capacity,quantizer,policy,arrival_scheduling_mode,n,mean_slope,sd_slope,median_slope,q25_slope,q75_slope,bootstrap_ci95_low,bootstrap_ci95_high
0.8,16,nearest,arrival_first,schedule_next_after_transition,30,0.9876441238188136,0.09458661033443819,0.9801700605361898,0.9326082495648531,1.0542821689873993,0.9547125007183369,1.0206545341730968
0.8,16,nearest,departure_first,preload_all,30,0.9876968523174582,0.09451567064593382,0.9804872907279806,0.9328628749001986,1.0544142491917394,0.9547787442707355,1.020683138552392
0.8,16,nearest,departure_first,schedule_next_after_transition,30,0.9876968523174582,0.09451567064593382,0.9804872907279806,0.9328628749001986,1.0544142491917394,0.9547787442707355,1.020683138552392
0.95,1,ceiling,arrival_first,preload_all,30,0.9506172866145525,0.14944415044984916,0.9169408357404962,0.8586050061810209,1.0606282474551572,0.8986924167333021,1.0064007243261908
0.95,1,ceiling,arrival_first,schedule_next_after_transition,30,0.9506172866145525,0.14944415044984916,0.9169408357404962,0.8586050061810209,1.0606282474551572,0.8986924167333021,1.0064007243261908
0.95,1,ceiling,departure_first,preload_all,30,0.9509292364881401,0.14922739770268112,0.9177691900371757,0.8596458864543264,1.0615550107664644,0.8990549361785818,1.0066056819223275
0.95,1,ceiling,departure_first,schedule_next_after_transition,30,0.9509292364881401,0.14922739770268112,0.9177691900371757,0.8596458864543264,1.0615550107664644,0.8990549361785818,1.0066056819223275
0.95,1,floor,arrival_first,preload_all,30,0.9846392750025611,0.12750831865467432,0.9776023883114702,0.8723771662320872,1.039671518012089,0.9406821613693727,1.0292362334531007
0.95,1,floor,arrival_first,schedule_next_after_transition,30,0.9846392750025611,0.12750831865467432,0.9776023883114702,0.8723771662320872,1.039671518012089,0.9406821613693727,1.0292362334531007
0.95,1,floor,departure_first,preload_all,30,0.9844949121217614,0.12765357706466204,0.9775044639527486,0.8722822915062195,1.037539392106195,0.9404045231869194,1.0290323199666598
0.95,1,floor,departure_first,schedule_next_after_transition,30,0.9844949121217614,0.12765357706466204,0.9775044639527486,0.8722822915062195,1.037539392106195,0.9404045231869194,1.0290323199666598
0.95,1,nearest,arrival_first,preload_all,30,1.0023520225951699,0.15526901910207452,0.9817601737967254,0.92046778465329,1.0908980721618668,0.9505344412344623,1.0607738789594265
