analysis_configuration_id,rho,capacity,delta,quantizer,arrival_scheduling_mode,n_workloads,absolute_policy_gap,total_collision_rate,mixed_collision_rate,critical_collision_rate,inverse_capacity,policy_gap_bootstrap_ci95_low,policy_gap_bootstrap_ci95_high,aggregation,bootstrap_unit
analysis_configuration_44ea5a068e51a45c8c191177,0.5,1,0.0003,ceiling,schedule_next_after_transition,30,4.999999999999449e-05,0.00016885152285515994,7e-05,7e-05,1.0,3.933333333333196e-05,6.133333333333177e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_45144325cddf10724867bbda,0.5,16,0.001,floor,schedule_next_after_transition,30,0.0,0.0017356779970827694,0.0009986666666666666,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4569f28ca57b883ca7d2417a,0.5,1,0.1,ceiling,schedule_next_after_transition,30,0.02140133333333333,0.06734544693057551,0.03193033333333333,0.03193033333333333,1.0,0.02120666666666666,0.021604666666666664,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_45b7ea7fb9f2ab7b29a5b5e9,0.8,1,0.1,nearest,schedule_next_after_transition,30,0.02414266666666666,0.13414931350508805,0.066664,0.040626,1.0,0.02385199999999999,0.024409999999999984,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_461f1eb1bd4614b4c141f043,1.0,8,0.003,nearest,schedule_next_after_transition,30,0.00012200000000000081,0.005733819609350254,0.0027806666666666665,0.0003446666666666667,0.125,9.133333333333447e-05,0.00015333333333333402,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_463ff258945b8b40f4ef5e15,0.8,16,3e-05,floor,schedule_next_after_transition,30,0.0,7.154424381313631e-05,3.6e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_464a471dcca6ff5e986374b1,1.1,1,0.1,nearest,schedule_next_after_transition,30,0.024274666666666674,0.1622940125708335,0.06892666666666666,0.04707133333333333,1.0,0.024004000000000036,0.02454866666666666,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_46a1d5dca4cfec62dd814761,1.25,16,0.0001,floor,schedule_next_after_transition,30,0.00014466666666666702,0.0002926465661983676,0.000105,2.3666666666666668e-05,0.0625,7.400000000000092e-05,0.00022933333333333323,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_47a90ee1c59ae6decd810fd9,1.1,16,0.01,nearest,schedule_next_after_transition,30,0.0004206666666666655,0.02069017013248455,0.009773,0.001107,0.0625,0.00030599999999999887,0.0005459999999999983,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_47c63e4136fd1e08622e78ec,1.0,16,1e-05,ceiling,schedule_next_after_transition,30,0.0,2.4056339609418507e-05,1.0666666666666667e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_47ffab210d8b3ee2872849cb,1.0,8,3e-05,nearest,schedule_next_after_transition,30,1.5333333333333402e-05,6.141771470912956e-05,3.1333333333333334e-05,6e-06,0.125,1.3333333333337417e-06,3.599999999999946e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4811a0e889790047fe5e5b70,1.1,16,0.1,nearest,schedule_next_after_transition,30,0.0008213333333333336,0.18855862283243632,0.08911333333333334,0.010084333333333334,0.0625,0.0006259833333333322,0.0010333333333333342,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_485b8d92a00edda0b9f8ebe1,0.8,8,0.1,floor,schedule_next_after_transition,30,0.0008159999999999998,0.19419749375991405,0.09159733333333334,0.0029983333333333333,0.125,0.0007493333333333328,0.0008813499999999998,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_491cf802573012a17d3bf840,1.1,4,0.1,floor,schedule_next_after_transition,30,0.004359999999999995,0.21573093867381346,0.09036366666666668,0.020290333333333334,0.25,0.004148,0.004577999999999993,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4947eaaf97ea55fd70666a1f,1.1,4,0.0003,nearest,schedule_next_after_transition,30,3.199999999999685e-05,0.0005665602053198778,0.000254,6.066666666666667e-05,0.25,2.066666666666143e-05,4.599999999999979e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_49694788fe844ea47e26c844,0.95,8,0.0003,floor,schedule_next_after_transition,30,2.199999999999841e-05,0.0007076609601982946,0.000288,1.866666666666667e-05,0.125,1.1333333333331252e-05,3.399999999999977e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_49fc9ba2a01a833c64a6f75a,0.8,4,0.003,nearest,schedule_next_after_transition,30,0.00012933333333333454,0.004874998541012795,0.0025826666666666663,0.000353,0.25,0.00010600000000000054,0.00015400000000000044,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_49fce774fe77421839ee461d,1.1,8,1e-05,ceiling,schedule_next_after_transition,30,2.00000000000015e-06,2.1695905864327683e-05,1.2666666666666667e-05,2.0000000000000003e-06,0.125,0.0,5.333333333333116e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4a180da8ce9b5ec409825d2b,0.95,16,0.001,ceiling,schedule_next_after_transition,30,3.399999999999954e-05,0.0013918603580349335,0.000917,3.6666666666666666e-05,0.0625,1.7333333333332628e-05,5.46666666666656e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4aa6abf50eba8c3e6f9828cb,1.0,4,0.1,ceiling,schedule_next_after_transition,30,0.003996666666666668,0.1346985909803863,0.07435566666666667,0.019428,0.25,0.0036680000000000037,0.0042840000000000005,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4b04fecb0d2d716912a3919b,1.0,8,0.01,ceiling,schedule_next_after_transition,30,0.000311333333333332,0.014567087571045113,0.008777,0.001173,0.125,0.00024333333333333197,0.0003833333333333318,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4b6f60936a2617d4f1e76031,0.5,16,3e-05,nearest,schedule_next_after_transition,30,0.0,4.2000320006533456e-05,2.8e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4bf06b7c39b651dcd89b6aac,1.0,4,0.1,nearest,schedule_next_after_transition,30,0.003799333333333331,0.17202428858462093,0.08189466666666667,0.018213333333333335,0.25,0.003543316666666663,0.00406135,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4bf49183413912a9e7021ce8,0.5,16,0.0001,floor,schedule_next_after_transition,30,0.0,0.00018800138004166717,0.00010466666666666667,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4c7cd91f4d55e4ab012da2b6,1.1,4,0.01,floor,schedule_next_after_transition,30,0.000414666666666665,0.024172693899752785,0.01001,0.0023933333333333333,0.25,0.00031200000000000027,0.0005213333333333292,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4c9289403e30f6860fd3c0f3,0.5,16,3e-05,floor,schedule_next_after_transition,30,0.0,5.200040001106683e-05,2.6000000000000002e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4d289ad0d0a88eae59cb17f1,0.8,1,0.01,floor,schedule_next_after_transition,30,0.002529333333333341,0.017810987793692598,0.009864000000000001,0.004422333333333334,1.0,0.0024426666666666707,0.0026166666666666764,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4d978903e7f9745d90f76314,1.1,16,0.01,ceiling,schedule_next_after_transition,30,0.0005373333333333351,0.016014959153242372,0.009614000000000001,0.0011426666666666666,0.0625,0.0004226666666666675,0.0006593333333333349,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4e3d9a89d6ff9b82303aff64,0.5,1,0.003,floor,schedule_next_after_transition,30,0.0006633333333333324,0.004452238557858929,0.0029863333333333335,0.0009913333333333332,1.0,0.0006213333333333293,0.0007033500000000034,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4e5256a7992e6906fbc0bdb7,1.1,16,0.003,nearest,schedule_next_after_transition,30,0.00030466666666666695,0.006242566226682267,0.002921333333333333,0.00032333333333333335,0.0625,0.0002306666666666656,0.0003866666666666671,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4e6adb5185d380de1aa91780,1.1,1,0.1,ceiling,schedule_next_after_transition,30,0.02378066666666667,0.13603315420734985,0.04842266666666666,0.04842266666666666,1.0,0.02345066666666667,0.024109333333333326,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4eb432bd7f184e4adfe6271f,1.0,8,0.0003,ceiling,schedule_next_after_transition,30,3.599999999999946e-05,0.00040844721186253944,0.00025233333333333336,3.3333333333333335e-05,0.125,2.0666666666667442e-05,5.199999999999973e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4ee61ac8fe6828fc13f78f81,1.25,16,0.01,ceiling,schedule_next_after_transition,30,0.0009560000000000013,0.018015251923280306,0.009958999999999999,0.002072,0.0625,0.0007139833333333332,0.001224000000000001,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4f1bb2ccbfdc786cc5bad0df,0.95,8,0.01,nearest,schedule_next_after_transition,30,0.00017066666666666665,0.01855906900444568,0.009115666666666666,0.0008836666666666667,0.125,0.00012200000000000172,0.00022199999999999951,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4f2141883c26878af1150eb0,0.95,4,1e-05,ceiling,schedule_next_after_transition,30,3.333333333332966e-06,2.1975831382441422e-05,1.5333333333333334e-05,3.3333333333333333e-06,0.25,0.0,7.999999999999674e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4f4b6d6a6470400fa235ac3b,0.8,4,0.001,ceiling,schedule_next_after_transition,30,5.06666666666683e-05,0.001123789804130525,0.0006673333333333334,0.00012066666666666667,0.25,3.6666666666667255e-05,6.600000000000217e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_4fafc0358edb44f9778fcc59,0.8,16,0.0001,ceiling,schedule_next_after_transition,30,1.3333333333333368e-06,0.00012705017276927228,9.066666666666667e-05,1.3333333333333334e-06,0.0625,0.0,3.3333333333333422e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_502dd6970e94cf6fbb2bbf64,0.95,1,3e-05,nearest,schedule_next_after_transition,30,1.3333333333339266e-05,4.054627018684988e-05,2.2000000000000003e-05,1.4e-05,1.0,8.00000000000245e-06,1.9333333333343417e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_504f19752188d985cb61d754,1.0,4,1e-05,floor,schedule_next_after_transition,30,2.666666666666558e-06,1.9982369722951266e-05,8.000000000000001e-06,3.3333333333333333e-06,0.25,0.0,6.000000000000449e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_505292f581477e5137b4beec,0.8,1,0.001,ceiling,schedule_next_after_transition,30,0.00023866666666666852,0.0010545190402147368,0.00042466666666666667,0.00042466666666666667,1.0,0.00020733333333333893,0.00026933333333333995,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_50669020fc643b82852de95a,1.1,1,0.003,floor,schedule_next_after_transition,30,0.0007859999999999941,0.006453140270197688,0.0030566666666666667,0.0015926666666666667,1.0,0.0007306666666666536,0.0008426666666666583,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5088f2d2d2278cb9920499cc,0.5,4,0.03,nearest,schedule_next_after_transition,30,0.0004859999999999997,0.03613861079691629,0.021599,0.0009209999999999999,0.25,0.00044933333333333435,0.0005213333333333337,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_50b83435bfa824d3404fadcb,0.95,16,0.003,floor,schedule_next_after_transition,30,4.999999999999889e-05,0.007029955661919372,0.002977333333333333,0.00011133333333333333,0.0625,3.533333333333259e-05,6.599999999999916e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_51269023fd01208425d6edeb,1.0,1,3e-05,ceiling,schedule_next_after_transition,30,5.333333333331266e-06,4.268017048307613e-05,1.2e-05,1.2e-05,1.0,1.9999999999982995e-06,9.333333333333416e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_518578b59bb65e69677d9406,0.95,1,0.0003,floor,schedule_next_after_transition,30,8.266666666666793e-05,0.0005618470402699771,0.00028566666666666665,0.00014233333333333334,1.0,6.533333333334687e-05,0.00010066666666667113,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5232083d6a8ccbfa36852cc6,0.5,4,1e-05,nearest,schedule_next_after_transition,30,0.0,1.1521260279512778e-05,4.666666666666667e-06,0.0,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_528a3dc33fc79ebfd8a6adcd,0.8,8,0.1,ceiling,schedule_next_after_transition,30,0.000982,0.11290740592693199,0.072944,0.004249333333333333,0.125,0.0008786666666666675,0.0010819999999999994,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_52ba5d6c53900d6066b904f0,1.0,1,0.01,floor,schedule_next_after_transition,30,0.002528666666666666,0.01992257744887172,0.010013,0.004966666666666666,1.0,0.002443333333333329,0.0026153333333333397,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5314843bb0f60036d1bda954,0.95,4,0.01,ceiling,schedule_next_after_transition,30,0.00048000000000000077,0.013713972857488082,0.007713333333333333,0.0018033333333333334,0.25,0.00039933333333333303,0.0005626666666666641,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_549025e12e8b584c9131b8bb,1.1,1,0.01,ceiling,schedule_next_after_transition,30,0.002505333333333348,0.014604825317273033,0.005204333333333333,0.005204333333333333,1.0,0.002387333333333345,0.002618666666666684,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_54f52aade81f36e381c9add6,1.1,16,0.0003,nearest,schedule_next_after_transition,30,0.00012199999999999897,0.0006073322287122137,0.00029133333333333333,4.133333333333333e-05,0.0625,7.866666666666531e-05,0.0001713333333333326,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_55935b832414c90041e0f91e,1.1,1,0.0001,floor,schedule_next_after_transition,30,3.533333333332796e-05,0.00022040373111672666,0.00010800000000000001,5.133333333333334e-05,1.0,2.266666666667083e-05,4.9999999999990793e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_55fa155c7f8b989150d3b304,1.25,8,0.0001,floor,schedule_next_after_transition,30,3.466666666666433e-05,0.0002635537077123469,9.966666666666667e-05,2e-05,0.125,1.866666666666498e-05,5.3999999999996644e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_564a62c1c600053b5544bcd2,1.1,1,0.0003,floor,schedule_next_after_transition,30,7.80000000000114e-05,0.0006522644154956066,0.0003133333333333333,0.000146,1.0,6.266666666667012e-05,9.400000000000519e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_56b53812a2c3197a21e4be57,1.25,8,0.0003,floor,schedule_next_after_transition,30,8.799999999999918e-05,0.0007771100260527177,0.000298,6.4e-05,0.125,6.133333333333547e-05,0.00011733333333333596,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_572069f05123c96ada498deb,1.1,16,0.0001,floor,schedule_next_after_transition,30,1.7333333333332628e-05,0.00026514625929717516,9.466666666666667e-05,7.333333333333334e-06,0.0625,4.666666666665783e-06,3.399999999999885e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5742a14573d1fdaf889a2bc7,0.5,1,3e-05,ceiling,schedule_next_after_transition,30,6.666666666662232e-06,1.599870022479363e-05,6.666666666666667e-06,6.666666666666667e-06,1.0,2.6666666666637823e-06,1.1333333333326165e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_577d81176c402734c74c8023,1.0,16,0.001,ceiling,schedule_next_after_transition,30,3.800000000000007e-05,0.0014706417425512388,0.000936,5.333333333333333e-05,0.0625,2.000000000000011e-05,5.866666666666659e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_57a5541a0d4ddf5d4b1e6ad6,1.0,8,0.001,nearest,schedule_next_after_transition,30,5.066666666666645e-05,0.001871585748459953,0.0009086666666666667,0.00010666666666666667,0.125,3.533333333333351e-05,6.933333333333283e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5847a17efc671ed68809f1cb,1.0,1,1e-05,floor,schedule_next_after_transition,30,2.6666666666693337e-06,2.044466666157284e-05,1.0666666666666667e-05,4.666666666666667e-06,1.0,0.0,6.0000000000060005e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_589a1ebae528976ac9b46769,0.8,4,0.1,ceiling,schedule_next_after_transition,30,0.0035559999999999984,0.11083766918060649,0.06662933333333333,0.011948333333333333,0.25,0.003370666666666668,0.0037340166666666656,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_58ab4c26413cbbb7abff37bb,1.1,16,0.003,floor,schedule_next_after_transition,30,0.00031999999999999943,0.007622641353060645,0.0030043333333333332,0.00032933333333333333,0.0625,0.00024266666666666417,0.0004059999999999999,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_58acb4c7dd1b8f43181abc46,1.1,8,0.001,floor,schedule_next_after_transition,30,0.00011466666666666662,0.002522130620455228,0.0010086666666666666,0.00017033333333333334,0.125,8.800000000000194e-05,0.0001426666666666641,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_58e5ebcb9b7bfe1632e87840,0.5,16,0.003,ceiling,schedule_next_after_transition,30,0.0,0.0022823458772156346,0.0015179999999999998,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_59bfecb352bc40226dd35976,1.25,8,0.1,ceiling,schedule_next_after_transition,30,0.0012453333333333307,0.16467559390299735,0.087119,0.02308033333333333,0.125,0.0009079999999999976,0.0016086833333333339,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_59ef41fd747b1678df5ddfe8,1.0,8,3e-05,ceiling,schedule_next_after_transition,30,7.333333333333266e-06,4.44847146724358e-05,2.866666666666667e-05,4.666666666666667e-06,0.125,6.666666666664083e-07,1.8000000000000424e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5a5744f5dac19e52d93bbb4f,1.25,16,0.1,ceiling,schedule_next_after_transition,30,0.0011473333333333307,0.16481368752180878,0.08917566666666667,0.021537666666666667,0.0625,0.0007806666666666628,0.0015613333333333293,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5a96962652f720478c33f8ee,1.25,16,0.001,floor,schedule_next_after_transition,30,0.0005006666666666697,0.002752907860509217,0.0009976666666666667,0.00020633333333333335,0.0625,0.00036133333333333574,0.0006466666666666714,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5aac33251a67062606506db8,1.1,8,0.0001,floor,schedule_next_after_transition,30,2.3333333333332614e-05,0.0002641421672248314,0.00010533333333333334,1.6000000000000003e-05,0.125,1.0666666666666232e-05,4.000000000000022e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5ad25750f77ca0bf8893ac1f,1.25,8,3e-05,floor,schedule_next_after_transition,30,1.5333333333332013e-05,7.01266262094621e-05,3.3333333333333335e-05,9.333333333333334e-06,0.125,4.666666666664857e-06,3.0666666666663105e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5b0372b3d79c8ee6a693b5d7,0.5,1,1e-05,nearest,schedule_next_after_transition,30,6.666666666673334e-07,1.040507026351989e-05,6.666666666666667e-06,2.0000000000000003e-06,1.0,0.0,2.000000000002e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5b3d967d9f968b2b609f938a,1.1,16,0.0003,ceiling,schedule_next_after_transition,30,5.199999999999973e-05,0.0004777636492679723,0.0002843333333333333,3.066666666666667e-05,0.0625,2.9999999999999472e-05,7.86666666666667e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5bbc08b833d6e50d8cffc68d,0.95,4,0.03,nearest,schedule_next_after_transition,30,0.0011653333333333348,0.05335456655393704,0.025821,0.005194000000000001,0.25,0.001030000000000004,0.0012973333333333328,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5bca029ee08df1041fc0bdbd,1.1,1,1e-05,ceiling,schedule_next_after_transition,30,3.333333333336667e-06,1.715920800660553e-05,4e-06,4e-06,1.0,6.666666666673334e-07,7.333333333340668e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5c69dba42a99f60b138b347b,0.8,1,0.003,nearest,schedule_next_after_transition,30,0.0007399999999999999,0.00420103936093347,0.0021460000000000003,0.0013200000000000002,1.0,0.0006993333333333296,0.000781333333333332,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5d357043643c5aa1bb460b83,1.0,16,3e-05,floor,schedule_next_after_transition,30,2.6666666666667892e-06,8.039987453075833e-05,2.6000000000000002e-05,2.666666666666667e-06,0.0625,0.0,6.000000000001144e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5d4dd5b2fb5c07faae6651ed,1.0,1,0.0003,floor,schedule_next_after_transition,30,7.133333333333805e-05,0.0006106810005138267,0.00029966666666666667,0.00014566666666666667,1.0,5.466666666667138e-05,8.866666666666653e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5d9e4a1a21f59fdeffbad75f,0.95,1,0.01,nearest,schedule_next_after_transition,30,0.002524666666666666,0.015878538436965066,0.007314,0.0048653333333333335,1.0,0.0024366666666666686,0.0026193500000000047,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5ddab5e235f1f23b5075fa0e,0.95,16,0.1,nearest,schedule_next_after_transition,30,0.0004926666666666672,0.1736262977972994,0.08714333333333334,0.0033816666666666665,0.0625,0.00038533333333333404,0.0006086666666666673,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5e6620cfaa552c66e4b64f1b,1.25,4,0.01,nearest,schedule_next_after_transition,30,0.000416666666666667,0.021629861621095658,0.009289333333333333,0.0029730000000000004,0.25,0.00031866666666667255,0.0005186666666666673,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5ec29babafc7368d60d037e7,0.95,1,0.001,ceiling,schedule_next_after_transition,30,0.00023399999999999902,0.0012272437800178045,0.00045933333333333335,0.00045933333333333335,1.0,0.00019866666666666362,0.0002706666666666598,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5f6cb52348a89cb6c70c68ce,0.5,8,0.1,nearest,schedule_next_after_transition,30,8.999999999999999e-05,0.11726052205556377,0.070188,0.00018366666666666667,0.125,7.400000000000002e-05,0.00010666666666666665,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_5ff4721cf1f732248305ab61,1.25,4,0.03,nearest,schedule_next_after_transition,30,0.0011800000000000014,0.0633527715881748,0.027286666666666667,0.008696666666666667,0.25,0.000917299999999998,0.001453333333333338,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_603f8ee580d75e1264aed56c,1.0,16,0.1,ceiling,schedule_next_after_transition,30,0.0006366666666666663,0.13892938503735996,0.08750666666666666,0.007562,0.0625,0.0004759999999999991,0.000812666666666668,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6054687e2a0b7301a9029b92,0.95,8,0.1,nearest,schedule_next_after_transition,30,0.0013353333333333342,0.17094116840437418,0.08454566666666666,0.008098,0.125,0.001096666666666668,0.0015680166666666654,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_60710192f034ce73a20668bb,0.95,1,0.001,nearest,schedule_next_after_transition,30,0.00023199999999999886,0.0015418074191966794,0.0007083333333333334,0.0004696666666666667,1.0,0.00019933333333333465,0.0002653333333333341,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_60c36117c70422c61826a25d,0.5,4,0.0001,nearest,schedule_next_after_transition,30,2.00000000000015e-06,0.0001301101876640742,6.8e-05,3.3333333333333333e-06,0.25,0.0,4.666666666666708e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_610dfeeffd0ae4c208b6c02f,0.5,1,0.01,nearest,schedule_next_after_transition,30,0.002267333333333332,0.010870084368932753,0.006646666666666666,0.0033323333333333334,1.0,0.002178666666666664,0.0023573333333333337,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_61401e274b03b291cbd386d4,1.0,4,0.0003,nearest,schedule_next_after_transition,30,1.60000000000012e-05,0.0005808993272530268,0.0002673333333333333,5.666666666666667e-05,0.25,8.666666666667933e-06,2.3999999999999946e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_614e1e89fee120072dc12124,0.5,16,0.1,nearest,schedule_next_after_transition,30,0.0,0.11741133031045399,0.07064633333333334,6.666666666666667e-07,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_618e7f95a8f04b4c7b702ff2,1.0,16,0.001,floor,schedule_next_after_transition,30,6.600000000000009e-05,0.0024593611915672124,0.0009836666666666668,5.2333333333333336e-05,0.0625,4.066666666666663e-05,9.533333333333315e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_61c2de3ebdac61152fbd7907,0.8,8,1e-05,ceiling,schedule_next_after_transition,30,0.0,1.155338974738618e-05,8.000000000000001e-06,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_61ecdad17eeedb36458734e7,0.5,8,0.003,nearest,schedule_next_after_transition,30,3.3333333333333422e-06,0.00369760206927023,0.0022706666666666665,4.000000000000001e-06,0.125,6.666666666666684e-07,6.000000000000015e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6226215370f1e32363a57266,1.1,4,1e-05,nearest,schedule_next_after_transition,30,1.3333333333337417e-06,2.5734768501790492e-05,1.0666666666666667e-05,2.0000000000000003e-06,0.25,0.0,4.000000000001225e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_6303f1312900ed50c8888eba,1.1,8,0.1,ceiling,schedule_next_after_transition,30,0.0009420000000000021,0.14874977804013198,0.08553866666666667,0.016467666666666665,0.125,0.0007166666666666692,0.001186,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_643f67e2a56c92942ef24380,0.5,8,0.01,floor,schedule_next_after_transition,30,1.0000000000000011e-05,0.017324378094744432,0.009984666666666668,2.2666666666666668e-05,0.125,5.3333333333333404e-06,1.4666666666666698e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_644b4f538e18f947d0a82953,0.95,16,3e-05,ceiling,schedule_next_after_transition,30,0.0,4.6203343560375e-05,2.6666666666666667e-05,2.0000000000000003e-06,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_651d7b4565801f5c15ddf0ed,0.8,16,0.1,floor,schedule_next_after_transition,30,0.00012333333333333334,0.19510944071747435,0.09137133333333333,0.0003513333333333334,0.0625,9.733333333333333e-05,0.00015199999999999998,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_653076abec31a8e7494afbd2,1.25,1,0.1,nearest,schedule_next_after_transition,30,0.023765999999999995,0.17608915595349225,0.069858,0.04960066666666666,1.0,0.02343333333333333,0.024080683333333325,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_65946279260dcc1831316a1d,1.1,4,0.0003,floor,schedule_next_after_transition,30,4.066666666666663e-05,0.0007161334082934981,0.0003116666666666667,7.266666666666667e-05,0.25,2.8666666666664804e-05,5.46666666666686e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_65b9f559c0b26c13933bac7b,0.5,4,0.001,ceiling,schedule_next_after_transition,30,1.5333333333333633e-05,0.000724392963184126,0.00046866666666666666,3.933333333333334e-05,0.25,9.999999999999825e-06,2.133333333333339e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_65eb1591390ce62032321453,0.5,8,0.0001,nearest,schedule_next_after_transition,30,0.0,0.00012145038268694908,7.400000000000001e-05,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_66163fa540c646b48ec913d1,0.5,4,0.03,ceiling,schedule_next_after_transition,30,0.0005093333333333334,0.022290817554574047,0.014466666666666666,0.0009713333333333333,0.25,0.0004586666666666674,0.0005613333333333332,mean of workload-paired AF/DF estimates,workload replication
