configuration_id,rho,capacity,delta,quantizer,policy,arrival_scheduling_mode,n,mean_packet_loss,sd_packet_loss,mean_throughput,mean_waiting_time,mean_sojourn_time,mean_occupancy,mean_collision_event_fraction,mean_collided_tick_fraction,mean_mixed_collision_rate,mean_critical_acceptance_difference_rate,se_packet_loss,ci95_low_packet_loss,ci95_high_packet_loss
configuration_9b308456fda850303333ea7d,1.25,8,0.0001,floor,arrival_first,preload_all,30,0.231846,0.004027368953753203,0.9606696291783108,4.618612143238093,5.618684593131032,5.397440275397342,0.0002639303553787835,0.00013198403129907008,0.0001,2e-05,0.0007352936077888698,0.23040482452873381,0.23328717547126618
configuration_9b320cdee13b22b5a87ecdb1,1.25,4,1e-05,ceiling,departure_first,preload_all,30,0.29756733333333335,0.0030005676857524292,0.8769293241323218,1.7748139554091231,2.775695610866988,2.4340104803672302,1.801559888987528e-05,9.00798807828821e-06,1.0666666666666667e-05,4e-06,0.0005478262022692261,0.2964935939768857,0.298641072689781
configuration_9b33720208398bd135bfc3f9,1.25,4,0.01,ceiling,insertion_order,schedule_next_after_transition,30,0.2991733333333333,0.0032134001042330627,0.8749239568608452,1.791264096011821,2.797163353900207,2.4472158291863475,0.017594065071644422,0.00884978902006978,0.008718666666666668,0.002964,0.0005866839077926334,0.29802343287405975,0.30032323379260684
configuration_9b37d4a14d722b47194c7dba,1.25,4,0.1,ceiling,arrival_first,schedule_next_after_transition,30,0.317012,0.003080240026473531,0.8526435295013423,1.8880335876900889,2.939138858852607,2.50594495788722,0.16216489716401936,0.08610403208303981,0.08006466666666666,0.02704933333333333,0.0005623723150099543,0.3159097502625805,0.31811424973741953
configuration_9b3c78af953c4cf21a53527d,0.8,16,0.0001,nearest,departure_first,preload_all,30,0.005967333333333334,0.0010322454043068653,0.795470368861851,3.536039011164819,4.53590267968629,3.6079328230217884,0.00016649300750169675,8.325421962688914e-05,9.266666666666666e-05,0.0,0.00018846136427330348,0.005597949059357659,0.006336717607309009
configuration_9b3ead7403af99e199a8a1a2,0.8,1,0.1,nearest,arrival_first,schedule_next_after_transition,30,0.45675266666666664,0.002043414879023859,0.43451871472368175,0.0,1.0004457743032267,0.4346979309004091,0.1339966701433813,0.07066108902329643,0.06622533333333333,0.039739333333333335,0.00037307480786101917,0.45602144004325906,0.4574838932900742
configuration_9b44f00183025becb3f93162,1.1,16,1e-05,nearest,insertion_order,preload_all,30,0.111858,0.004551581309148841,0.9753890204487745,9.380417647056392,10.37929436858528,10.123741224009047,1.765641544760071e-05,8.828368623200973e-06,7.333333333333334e-06,6.666666666666667e-07,0.0008310012517799051,0.11022923754651139,0.11348676245348861
configuration_9b45e4d2b80e2c298faa9591,0.5,16,0.1,floor,insertion_order,schedule_next_after_transition,30,4.666666666666667e-06,1.6344003083137534e-05,0.49993378477847833,0.9037546953602286,1.8539483108754777,0.9268523615837753,0.15930611447924484,0.0842494591793287,0.09297266666666666,0.0,2.9839930561894698e-06,-1.1819597234646937e-06,1.0515293056798028e-05
configuration_9b5bb29c052231c10f045e00,1.0,16,0.003,nearest,insertion_order,preload_all,30,0.05969,0.0038419131369311515,0.9416067985211195,7.538146204632491,8.53858489274731,8.039482091547827,0.0059633597847402135,0.0029878811285913884,0.0029326666666666668,0.00018133333333333334,0.0007014341630242086,0.05831518904047255,0.06106481095952745
configuration_9b6eb7fcdcb1690b609b70c6,1.0,8,0.1,floor,insertion_order,preload_all,30,0.09541,0.002584344110748146,0.9053999807623586,3.09494190754199,4.04588633228909,3.662997332868619,0.21319999323018538,0.11427426738983217,0.090912,0.008814666666666667,0.00047183452193746294,0.09448520433700257,0.09633479566299742
configuration_9b8f74aa64af1c246478060b,1.0,1,3e-05,nearest,arrival_first,schedule_next_after_transition,30,0.500072,0.00222396725354209,0.5001445332894793,0.0,1.0003912468393577,0.5003277741858086,5.4214929908310856e-05,2.7108548499806106e-05,2.2e-05,1.5333333333333334e-05,0.0004060390106392712,0.499276163539147,0.500867836460853
configuration_9b95d6fa5ea1e5aace8bf181,0.5,4,0.003,floor,departure_first,schedule_next_after_transition,30,0.03224933333333333,0.0011530796345778378,0.4839210453873444,0.7298852169392782,1.7270974318745007,0.8357754321101188,0.005149026187313948,0.002579480747155361,0.002952666666666667,0.000112,0.0002105225754860319,0.03183670908538071,0.032661957581285955
configuration_9bb18de98cfba1121cc87213,0.95,16,0.0003,floor,insertion_order,schedule_next_after_transition,30,0.03743,0.0026174520382260674,0.9140006670063113,6.40612441012345,7.406608785402068,6.769726705842857,0.0007248901541276025,0.0003625797449865526,0.00030533333333333335,7.333333333333334e-06,0.00047787917484143046,0.03649335681731079,0.0383666431826892
configuration_9bc734eee2b45f07c6ccbbb8,0.8,4,0.03,ceiling,arrival_first,schedule_next_after_transition,30,0.125156,0.00238791439804985,0.6996409981332936,1.2522732110013637,2.2673863692099165,1.5863304204767121,0.034052578431925364,0.017238139799018247,0.020458666666666667,0.003586666666666667,0.0004359715270677577,0.12430149580694719,0.1260105041930528
configuration_9bd3e5ffceafe24295a9f6a3,0.5,1,0.01,floor,departure_first,preload_all,30,0.3316206666666667,0.0016431885180182848,0.33445483198512777,0.0,0.9960553989837231,0.3331315136945749,0.014782536502938724,0.007429182588752055,0.009877333333333333,0.003278,0.00030000380585069956,0.3310326592071993,0.33220867412613403
configuration_9bd932d7636fae8f15bc754a,0.95,8,0.003,floor,arrival_first,preload_all,30,0.08891266666666667,0.002883171067123638,0.8649345149254477,3.215754109973498,4.214060876009156,3.644785216390313,0.006953768717111203,0.003484176818936493,0.0029406666666666665,0.00027266666666666666,0.000526392610203286,0.08788093715066822,0.08994439618266512
configuration_9c1f7b1b49e9da8b7669dfda,1.25,8,0.1,nearest,arrival_first,preload_all,30,0.23179333333333335,0.00355074866640178,0.9607368751445595,4.5756910703111116,5.574908320063772,5.35582838069312,0.20014669755799858,0.10734295778269039,0.08792599999999999,0.020882666666666667,0.0006482750468732136,0.23052271424146184,0.23306395242520486
configuration_9c2307b32fe3d719b9c7688e,0.5,8,0.001,floor,insertion_order,schedule_next_after_transition,30,0.00194,0.0003441731721296608,0.4988155405420595,0.9653777101181924,1.9639121237214276,0.9796297540879677,0.0017213486549462692,0.0008612579046027595,0.0010113333333333333,2.0000000000000003e-06,6.283713668784119e-05,0.0018168392120918313,0.002063160787908169
configuration_9c27f909a3ca01f183aa9fed,1.25,16,0.01,ceiling,arrival_first,schedule_next_after_transition,30,0.20846133333333333,0.0051876961422550405,0.9896832121540834,11.597533568274516,12.60223827157501,12.471317002021097,0.01806248417132528,0.009087249995486756,0.01,0.002060666666666667,0.0009471393995318716,0.20660494011025085,0.2103177265564158
configuration_9c33aafacefc8c223558e194,1.1,16,1e-05,floor,departure_first,preload_all,30,0.11180733333333334,0.0045719247688423325,0.9754400670933211,9.377700762455337,10.376511694512201,10.12152894288054,2.259139030318981e-05,1.1295964239476917e-05,1e-05,2.0000000000000003e-06,0.0008347154423705126,0.11017129106628713,0.11344337560037955
configuration_9c61cf244e4a0e47f9005eec,1.1,8,3e-05,ceiling,departure_first,schedule_next_after_transition,30,0.15738933333333333,0.0038674761736852276,0.9269411081307709,3.991981390476817,4.991631123199795,4.626647891939213,5.212096811560787e-05,2.6061467322699232e-05,3.066666666666667e-05,6.666666666666667e-06,0.0007061013136470556,0.15600537475858509,0.15877329190808157
configuration_9c8b802dfffccf221ddeceb2,0.5,4,0.01,nearest,departure_first,schedule_next_after_transition,30,0.03227666666666666,0.0011615457398428718,0.48390735470214896,0.7316867456849855,1.730381506802425,0.8373407062072367,0.012282590986082559,0.0061659169496411925,0.007287333333333334,0.00030933333333333334,0.00021206826776198936,0.03186101286185316,0.032692320471480164
configuration_9cc20c5ea1c6cc13da1fafb2,0.8,16,0.001,floor,departure_first,preload_all,30,0.005938,0.001038053217690991,0.7954941437334694,3.5293677213045664,4.528731049351267,3.6023409330761416,0.0022226486316153362,0.0011118992531408034,0.00103,6.666666666666667e-06,0.0001895217210733922,0.005566537426696151,0.006309462573303848
configuration_9cc7bb511c8e0bf3c67ff39f,0.8,1,0.0003,nearest,arrival_first,preload_all,30,0.4446593333333333,0.0020747179838820746,0.44419212784682577,0.0,1.0012025525334691,0.44471066031935635,0.0004114881013843827,0.00020578870622707141,0.00021533333333333335,0.000132,0.0003787899467446173,0.44391690503771386,0.44540176162895273
configuration_9cc8574df02e6e0004a9eb0e,0.8,16,0.001,floor,arrival_first,preload_all,30,0.005939333333333334,0.0010386925911214416,0.7954930733051216,3.5291220712040228,4.528484699218841,3.6021401713833674,0.002221981338290658,0.0011115648403136234,0.0010293333333333333,6.666666666666667e-06,0.00018963845415690127,0.005567641963185807,0.0063110247034808605
configuration_9cd888836e28d292674ee69c,1.0,8,0.03,nearest,departure_first,preload_all,30,0.11098866666666667,0.002787304634667119,0.8897951346482782,3.5055245415889305,4.505354178496865,4.008642196615354,0.05627423049536644,0.0286648475209938,0.027186,0.0033553333333333334,0.0005088898743486257,0.10999124251294336,0.11198609082038997
configuration_9ce797a5f10b3df77971b361,0.95,16,0.1,floor,arrival_first,preload_all,30,0.025198666666666664,0.0019380041872723251,0.9256381121042982,5.237770068832528,6.189346363289293,5.729248163480238,0.2109385737681149,0.11284580075406513,0.090184,0.002332,0.00035382953663617295,0.024505160774859765,0.025892172558473564
configuration_9cede67db2055a95c954c2f6,1.0,1,3e-05,ceiling,departure_first,preload_all,30,0.5000693333333334,0.0022222680761552734,0.5001472140570586,0.0,1.0004055997258734,0.5003376333619045,4.268008160517688e-05,2.134075269609709e-05,1.2e-05,1.2e-05,0.00040572878471128386,0.4992741049152992,0.5008645617513675
configuration_9cfc11fcee27e6c36e79cd67,0.95,4,0.001,nearest,insertion_order,preload_all,30,0.180032,0.0036231538937686594,0.7788499510762468,1.4370401925750138,2.4375185858473563,1.8983772713559075,0.0018788460629595547,0.0009397660738477721,0.0009046666666666667,0.00019266666666666667,0.0006614943723099237,0.17873547103027254,0.18132852896972745
configuration_9d0cfde72eb3e625028de133,0.95,16,0.01,floor,insertion_order,schedule_next_after_transition,30,0.03601466666666667,0.002560732294687884,0.9153458185585778,6.287874590970427,7.28368702849881,6.667173071016905,0.023548112465330857,0.011857287174455578,0.00985,0.000328,0.0004675236138441735,0.03509832038353209,0.036931012949801244
configuration_9d1070e942561e2c93453298,1.0,1,0.001,nearest,arrival_first,preload_all,30,0.5001933333333334,0.0022296084909662057,0.5000231905239891,0.0,1.0003860505609004,0.5002035563280511,0.0016660966492452992,0.0008333136989597062,0.0007333333333333333,0.0004886666666666667,0.0004070689549690814,0.49939547818159397,0.5009911884850727
configuration_9d136df20de6949c6feacf35,1.25,16,1e-05,nearest,arrival_first,schedule_next_after_transition,30,0.2047246666666667,0.005337726968982425,0.9943569509201645,11.454509438598562,12.453983540044918,12.383030702302479,2.673047375745453e-05,1.3365600439603848e-05,1.1333333333333334e-05,5.333333333333334e-06,0.000974531155571784,0.202814585601746,0.20663474773158738
configuration_9d538c53c37a40980514682f,0.8,16,0.01,floor,departure_first,preload_all,30,0.005704666666666666,0.0009642818779951665,0.79568202598857,3.4722431519415773,4.467138826584203,3.5541879155331713,0.02166836616187371,0.01090848666671357,0.009860666666666667,6.266666666666667e-05,0.00017605297879046573,0.0053596028282373535,0.006049730505095979
configuration_9d5b2810d6aebfba4408c949,0.8,16,0.1,floor,arrival_first,schedule_next_after_transition,30,0.0038553333333333334,0.0008219184175193249,0.7971706343700905,2.9495479024084337,3.9002754772672885,3.1090024645104553,0.195123362151367,0.10401462664778384,0.09139533333333333,0.00034266666666666663,0.00015006108590142787,0.003561213604966535,0.004149453061700132
configuration_9d69ccefb1cde7aadb89233f,0.95,8,3e-05,floor,insertion_order,preload_all,30,0.08944866666666668,0.0028251417216002524,0.864426805998361,3.2290269404077643,4.228899973110452,3.655492954577779,5.862229394372729e-05,2.9312228032009812e-05,2.1333333333333335e-05,1.3333333333333334e-06,0.0005157979496898127,0.08843770268527465,0.0904596306480587
configuration_9d714023bc6519bd1f65589d,1.1,1,0.01,nearest,arrival_first,preload_all,30,0.5253806666666666,0.0022975398136707453,0.5217191762839078,0.0,1.001356601219837,0.5224012854164095,0.01763520063383368,0.008870846191657395,0.0074793333333333335,0.005123333333333333,0.00041947146090456114,0.5245585026032936,0.5262028307300396
configuration_9d714cffc1016e63e97c2253,1.0,8,0.1,ceiling,insertion_order,preload_all,30,0.13121066666666667,0.0031002101523131946,0.8695439497439192,3.9166901856811007,4.967649810294216,4.319326815688867,0.13748080511405422,0.07234925667187132,0.082746,0.011989333333333333,0.0005660183444761545,0.1301012707114934,0.13232006262183993
configuration_9d7f3177627d35d69152b748,1.1,16,0.003,ceiling,insertion_order,schedule_next_after_transition,30,0.112646,0.004677656796244065,0.9745249886787396,9.433775238316889,10.434087276672875,10.168211563683771,0.004714264913724649,0.0023600806951517865,0.0028480000000000003,0.00032533333333333334,0.0008540193811900737,0.11097212201286745,0.11431987798713254
configuration_9d920c84afbb55bd2f966fbe,1.0,16,0.01,floor,arrival_first,preload_all,30,0.057536666666666667,0.0038224458078595413,0.9437639552064183,7.396020526276367,8.391428271157247,7.918929655318732,0.02423077572663678,0.012198525706305863,0.009858666666666667,0.000576,0.0006978799312685762,0.05616882200138026,0.058904511331953076
configuration_9d9e2f215c490d3e3937c464,1.25,1,0.0001,floor,arrival_first,schedule_next_after_transition,30,0.5555040000000001,0.001807550447619564,0.5554541895476154,0.0,1.0002718290024941,0.5555815707806409,0.0002151083920526058,0.00010756773448275781,9.933333333333334e-05,5.333333333333333e-05,0.0003300120513299318,0.5548571763793935,0.5561508236206067
configuration_9da1e6d067857c78da0ec1c5,1.1,16,0.01,nearest,insertion_order,preload_all,30,0.11190733333333333,0.004469555199140171,0.9753310323897117,9.376650582048818,10.375552436633821,10.119420564218021,0.02066650011699196,0.010403561927849147,0.009753333333333334,0.0011099999999999999,0.0008160254015278555,0.11030792354633874,0.11350674312032792
configuration_9daccd30dff01e3eb8b68d62,0.95,4,0.0003,floor,arrival_first,preload_all,30,0.179964,0.003650380802053399,0.7789144656076411,1.436926511751711,2.4372635102862366,1.8983360509703253,0.0006967337707537106,0.00034849224823436194,0.000294,5.6e-05,0.0006664653029228157,0.1786577280062713,0.18127027199372872
configuration_9dc19c154d98b98bb31f78e7,1.25,4,0.0001,floor,departure_first,schedule_next_after_transition,30,0.29752666666666666,0.003010452289690982,0.876980117093678,1.7744699241828437,2.77523031489353,2.433742424880186,0.00025060942798585254,0.00012532144229831553,9.733333333333335e-05,2.6e-05,0.0005496308757856092,0.2964493901501269,0.29860394318320643
configuration_9dcb99b57279edffc7bafea9,1.0,1,3e-05,nearest,departure_first,schedule_next_after_transition,30,0.5000666666666667,0.0022270025213019127,0.5001498759825296,0.0,1.0003910329496497,0.5003329460837039,5.421466970247109e-05,2.7108418383351264e-05,2.2e-05,1.5333333333333334e-05,0.00040659317217931227,0.4992697440491952,0.5008635892841381
configuration_9dcde8eb6122f2ed75b96e10,0.5,1,0.001,nearest,departure_first,preload_all,30,0.3337306666666667,0.0016535665389849213,0.33339906018385806,0.0,1.001067256688925,0.33375085588424586,0.0010490482279888436,0.0005248052667681486,0.0006426666666666666,0.00030866666666666667,0.00030189856457926234,0.3331389454800913,0.33432238785324203
configuration_9dd6a183710f76ddbbade7cd,1.1,4,0.003,floor,departure_first,preload_all,30,0.23932,0.0028723797654978283,0.8369179657326721,1.6169012503089426,2.6156556440050087,2.1889583293158075,0.0072310757364956214,0.0036228290497740197,0.002948,0.00076,0.0005244223970948533,0.2382921321016941,0.24034786789830592
configuration_9ddad64c4f08bea2e5520977,1.0,1,0.0003,floor,arrival_first,preload_all,30,0.5000566666666667,0.0022151583322150186,0.5001599132429728,0.0,1.0002063360134332,0.500250687187005,0.0006102519671265955,0.00030499890882759154,0.00029933333333333336,0.00014533333333333333,0.0004044307289998961,0.4992639824378269,0.5008493508955065
configuration_9ddbf08db07b1c6bbaa21eba,0.5,4,0.1,floor,departure_first,schedule_next_after_transition,30,0.02911333333333333,0.0010112789216982952,0.48548986355971396,0.6829794671697561,1.6326820876513928,0.7926471520680746,0.15776226724257325,0.08345637567626635,0.09291466666666667,0.0028473333333333332,0.00018463342578121895,0.02875145181880214,0.02947521484786452
configuration_9deac028d89e23611cde9af8,1.0,4,3e-05,floor,departure_first,preload_all,30,0.199434,0.0033389370598523077,0.7999474913530252,1.4997297198819222,2.499583328297003,1.9994276246215468,7.625589695507964e-05,3.812988491801864e-05,3.6e-05,7.333333333333334e-06,0.0006096037152570286,0.1982391767180962,0.2006288232819038
configuration_9debf93e0db9cf7e38ed8880,0.5,8,0.01,ceiling,arrival_first,preload_all,30,0.001981333333333333,0.00035091735281366057,0.498794777521374,0.9753917356830881,1.979428380216332,0.9873281904266438,0.007434763556691493,0.0037272864461610745,0.004938666666666667,2e-05,6.406844998534695e-05,0.0018557591713620532,0.002106907495304613
configuration_9defacba9811353d69642a5b,1.1,1,0.1,nearest,departure_first,schedule_next_after_transition,30,0.511976,0.0024158065691007573,0.536453696139391,0.0,1.000228994604316,0.5365523259881879,0.16258324842805597,0.0857664496221085,0.06953866666666667,0.048328666666666666,0.0004410639174885492,0.5111115147217224,0.5128404852782775
configuration_9df68903f65e03d4fe18a40f,0.8,4,1e-05,ceiling,departure_first,preload_all,30,0.121702,0.002394910407942013,0.7024040223120037,1.2256745908058484,2.225618840185057,1.5632549491233265,1.4197618533068002e-05,7.098945348311947e-06,1.0666666666666667e-05,0.0,0.0004372488178779134,0.12084499231695929,0.12255900768304072
configuration_9e1a00f218da5e1e0babde2f,1.25,8,0.001,nearest,arrival_first,schedule_next_after_transition,30,0.2319,0.004073612308673875,0.9606013396860165,4.619738946616156,5.619917495464709,5.398234180967782,0.0022000556721347127,0.0011010675599301377,0.0009893333333333332,0.00023866666666666665,0.0007437364506637931,0.23044227655669897,0.23335772344330102
configuration_9e1dfdfb7e759795becc6db7,0.95,1,0.0003,nearest,arrival_first,schedule_next_after_transition,30,0.48700733333333335,0.002033359600357932,0.48712712671543085,0.0,1.0005312383356895,0.48737094540214965,0.00047591920725186595,0.00023801894412842743,0.00022266666666666667,0.000144,0.000371238973545243,0.4862797049451847,0.487734961721482
configuration_9e5af26a57054647d91d691c,1.1,1,0.0001,nearest,departure_first,preload_all,30,0.524106,0.0023187698879154482,0.5231202011171022,0.0,1.001342682521662,0.5237971275017156,0.0001752283534737693,8.762294925740179e-05,7.066666666666666e-05,4.266666666666667e-05,0.00042334752442500556,0.5232762388521269,0.524935761147873
configuration_9e7180adcf3d2ff8429fd831,0.5,1,1e-05,nearest,arrival_first,preload_all,30,0.3338393333333334,0.0016600247886253334,0.33334465897909143,0.0,1.0010776597326034,0.3336998386831012,1.0405075072498868e-05,5.202638451695129e-06,6.666666666666667e-06,2e-06,0.0003030776742492801,0.3332453010918048,0.334433365574862
configuration_9e9d6d33e50ecbefbc2fd54d,0.8,1,0.003,nearest,arrival_first,schedule_next_after_transition,30,0.4450206666666666,0.002057534402164861,0.4439031051706118,0.0,1.0012583388883431,0.4444460282020065,0.004200755645790568,0.002104398377795802,0.0021453333333333333,0.0013193333333333332,0.0003756526683028669,0.444284387436793,0.44575694589654025
configuration_9ead764078cea00cc21ee130,0.5,8,1e-05,nearest,insertion_order,preload_all,30,0.0019433333333333332,0.0003451769494574944,0.49881386050305637,0.9662796340249689,1.9653142912601405,0.9803258238208479,1.5347613743895316e-05,7.673917077078224e-06,8.000000000000001e-06,0.0,6.302040051623009e-05,0.0018198133483215222,0.002066853318345144
configuration_9eb1826d32dc706543417112,0.95,8,0.0003,ceiling,arrival_first,preload_all,30,0.08948666666666667,0.0028317575063399446,0.8643906493757554,3.230184564200081,4.230200917628842,3.6564631685857463,0.0004243097626407145,0.00021220201021019343,0.00025333333333333333,2.9333333333333336e-05,0.000517005821202322,0.08847333525711013,0.09049999807622322
configuration_9eb535f3e3d416303afeb680,0.8,8,0.0001,ceiling,departure_first,preload_all,30,0.038814,0.0014969684307822328,0.7696004266882305,2.384145229101089,3.3829341010243934,2.6035125285465264,0.00011354483930990509,5.677622353718424e-05,7.933333333333334e-05,6e-06,0.00027330779247084657,0.03827831672675714,0.03934968327324286
configuration_9efa6c05121fbb636bb49b9e,1.25,1,0.01,nearest,arrival_first,preload_all,30,0.5566913333333333,0.001801881647407593,0.5539701127023158,0.0,1.0001794346406434,0.55404690959163,0.019086032083462934,0.009612517612939868,0.007619333333333334,0.005452666666666666,0.0003289770747465696,0.55604653826683,0.5573361283998366
configuration_9f149375259c35e4a8da6f2f,1.1,8,3e-05,nearest,arrival_first,schedule_next_after_transition,30,0.15735000000000002,0.003847255179188555,0.9269845506246613,3.9914157489247857,4.9910042734046565,4.626284606186145,6.43784021791449e-05,3.2190523270784825e-05,3.0000000000000004e-05,6e-06,0.0007024094820400505,0.1559732774152015,0.15872672258479853
configuration_9f46adaa3ee2d733815bbf75,0.5,1,0.0001,nearest,insertion_order,schedule_next_after_transition,30,0.3338293333333333,0.0016594700719025533,0.33334966907971336,0.0,1.001079396501104,0.3337054381106292,0.00010963906246159855,5.48231388957835e-05,6.4e-05,2.4666666666666665e-05,0.0003029763972952495,0.3332354995946346,0.334423167072032
configuration_9f4ef2f085491b0842bdca2b,0.8,8,0.001,nearest,arrival_first,preload_all,30,0.038809333333333335,0.001502345139952943,0.7696041895716941,2.383776707735487,3.3825139894131153,2.603202077092548,0.0016534549840683185,0.0008267382100617942,0.0008613333333333333,3.7999999999999995e-05,0.0002742894407701609,0.038271726029423817,0.03934694063724285
configuration_9f5ba83a13c87e4e7f1f6834,1.25,4,0.0001,floor,insertion_order,preload_all,30,0.29753,0.0030137375123098346,0.8769759437339845,1.774475907970397,2.7752536232963565,2.4337510101529616,0.000250610129409219,0.0001253217931268538,9.733333333333335e-05,2.6000000000000002e-05,0.0005502306726305332,0.2964515478816442,0.29860845211835585
configuration_9f64b8380b1aa22c3a2e41de,1.0,8,0.01,ceiling,arrival_first,schedule_next_after_transition,30,0.113142,0.0029989439520581593,0.8876384371148678,3.538987640156512,4.5439059133159,4.033144391369693,0.014566393125320666,0.007316397817622452,0.008774666666666665,0.001166,0.0005475297504119817,0.11206884168919252,0.11421515831080749
configuration_9f67483a3e542ac5bcc79773,1.25,4,0.0003,nearest,arrival_first,schedule_next_after_transition,30,0.297568,0.0030033893497525325,0.8769284912031395,1.7746456808701903,2.7755005099954815,2.4338363635801774,0.0006774316453314193,0.00033883488226374285,0.00031066666666666666,8.6e-05,0.000548341365276745,0.2964932509240576,0.2986427490759424
configuration_9f6b18c54ec10104cfa2e49b,0.8,4,0.1,ceiling,arrival_first,preload_all,30,0.13338666666666665,0.0024900593170241654,0.693058801455629,1.3143720071290186,2.365271100783533,1.6392491101711393,0.11078815136665195,0.05767511271315711,0.06647600000000001,0.012138000000000001,0.000454620552486681,0.13249561038379276,0.13427772294954055
configuration_9f8f5fadf19a5560d04bf6ba,1.0,8,0.1,floor,arrival_first,preload_all,30,0.09541,0.002584344110748145,0.9053999807623586,3.09494190754199,4.04588633228909,3.662997332868619,0.21319999323018538,0.11427426738983217,0.090912,0.008814666666666667,0.0004718345219374628,0.09448520433700257,0.09633479566299742
configuration_9fd2afb3ea7cf2c708d76911,0.8,16,3e-05,floor,insertion_order,preload_all,30,0.005966666666666666,0.0010317355091880576,0.7954709024404364,3.535828335601107,4.535680647854919,3.607758577690482,7.154424381313631e-05,3.5773721357589335e-05,3.6e-05,0.0,0.0001883682705871259,0.005597464856315899,0.006335868477017433
configuration_9fde5ff537e60ad5c051f7aa,0.5,1,0.0003,nearest,insertion_order,schedule_next_after_transition,30,0.33380266666666664,0.0016574324417153675,0.3333630113610049,0.0,1.0010712486685713,0.33371608969647854,0.0003376937618621682,0.00016887739430413175,0.00020533333333333333,9.733333333333335e-05,0.0003026043786227911,0.333209562084566,0.3343957712487673
configuration_9fff478ec828910eb1f7864c,1.25,16,3e-05,nearest,insertion_order,preload_all,30,0.20470933333333333,0.0053743753018427615,0.9943753724447402,11.454552850466166,12.453992310997315,12.38327011585927,7.649131749342475e-05,3.824740810693471e-05,2.7333333333333335e-05,5.333333333333334e-06,0.000981222195105972,0.2027861378309256,0.20663252883574104
configuration_a002f783f53747053a33c6df,0.95,16,1e-05,nearest,insertion_order,preload_all,30,0.037498666666666666,0.002587417476056445,0.9139337958613519,6.406964039413223,7.407611960761299,6.770134521892276,1.7659045028771596e-05,8.829716128571033e-06,8e-06,6.666666666666667e-07,0.00047239563910639933,0.03657277121401813,0.038424562119315206
configuration_a02da99441accf712a9626ac,0.8,1,1e-05,nearest,arrival_first,schedule_next_after_transition,30,0.444634,0.002069423707885508,0.44421238798411916,0.0,1.0012220790280855,0.44473960715178523,1.2853118898047422e-05,6.426686096088416e-06,6e-06,3.3333333333333333e-06,0.0003778233486149581,0.44389346623671466,0.4453745337632853
configuration_a0316a6d4bbc3eeb86b7e82c,1.1,1,0.1,ceiling,departure_first,schedule_next_after_transition,30,0.5245773333333333,0.002075557147193109,0.5226021226232952,0.0,1.0519813723292317,0.549743447813663,0.13651528578124383,0.071695171662564,0.049612666666666666,0.049612666666666666,0.00037894315630291204,0.5238346047469796,0.525320061919687
configuration_a0867ed9df42e122b60858ad,0.8,1,0.1,ceiling,arrival_first,schedule_next_after_transition,30,0.4687246666666667,0.001836996674359859,0.4249422074094218,0.0,1.0522588107121364,0.4471335206993656,0.10272118541808027,0.05328883509158573,0.04093,0.04093,0.0003353881722029556,0.4680673058491489,0.46938202748418445
configuration_a08a8a0d0b5b262c910ff8da,1.1,1,0.0001,floor,arrival_first,preload_all,30,0.5241206666666667,0.002310375299164301,0.5231041021845331,0.0,1.0012905808025492,0.5237538168752469,0.00022040702235701925,0.00011021792944793731,0.00010800000000000001,5.133333333333334e-05,0.0004218148892183447,0.5232939094837987,0.5249474238495346
configuration_a08f8fbe4d0e72d2ae1384a9,1.1,4,0.03,floor,arrival_first,schedule_next_after_transition,30,0.23575333333333331,0.0027761612461036614,0.8408420113761872,1.5759852271542887,2.5613346995692594,2.153565067188756,0.07037297420510785,0.035971467783060054,0.029111333333333333,0.006774666666666667,0.0005068553792542087,0.23475989678999507,0.23674676987667156
configuration_a0b67f3bc2d43a057b38c6eb,1.25,16,1e-05,nearest,departure_first,preload_all,30,0.20469466666666666,0.005338877405787004,0.9943943894197658,11.453764065882,12.453201215602506,12.38271758682609,2.6729613092274815e-05,1.33651700828394e-05,1.1333333333333334e-05,5.333333333333334e-06,0.0009747411956347349,0.2027841739232226,0.20660515941011073
configuration_a0c50c77c84803d258b3bc52,1.25,1,0.03,ceiling,departure_first,preload_all,30,0.555534,0.0018676568391879404,0.5554160178495023,0.0,1.0151884645767382,0.5638273313243788,0.04768798912216372,0.024238451317436984,0.016309333333333332,0.016309333333333332,0.00034098592683401115,0.5548656675834053,0.5562023324165947
configuration_a11c47f09eba40ee9fcd0ab2,0.8,4,0.001,floor,departure_first,schedule_next_after_transition,30,0.12158000000000001,0.0024037671583837174,0.7025013405327392,1.2248816648997087,2.2243061331354284,1.5625496898786755,0.0021361917452512548,0.0010683607511257763,0.0010473333333333333,0.00014,0.00043886583187895177,0.12071982296951726,0.12244017703048275
configuration_a131ef6a4576799feb8f200a,0.5,4,0.003,floor,insertion_order,schedule_next_after_transition,30,0.03224933333333333,0.001153079634577838,0.4839210453873444,0.7298852169392782,1.7270974318745007,0.8357754321101188,0.005149026187313948,0.002579480747155361,0.002952666666666667,0.000112,0.00021052257548603192,0.03183670908538071,0.032661957581285955
