pair_id,arrival_scheduling_mode,arrival_first_accepted_arrivals,departure_first_accepted_arrivals,insertion_order_accepted_arrivals,arrival_first_packet_loss_probability,departure_first_packet_loss_probability,insertion_order_packet_loss_probability,arrival_first_throughput,departure_first_throughput,insertion_order_throughput,insertion_matches_arrival_first_counts,insertion_loss_distance_arrival_first,insertion_matches_departure_first_counts,insertion_loss_distance_departure_first
pair_9dfc05d0e4fc4123666878db,preload_all,27723,27724,27723,0.44554,0.44552,0.44554,0.44280357437408646,0.4428195468003886,0.44280357437408646,True,0.0,False,1.999999999996449e-05
pair_9e00b2418f0483c2ec6cfc0d,preload_all,24912,24912,24912,0.50176,0.50176,0.50176,0.5000149390301509,0.5000149390301509,0.5000149390301509,True,0.0,True,0.0
pair_9e01b7e9f981ea25adb1b0f6,preload_all,49722,49722,49722,0.00556,0.00556,0.00556,0.7999454102656676,0.7999454102656676,0.7999454102656676,True,0.0,True,0.0
pair_9e01f72250b6f1e0f2dd6fb4,schedule_next_after_transition,48334,48340,48340,0.03332,0.0332,0.0332,0.9177553785261494,0.9178693052086329,0.9178693052086329,False,0.00012000000000000205,True,0.0
pair_9e0462fd98aaff95ba5c73ef,schedule_next_after_transition,49998,49998,49998,4e-05,4e-05,4e-05,0.505957508494734,0.505957508494734,0.505957508494734,True,0.0,True,0.0
pair_9e0626548ed7c962ca026ed9,preload_all,44004,44004,44004,0.11992,0.11992,0.11992,0.7011462297742227,0.7011462297742227,0.7011462297742227,True,0.0,True,0.0
pair_9e08f1bce66ec011bab7eb4d,preload_all,40834,40834,40834,0.18332,0.18332,0.18332,0.776607380672742,0.776607380672742,0.776607380672742,True,0.0,True,0.0
pair_9e09b17def851681dfe39e42,preload_all,38001,38001,38001,0.23998,0.23998,0.23998,0.8429138320738017,0.8429138320738017,0.8429138320738017,True,0.0,True,0.0
pair_9e0be13d2df140d396cff431,schedule_next_after_transition,23879,23884,23884,0.52242,0.52232,0.52232,0.5284213932570585,0.5285320388856981,0.5285320388856981,False,9.999999999998899e-05,True,0.0
pair_9e0c3af5056a7532a024d7b1,preload_all,41026,41034,41026,0.17948,0.17932,0.17948,0.7803999566326956,0.7805521332926931,0.7803999566326956,True,0.0,False,0.00015999999999999348
pair_9e0c3db88e237ee47081130d,preload_all,44657,44657,44657,0.10686,0.10686,0.10686,0.8897311371491027,0.8897311371491027,0.8897311371491027,True,0.0,True,0.0
pair_9e0ec0be2248256b4f2607c1,preload_all,35330,35332,35330,0.2934,0.29336,0.2934,0.8784708986933834,0.8785206281526923,0.8784708986933834,True,0.0,False,3.999999999998449e-05
pair_9e0f069eb2d14832794541ec,schedule_next_after_transition,23740,23773,23773,0.5252,0.52454,0.52454,0.5211040443051702,0.5218284096574057,0.5218284096574057,False,0.0006599999999999939,True,0.0
pair_9e115942b720908b7c87c7e0,preload_all,45729,45729,45729,0.08542,0.08542,0.08542,0.8664439491338571,0.8664439491338571,0.8664439491338571,True,0.0,True,0.0
pair_9e115d93bc2f83b8252d114d,schedule_next_after_transition,44345,44345,44345,0.1131,0.1131,0.1131,0.9774869777567985,0.9774869777567985,0.9774869777567985,True,0.0,True,0.0
pair_9e1299149562ffae6034ff23,preload_all,33335,33428,33335,0.3333,0.33144,0.3333,0.3343669100836374,0.33529974712091887,0.3343669100836374,True,0.0,False,0.0018599999999999728
pair_9e13abe9048e0f5464595a51,preload_all,37921,37995,37921,0.24158,0.2401,0.24158,0.8311038552164091,0.8327256923326775,0.8311038552164091,True,0.0,False,0.0014799999999999813
pair_9e13eb74252a7897e233c3f6,schedule_next_after_transition,24983,24984,24984,0.50034,0.50032,0.50032,0.5027559058113722,0.5027760297318706,0.5027760297318706,False,2.0000000000020002e-05,True,0.0
pair_9e14629ab549c9805765a917,preload_all,24934,24975,24934,0.50132,0.5005,0.50132,0.4964437591579976,0.49726008201536015,0.4964437591579976,True,0.0,False,0.0008200000000000429
pair_9e1486055dbeb7223f74c523,preload_all,46652,46645,46652,0.06696,0.0671,0.06696,0.9340901040950236,0.9339499465298888,0.9340901040950236,True,0.0,False,0.00014000000000000123
pair_9e173fdfe02a555283c911e1,preload_all,49703,49701,49703,0.00594,0.00598,0.00594,0.7964404944234904,0.7964084464386837,0.7964404944234904,True,0.0,False,4.0000000000000105e-05
pair_9e1d5e851a89c836d7d2ea36,preload_all,44412,44414,44412,0.11176,0.11172,0.11176,0.8877583875237349,0.887798365835341,0.8877583875237349,True,0.0,False,3.999999999999837e-05
pair_9e202f78d34107bdc05a8de2,preload_all,27613,27644,27613,0.44774,0.44712,0.44774,0.4446115783372899,0.4451107258014719,0.4446115783372899,True,0.0,False,0.0006200000000000094
pair_9e22779052986d8c6e4f61d3,preload_all,48353,48355,48353,0.03294,0.0329,0.03294,0.48908427579639624,0.48910450553501833,0.48908427579639624,True,0.0,False,3.999999999999837e-05
pair_9e230ad461eca0320ab97197,schedule_next_after_transition,40339,40339,40339,0.19322,0.19322,0.19322,0.8046228486269177,0.8046228486269177,0.8046228486269177,True,0.0,True,0.0
pair_9e23630981deb766c80cd771,schedule_next_after_transition,45570,45607,45607,0.0886,0.08786,0.08786,0.8652948410996252,0.8659974065839501,0.8659974065839501,False,0.0007400000000000045,True,0.0
pair_9e248c0c4809a1f01c949895,preload_all,27814,27815,27814,0.44372,0.4437,0.44372,0.4456514301528641,0.44566745271093394,0.4456514301528641,True,0.0,False,2.0000000000020002e-05
pair_9e29d07f37da9d9a9cb5f262,schedule_next_after_transition,25053,25071,25071,0.49894,0.49858,0.49858,0.5007736275933244,0.5011334218413857,0.5011334218413857,False,0.00035999999999997145,True,0.0
pair_9e2caed0cf1130cb74c24c91,schedule_next_after_transition,39970,40033,40033,0.2006,0.19934,0.19934,0.9911031322528814,0.9926652913054691,0.9926652913054691,False,0.0012600000000000111,True,0.0
pair_9e2e5adb69675e9ac1390a94,preload_all,50000,50000,50000,0.0,0.0,0.0,0.5000405712917924,0.5000405712917924,0.5000405712917924,True,0.0,True,0.0
pair_9e39e58ca77940d89fd8a9d9,preload_all,25001,25011,25001,0.49998,0.49978,0.49998,0.49848908021596716,0.4986884678725473,0.49848908021596716,True,0.0,False,0.00019999999999997797
pair_9e3a40dd58916fdf340872af,preload_all,27866,27866,27866,0.44268,0.44268,0.44268,0.44343041639517555,0.44343041639517555,0.44343041639517555,True,0.0,True,0.0
pair_9e3ca8911dabb4cf6cf79e62,preload_all,41078,41078,41078,0.17844,0.17844,0.17844,0.7825527134236366,0.7825527134236366,0.7825527134236366,True,0.0,True,0.0
pair_9e430ddcd71af2d54a1edf3a,schedule_next_after_transition,49878,49878,49878,0.00244,0.00244,0.00244,0.49797020980827356,0.49797020980827356,0.49797020980827356,True,0.0,True,0.0
pair_9e4417ddfacf586f6d61bef3,schedule_next_after_transition,40030,40026,40026,0.1994,0.19948,0.19948,0.7997256759130379,0.7996457632799214,0.7996457632799214,False,7.999999999999674e-05,True,0.0
pair_9e46c875aa7674cd70ff3635,preload_all,40879,40934,40879,0.18242,0.18132,0.18242,0.7744210502186827,0.7754629826965327,0.7744210502186827,True,0.0,False,0.0010999999999999899
pair_9e48b5f7f762ba4f1e47397c,preload_all,45353,45370,45353,0.09294,0.0926,0.09294,0.8630238622206465,0.86334735582984,0.8630238622206465,True,0.0,False,0.0003399999999999931
pair_9e4b60af07dbe6d4bce82167,schedule_next_after_transition,25375,25376,25376,0.4925,0.49248,0.49248,0.48564316284998554,0.48566230149679734,0.48566230149679734,False,2.0000000000020002e-05,True,0.0
pair_9e4f6c1635f15bec01800f58,schedule_next_after_transition,49910,49910,49910,0.0018,0.0018,0.0018,0.500425519158381,0.500425519158381,0.500425519158381,True,0.0,True,0.0
pair_9e4fb8b1cd7edf1316e38d9a,schedule_next_after_transition,42302,42304,42304,0.15396,0.15392,0.15392,0.9255482465959753,0.9255920056733994,0.9255920056733994,False,4.000000000001225e-05,True,0.0
pair_9e50fe0269de0a5d743a3652,schedule_next_after_transition,46787,46787,46787,0.06426,0.06426,0.06426,0.9354715911233772,0.9354715911233772,0.9354715911233772,True,0.0,True,0.0
pair_9e5353965fd239142e54cddf,schedule_next_after_transition,49999,49999,49999,2e-05,2e-05,2e-05,0.49852758975508454,0.49852758975508454,0.49852758975508454,True,0.0,True,0.0
pair_9e536340d269bee10fde2f92,preload_all,23821,23826,23821,0.52358,0.52348,0.52358,0.5198497085489594,0.5199588243939174,0.5198497085489594,True,0.0,False,0.00010000000000010001
pair_9e55865f3ccfbdd4e92bf514,schedule_next_after_transition,35179,35179,35179,0.29642,0.29642,0.29642,0.8788507696556161,0.8788507696556161,0.8788507696556161,True,0.0,True,0.0
pair_9e55bfe462e93a03d606d67d,schedule_next_after_transition,48184,48184,48184,0.03632,0.03632,0.03632,0.9130956496819475,0.9130956496819475,0.9130956496819475,True,0.0,True,0.0
pair_9e5a483f1b2e8c8559c47118,preload_all,34659,34704,34659,0.30682,0.30592,0.30682,0.8673866233411317,0.8685128069601152,0.8673866233411317,True,0.0,False,0.0008999999999999564
pair_9e5c209665a954028a41addd,schedule_next_after_transition,48298,48298,48298,0.03404,0.03404,0.03404,0.48210528263833946,0.48210528263833946,0.48210528263833946,True,0.0,True,0.0
pair_9e5c57d453cc62df91e03e6c,schedule_next_after_transition,23894,23894,23894,0.52212,0.52212,0.52212,0.5258191449254237,0.5258191449254237,0.5258191449254237,True,0.0,True,0.0
pair_9e638f2cecf080583c28cf9f,preload_all,44508,44508,44508,0.10984,0.10984,0.10984,0.89145533452256,0.89145533452256,0.89145533452256,True,0.0,True,0.0
pair_9e63a903d26e172f6bd8a578,preload_all,39853,39734,39853,0.20294,0.20532,0.20294,0.9968164305002366,0.9938399631018092,0.9968164305002366,True,0.0,False,0.0023799999999999932
pair_9e63ee3883ce1d0822a84824,schedule_next_after_transition,23893,23938,23938,0.52214,0.52124,0.52124,0.5257971698411124,0.526787454553909,0.526787454553909,False,0.0009000000000000119,True,0.0
pair_9e64e2e103477cc098759551,preload_all,25630,25640,25630,0.4874,0.4872,0.4874,0.48830743744811256,0.4884979592731021,0.48830743744811256,True,0.0,False,0.00019999999999997797
pair_9e650d7e979d0ddc9d4dfa2d,preload_all,43629,43682,43629,0.12742,0.12636,0.12742,0.6947808547576939,0.6956248664311716,0.6947808547576939,True,0.0,False,0.0010600000000000054
pair_9e65c8da794a02ee0a8201c4,schedule_next_after_transition,48095,48095,48095,0.0381,0.0381,0.0381,0.771321713977955,0.771321713977955,0.771321713977955,True,0.0,True,0.0
pair_9e6742d9b36f4f5d726c3145,schedule_next_after_transition,44672,44672,44672,0.10656,0.10656,0.10656,0.9779663033754562,0.9779663033754562,0.9779663033754562,True,0.0,True,0.0
pair_9e688f179ddc3407af11a42f,preload_all,49880,49882,49880,0.0024,0.00236,0.0024,0.5010084452265587,0.5010285337768885,0.5010084452265587,True,0.0,False,3.999999999999967e-05
pair_9e69535ad7b8802ab40495eb,schedule_next_after_transition,35172,35172,35172,0.29656,0.29656,0.29656,0.8812658527363704,0.8812658527363704,0.8812658527363704,True,0.0,True,0.0
pair_9e69e5096fa3a8137aa9a4d5,preload_all,25521,25521,25521,0.48958,0.48958,0.48958,0.484857595226861,0.484857595226861,0.484857595226861,True,0.0,True,0.0
pair_9e70a280e49e1e6cb11d66ea,preload_all,38172,38231,38172,0.23656,0.23538,0.23656,0.9568435293117931,0.9583224606811056,0.9568435293117931,True,0.0,False,0.0011799999999999866
pair_9e71541ebe641a440422cc2b,schedule_next_after_transition,44580,44581,44581,0.1084,0.10838,0.10838,0.888672694371287,0.8886926287071859,0.8886926287071859,False,1.9999999999992246e-05,True,0.0
pair_9e74f0e95ff0a4c918823c2f,schedule_next_after_transition,23618,23619,23619,0.52764,0.52762,0.52762,0.5226819824777427,0.5227041131400544,0.5227041131400544,False,2.0000000000020002e-05,True,0.0
pair_9e7594dbcc102a7029240384,preload_all,48190,48263,48190,0.0362,0.03474,0.0362,0.48431771402842994,0.48505137647134494,0.48431771402842994,True,0.0,False,0.001460000000000003
pair_9e75b873f6f13a2ce8eb2b02,schedule_next_after_transition,33377,34498,34498,0.33246,0.31004,0.31004,0.3326953938777748,0.34386930215404243,0.34386930215404243,False,0.022419999999999995,True,0.0
pair_9e77e9740eb998c9deeb9664,schedule_next_after_transition,46840,46840,46840,0.0632,0.0632,0.0632,0.9496128893122682,0.9496128893122682,0.9496128893122682,True,0.0,True,0.0
pair_9e7c12dd152ac3e1ef399973,preload_all,25692,26037,25692,0.48616,0.47926,0.48616,0.48618483425775066,0.4927134722703197,0.48618483425775066,True,0.0,False,0.006899999999999962
pair_9e7d9f3254f95e2d8fd7883b,preload_all,25709,25749,25709,0.48582,0.48502,0.48582,0.48608876500044423,0.4868450585396724,0.48608876500044423,True,0.0,False,0.0007999999999999674
pair_9e7e54af3e1c655ab5cea282,preload_all,35138,35137,35138,0.29724,0.29726,0.29724,0.879439569588289,0.8794145414259124,0.879439569588289,True,0.0,False,2.0000000000020002e-05
pair_9e7fd4dbf0632e27d458e784,preload_all,40137,40136,40137,0.19726,0.19728,0.19726,0.8071812565662536,0.807161145913824,0.8071812565662536,True,0.0,False,2.0000000000020002e-05
pair_9e8012e6b841cb6258ad462c,preload_all,37986,37985,37986,0.24028,0.2403,0.24028,0.8351827907228618,0.8351608041280447,0.8351827907228618,True,0.0,False,2.0000000000020002e-05
pair_9e81abf7f5e4a4aa9e6beabc,schedule_next_after_transition,33295,33434,33434,0.3341,0.33132,0.33132,0.3343538179400029,0.33574967860057237,0.33574967860057237,False,0.0027800000000000047,True,0.0
pair_9e824f68fd33d5590da76584,schedule_next_after_transition,37788,37941,37941,0.24424,0.24118,0.24118,0.829692213786047,0.8330515582527894,0.8330515582527894,False,0.003060000000000007,True,0.0
pair_9e83f13f335a6301962b544e,preload_all,25365,25382,25365,0.4927,0.49236,0.4927,0.4854517767535029,0.48577713374955295,0.4854517767535029,True,0.0,False,0.00034000000000000696
pair_9e84a943a6a21dc66a58dce2,preload_all,24991,24993,24991,0.50018,0.50014,0.50018,0.5002563506028388,0.5002963855234585,0.5002563506028388,True,0.0,False,3.999999999992898e-05
pair_9e8717edaa3b8e7afe4f3943,preload_all,48053,48064,48053,0.03894,0.03872,0.03894,0.9100878023651335,0.910296134120196,0.9100878023651335,True,0.0,False,0.00022000000000000491
pair_9e8734f987dd22703d17a1a8,schedule_next_after_transition,46991,46991,46991,0.06018,0.06018,0.06018,0.9406773760673007,0.9406773760673007,0.9406773760673007,True,0.0,True,0.0
pair_9e87ae8d2de6d572f5724478,schedule_next_after_transition,27641,27641,27641,0.44718,0.44718,0.44718,0.44506244077185364,0.44506244077185364,0.44506244077185364,True,0.0,True,0.0
pair_9e8973b5df50179e448b6d4a,preload_all,45580,45576,45580,0.0884,0.08848,0.0884,0.8636902387654422,0.8636144432201358,0.8636902387654422,True,0.0,False,7.999999999999674e-05
pair_9e8dd7bb0dea7490be49ae86,preload_all,25623,25623,25623,0.48754,0.48754,0.48754,0.4879652023126381,0.4879652023126381,0.4879652023126381,True,0.0,True,0.0
pair_9e9123e20ef2238beef4bfc3,schedule_next_after_transition,48388,48411,48411,0.03224,0.03178,0.03178,0.48943835562954247,0.48967099765193395,0.48967099765193395,False,0.00045999999999999514,True,0.0
pair_9e923c3bf5524179bcf64ce4,schedule_next_after_transition,43974,43974,43974,0.12052,0.12052,0.12052,0.700034519323955,0.700034519323955,0.700034519323955,True,0.0,True,0.0
pair_9e9457bc78de580e370ebdc8,preload_all,38001,38005,38001,0.23998,0.2399,0.23998,0.8429138507707766,0.843002576209662,0.8429138507707766,True,0.0,False,7.999999999999674e-05
pair_9e9a837153d3157e605ef53b,schedule_next_after_transition,37752,37752,37752,0.24496,0.24496,0.24496,0.8325575168430607,0.8325575168430607,0.8325575168430607,True,0.0,True,0.0
pair_9e9ae6ba3363875b7675aee0,schedule_next_after_transition,40942,40947,40947,0.18116,0.18106,0.18106,0.7769287642741353,0.7770236459072106,0.7770236459072106,False,9.999999999998899e-05,True,0.0
pair_9e9e4c3f5b8e180341458bea,preload_all,39870,39870,39870,0.2026,0.2026,0.2026,0.9966394295826039,0.9966394295826039,0.9966394295826039,True,0.0,True,0.0
pair_9ea0a566193870c0bc60676d,schedule_next_after_transition,48211,48209,48209,0.03578,0.03582,0.03582,0.9126686159811397,0.912630754554661,0.912630754554661,False,3.999999999999837e-05,True,0.0
pair_9ea34233ed480cba8ec5efd7,preload_all,49671,49671,49671,0.00658,0.00658,0.00658,0.7957786482836688,0.7957786482836688,0.7957786482836688,True,0.0,True,0.0
pair_9ea3589decc30c73a596b3f9,preload_all,49710,49709,49710,0.0058,0.00582,0.0058,0.8028800961324146,0.8028639448530718,0.8028800961324146,True,0.0,False,2.0000000000000052e-05
pair_9eaac24e6661772f6af70343,schedule_next_after_transition,39301,39323,39323,0.21398,0.21354,0.21354,0.9883642560245933,0.9889376697406399,0.9889376697406399,False,0.00043999999999999595,True,0.0
pair_9eac572c2d550aa7f0e2c893,schedule_next_after_transition,38151,38145,38145,0.23698,0.2371,0.2371,0.8391682466036388,0.8390362707844041,0.8390362707844041,False,0.00012000000000000899,True,0.0
pair_9ead0119ec20da6ad910ce00,schedule_next_after_transition,46855,46855,46855,0.0629,0.0629,0.0629,0.9361194940257173,0.9361194940257173,0.9361194940257173,True,0.0,True,0.0
pair_9eb09031e2eb4090f95419af,schedule_next_after_transition,44511,44510,44510,0.10978,0.1098,0.1098,0.9788136208484967,0.9787916304726154,0.9787916304726154,False,1.9999999999992246e-05,True,0.0
pair_9eb1743f2f1475f15929d59b,preload_all,23691,23691,23691,0.52618,0.52618,0.52618,0.5207092191968159,0.5207092191968159,0.5207092191968159,True,0.0,True,0.0
pair_9eb534ab813d1245c4ac8161,preload_all,46918,46918,46918,0.06164,0.06164,0.06164,0.9346197489650956,0.9346197489650956,0.9346197489650956,True,0.0,True,0.0
pair_9eb839d84693d513fc5f3310,preload_all,21167,22248,21167,0.57666,0.55504,0.57666,0.5224832951967674,0.5491665494183248,0.5224832951967674,True,0.0,False,0.021619999999999973
pair_9ebb4aa5c58642fc2acd29b3,preload_all,27769,27769,27769,0.44462,0.44462,0.44462,0.4459582344065149,0.4459582344065149,0.4459582344065149,True,0.0,True,0.0
pair_9ebcef46357827f3d0773aa5,preload_all,37994,38000,37994,0.24012,0.24,0.24012,0.835358738581481,0.8354906581590852,0.835358738581481,True,0.0,False,0.00012000000000000899
pair_9ec25bb687c6f1140a965a83,schedule_next_after_transition,27777,27777,27777,0.44446,0.44446,0.44446,0.4446302891734218,0.4446302891734218,0.4446302891734218,True,0.0,True,0.0
pair_9ec764682b0e1c3577e0115a,schedule_next_after_transition,49890,49892,49892,0.0022,0.00216,0.00216,0.4998208699708343,0.49984090688684835,0.49984090688684835,False,4.0000000000000105e-05,True,0.0
pair_9ec7a765fe39fc2bf9584256,preload_all,42293,42293,42293,0.15414,0.15414,0.15414,0.9250248543590218,0.9250248543590218,0.9250248543590218,True,0.0,True,0.0
pair_9ecb61cc4f2f76f14f71a04d,schedule_next_after_transition,21764,22178,22178,0.56472,0.55644,0.55644,0.5437147780797306,0.554057450296465,0.554057450296465,False,0.008279999999999954,True,0.0
pair_9ecc0a1a4504c04dba5956f5,preload_all,48437,48437,48437,0.03126,0.03126,0.03126,0.48159321060257926,0.48159321060257926,0.48159321060257926,True,0.0,True,0.0
pair_9ecfbb6f5fcbf72ddc65ea80,schedule_next_after_transition,43809,43809,43809,0.12382,0.12382,0.12382,0.7024275277252746,0.7024275277252746,0.7024275277252746,True,0.0,True,0.0
pair_9ed0f8968c6652cc67f39759,schedule_next_after_transition,42289,42307,42307,0.15422,0.15386,0.15386,0.9324421013407067,0.9328389884230244,0.9328389884230244,False,0.0003599999999999992,True,0.0
pair_9ed2051a9adb7841e971d831,preload_all,27896,27901,27896,0.44208,0.44198,0.44208,0.44343587263318723,0.4435153528225752,0.44343587263318723,True,0.0,False,9.999999999998899e-05
pair_9edb9f26c21d67cf68a67af2,schedule_next_after_transition,48304,48305,48305,0.03392,0.0339,0.0339,0.9144291982785924,0.9144481289923693,0.9144481289923693,False,1.9999999999999185e-05,True,0.0
pair_9eddcd7f27306d20df4f1631,preload_all,22105,22109,22105,0.5579,0.55782,0.5579,0.5533938480584076,0.5534939871849507,0.5533938480584076,True,0.0,False,7.999999999996898e-05
pair_9ede1b09633604c50d6d86f0,preload_all,32778,33879,32778,0.34444,0.32242,0.34444,0.3265960891767343,0.33756632208245113,0.3265960891767343,True,0.0,False,0.02202000000000004
pair_9ee1147b5f478cc082e9f00f,schedule_next_after_transition,37886,38084,38084,0.24228,0.23832,0.23832,0.8356087641212719,0.8399758267643594,0.8399758267643594,False,0.003959999999999991,True,0.0
pair_9ee68db18a76c2ed82e0e57c,schedule_next_after_transition,39790,39802,39802,0.2042,0.20396,0.20396,0.7928156832052787,0.7930547831851346,0.7930547831851346,False,0.00023999999999999022,True,0.0
pair_9ee7ff57086a0b005e80a528,preload_all,33225,33225,33225,0.3355,0.3355,0.3355,0.33249144178587237,0.33249144178587237,0.33249144178587237,True,0.0,True,0.0
pair_9ee84175861c8e9aa41174ee,schedule_next_after_transition,44448,44463,44463,0.11104,0.11074,0.11074,0.8858400712689907,0.8861390183772753,0.8861390183772753,False,0.0002999999999999947,True,0.0
pair_9ee97a304f945899f2da29b9,preload_all,23445,23802,23445,0.5311,0.52396,0.5311,0.5184506055556145,0.5263451189351562,0.5184506055556145,True,0.0,False,0.007140000000000035
pair_9eea15c77fdb3e4310cda1b2,schedule_next_after_transition,40914,41127,41127,0.18172,0.17746,0.17746,0.7794286019092324,0.7834863399012807,0.7834863399012807,False,0.004259999999999986,True,0.0
pair_9eeb42058a950d7002cd7eb1,preload_all,24904,25053,24904,0.50192,0.49894,0.50192,0.5011661813447208,0.5041646458893868,0.5011661813447208,True,0.0,False,0.002980000000000038
pair_9eebee644cccca05b795ccdd,preload_all,45739,45739,45739,0.08522,0.08522,0.08522,0.8666334222682939,0.8666334222682939,0.8666334222682939,True,0.0,True,0.0
pair_9eedb5faa7f73935b21888e0,preload_all,23827,23936,23827,0.52346,0.52128,0.52346,0.5263859024810853,0.5287966165499909,0.5263859024810853,True,0.0,False,0.0021800000000000708
pair_9eee30b7f74523afea1532a1,schedule_next_after_transition,45579,45579,45579,0.08842,0.08842,0.08842,0.8602542564717286,0.8602542564717286,0.8602542564717286,True,0.0,True,0.0
pair_9eeef56ada1f946229cfc53e,schedule_next_after_transition,49702,49702,49702,0.00596,0.00596,0.00596,0.8022184008109192,0.8022184008109192,0.8022184008109192,True,0.0,True,0.0
pair_9eef170063a440eaaede9a62,schedule_next_after_transition,50000,50000,50000,0.0,0.0,0.0,0.49652939360166065,0.49652939360166065,0.49652939360166065,True,0.0,True,0.0
pair_9ef8702f0e748f5b7043606d,preload_all,23677,23677,23677,0.52646,0.52646,0.52646,0.5227011014519782,0.5227011014519782,0.5227011014519782,True,0.0,True,0.0
pair_9ef900df7ce947b3f27c7224,preload_all,49919,49919,49919,0.00162,0.00162,0.00162,0.5010586481223074,0.5010586481223074,0.5010586481223074,True,0.0,True,0.0
pair_9ef9b8ce825e7acc2df5646f,preload_all,22693,23814,22693,0.54614,0.52372,0.54614,0.49784456754236817,0.5224361927577628,0.49784456754236817,True,0.0,False,0.022419999999999995
pair_9efb0049be9bb2056098f693,preload_all,40926,40929,40926,0.18148,0.18142,0.18148,0.7808801255132289,0.7809373663962016,0.7808801255132289,True,0.0,False,6.0000000000004494e-05
pair_9efb5097b447f3392dd42935,preload_all,44694,44694,44694,0.10612,0.10612,0.10612,0.982055905865302,0.982055905865302,0.982055905865302,True,0.0,True,0.0
pair_9efdd90ee9fa14e1b7e87d15,schedule_next_after_transition,46988,46987,46987,0.06024,0.06026,0.06026,0.940617361437542,0.9405973431911507,0.9405973431911507,False,1.9999999999999185e-05,True,0.0
pair_9f00c7928e142043eb18d314,schedule_next_after_transition,44441,44441,44441,0.11118,0.11118,0.11118,0.973836988509433,0.973836988509433,0.973836988509433,True,0.0,True,0.0
pair_9f019cb4ac86925000c36898,preload_all,45456,45456,45456,0.09088,0.09088,0.09088,0.863910786569504,0.863910786569504,0.863910786569504,True,0.0,True,0.0
pair_9f04c2323fc0d482f33d1ac0,preload_all,27203,28405,27203,0.45594,0.4319,0.45594,0.435087887657342,0.4543128128848583,0.435087887657342,True,0.0,False,0.024040000000000006
pair_9f0615e4b51abba843037fce,schedule_next_after_transition,22311,23534,23534,0.55378,0.52932,0.52932,0.5560359974180749,0.5865156722350847,0.5865156722350847,False,0.024460000000000037,True,0.0
pair_9f078dc2b792c176ba963c38,preload_all,43893,43930,43893,0.12214,0.1214,0.12214,0.6964395789914614,0.6970266490122548,0.6964395789914614,True,0.0,False,0.0007400000000000045
pair_9f088ab4674b4c7d3b2ebda5,schedule_next_after_transition,44429,44431,44431,0.11142,0.11138,0.11138,0.8932966240408682,0.8933368363627319,0.8933368363627319,False,3.999999999999837e-05,True,0.0
pair_9f0c6ca36c29dc32ca353499,schedule_next_after_transition,25548,25938,25938,0.48904,0.48124,0.48124,0.4826870865900731,0.49005548974374963,0.49005548974374963,False,0.007799999999999974,True,0.0
pair_9f0d70317f091ee95cdcaac4,preload_all,22085,22103,22085,0.5583,0.55794,0.5583,0.5527069313103034,0.5531574056034246,0.5527069313103034,True,0.0,False,0.00036000000000002697
pair_9f0d8040d2d19ab23f831af0,preload_all,49921,49921,49921,0.00158,0.00158,0.00158,0.4974351325445461,0.4974351325445461,0.4974351325445461,True,0.0,True,0.0
pair_9f0f0657ee3f264f6c8a22ce,schedule_next_after_transition,22018,23156,23156,0.55964,0.53688,0.53688,0.554535540595336,0.583196701699773,0.583196701699773,False,0.022760000000000002,True,0.0
pair_9f11f191e89cfb929763089e,preload_all,25548,25591,25548,0.48904,0.48818,0.48904,0.48689970500715973,0.4877192089728442,0.48689970500715973,True,0.0,False,0.0008599999999999719
pair_9f12ed79b85d683279824d7c,preload_all,33241,33280,33241,0.33518,0.3344,0.33518,0.3315832072202924,0.3319722371857444,0.3315832072202924,True,0.0,False,0.0007800000000000029
pair_9f1442e9dc8c0070e2c42b38,preload_all,44200,44201,44200,0.116,0.11598,0.116,0.706649523413179,0.7066655109589576,0.706649523413179,True,0.0,False,2.0000000000006124e-05
pair_9f15bccc6cfe65eac9764936,schedule_next_after_transition,39992,40022,40022,0.20016,0.19956,0.19956,0.8005936788893064,0.8011942442615478,0.8011942442615478,False,0.0006000000000000172,True,0.0
pair_9f15f9dd87989835f5ef45e6,preload_all,40087,40147,40087,0.19826,0.19706,0.19826,0.7995958038922826,0.8007925945783787,0.7995958038922826,True,0.0,False,0.0011999999999999789
pair_9f168d3517d8f9868b6111d6,schedule_next_after_transition,45408,45414,45414,0.09184,0.09172,0.09172,0.8678641808611521,0.8679788563607373,0.8679788563607373,False,0.00012000000000000899,True,0.0
pair_9f17f5655a65e1f46848d367,preload_all,38502,38569,38502,0.22996,0.22862,0.22996,0.963038742161647,0.9647145926557728,0.963038742161647,True,0.0,False,0.0013400000000000079
pair_9f1a07f1970f044b9bae1082,schedule_next_after_transition,41078,41078,41078,0.17844,0.17844,0.17844,0.7825527141690342,0.7825527141690342,0.7825527141690342,True,0.0,True,0.0
pair_9f1d16ea2c6f3cec6c1d3ec2,preload_all,49798,49799,49798,0.00404,0.00402,0.00404,0.7955016758842337,0.7955176504550173,0.7955016758842337,True,0.0,False,2.0000000000000052e-05
pair_9f1dafc0d816a1edab4d0317,preload_all,25030,25335,25030,0.4994,0.4933,0.4994,0.49906766264860375,0.5051489905394477,0.49906766264860375,True,0.0,False,0.006099999999999994
